player_id,year,prev_fip,prev_era,prev_whip,prev_kbb,prev_ip_total
14135,2024,5.1625,6.75,2.0625,0.4,5.333333333333333
14135,2025,3.7153846153846155,2.076923076923077,1.3076923076923077,0.8333333333333334,13.0
14142,2025,3.1,0.0,3.0,,0.6666666666666666
14143,2024,4.327272727272727,4.909090909090909,1.3636363636363638,1.2380952380952381,51.33333333333333
14143,2025,7.433333333333334,7.5,1.8333333333333333,1.5,6.0
14143,2026,13.1,18.0,3.3333333333333335,0.5,3.0
14145,2024,8.950000000000001,6.750000000000001,1.6500000000000001,1.5,6.666666666666666
14155,2024,4.375303643724696,4.809716599190284,1.4331983805668016,1.4857142857142858,82.33333333333333
14163,2025,1.7153846153846155,2.769230769230769,1.2307692307692308,6.0,13.0
14163,2026,5.708695652173914,9.391304347826088,2.0217391304347827,0.8,15.333333333333332
14196,2026,1.1,0.0,0.0,,3.0
14480,2025,5.720689655172414,5.896551724137931,1.7241379310344827,0.896551724137931,58.0
14576,2024,3.372727272727273,14.727272727272728,3.272727272727273,1.3333333333333333,3.6666666666666665
14576,2025,5.371028037383178,8.074766355140188,1.738317757009346,1.0,35.666666666666664
14581,2024,4.30863309352518,5.309352517985611,1.5683453237410072,1.3076923076923077,139.0
14581,2025,4.642372881355932,5.186440677966102,1.5169491525423728,1.819672131147541,118.0
14581,2026,3.5534005037783376,3.6725440806045335,1.3753148614609572,2.173076923076923,132.33333333333334
14588,2024,3.738888888888889,4.375,1.5138888888888888,1.625,72.0
14588,2025,3.4333333333333336,12.0,2.6666666666666665,1.0,3.0
14593,2026,6.781818181818182,12.272727272727273,2.590909090909091,1.4,7.333333333333333
14595,2024,8.176923076923078,7.26923076923077,2.1923076923076925,0.375,8.666666666666666
14600,2024,4.372727272727273,11.454545454545455,2.272727272727273,1.3333333333333333,11.0
14600,2026,2.502745995423341,3.02745995423341,1.2219679633867278,4.555555555555555,145.66666666666666
14613,2024,5.433333333333334,12.0,2.6666666666666665,0.3333333333333333,3.0
14615,2024,5.847368421052632,7.105263157894736,1.9263157894736842,1.2857142857142858,31.666666666666668
14615,2025,3.815909090909091,3.9886363636363638,1.2272727272727273,1.2142857142857142,29.333333333333332
