game_id,team_code,team_recent30_rbi
20240581,5002,101
20240586,5002,109
20240591,5002,117
20240598,5002,114
20240603,5002,109
20240608,5002,112
20240611,5002,128
20240616,5002,119
20240621,5002,123
20240626,5002,108
20240631,5002,106
20240636,5002,107
20240642,5002,118
20240647,5002,121
20240652,5002,119
20240656,5002,123
20240661,5002,122
20240666,5002,126
20241424,5002,132
20241434,5002,129
20241436,5002,134
20241440,5002,138
20241444,5002,133
20241448,5002,130
20241453,5002,129
20241457,5002,122
20241461,5002,119
20241475,5002,118
20241479,5002,110
20241485,5002,105
20241488,5002,108
20241493,5002,112
20241530,5002,114
20241498,5002,114
20241503,5002,110
20241528,5002,109
20241512,5002,118
20241527,5002,120
20241522,5002,118
20250001,5002,0
20250006,5002,10
20250011,5002,20
20250016,5002,24
20250021,5002,28
20250030,5002,30
20250035,5002,36
20250048,5002,48
20250053,5002,53
20250056,5002,58
20250066,5002,65
20250075,5002,69
20250080,5002,80
20250085,5002,80
20250086,5002,87
20250091,5002,92
20250096,5002,96
20250101,5002,98
20250106,5002,101
20250111,5002,113
20250117,5002,116
20250122,5002,120
20250127,5002,130
20250131,5002,123
20250136,5002,118
20250141,5002,121
20250149,5002,118
20250154,5002,119
20250159,5002,121
20250165,5002,104
20250170,5002,106
20250176,5002,108
20250181,5002,103
20250186,5002,102
20250191,5002,106
20250196,5002,108
20250201,5002,109
20250213,5002,100
20250791,5002,100
20250218,5002,102
20250221,5002,100
20250226,5002,107
20250231,5002,117
20250241,5002,108
20250803,5002,108
20250246,5002,115
20250252,5002,106
20250257,5002,120
20250262,5002,126
20250267,5002,125
20250272,5002,125
20250277,5002,128
20250281,5002,125
20250286,5002,126
20250291,5002,131
20250296,5002,131
20250301,5002,132
20250307,5002,133
20250314,5002,133
20250319,5002,136
20250324,5002,139
20250330,5002,137
20250335,5002,136
20250336,5002,136
20250341,5002,134
20250346,5002,128
20250351,5002,134
20250365,5002,121
20250370,5002,117
20250371,5002,112
20250376,5002,109
20250381,5002,118
20250391,5002,95
20250396,5002,96
20250404,5002,100
20250414,5002,94
20250416,5002,95
20250421,5002,94
20250427,5002,99
20250432,5002,97
20250437,5002,96
20250442,5002,98
20250447,5002,84
20250452,5002,80
20250458,5002,83
20250461,5002,85
20250466,5002,82
20250471,5002,93
20250481,5002,74
20250486,5002,67
20250491,5002,68
20250499,5002,66
20250504,5002,63
20250509,5002,68
20250511,5002,76
20250516,5002,81
20250521,5002,82
20250526,5002,77
20250531,5002,83
20250536,5002,87
20250542,5002,102
20250547,5002,104
20250553,5002,107
20250556,5002,104
20250561,5002,105
20250566,5002,112
20250571,5002,112
20250576,5002,103
20250582,5002,108
20250589,5002,112
20250602,5002,123
20250607,5002,128
20250613,5002,135
20250616,5002,138
20250621,5002,140
20250626,5002,145
20250634,5002,142
20250639,5002,151
20250644,5002,148
20250649,5002,141
20250654,5002,142
20250659,5002,151
20250661,5002,147
20250666,5002,145
20250671,5002,133
20250859,5002,131
20250867,5002,130
20250879,5002,124
20250882,5002,117
20250970,5002,115
20250890,5002,122
20250897,5002,115
20250902,5002,118
20250907,5002,119
20250917,5002,123
20250973,5002,123
20250923,5002,132
20250937,5002,109
20250940,5002,112
20250943,5002,113
20250946,5002,105
20250991,5002,107
20250952,5002,104
20250981,5002,99
20230001,6002,0
20230006,6002,11
20230011,6002,11
20230016,6002,12
20230021,6002,15
20230028,6002,20
20230033,6002,23
20230038,6002,29
20230041,6002,32
20230051,6002,37
20230056,6002,39
20230061,6002,42
20230066,6002,43
20230074,6002,52
20230079,6002,54
20230084,6002,60
20230086,6002,64
20230091,6002,73
20230096,6002,78
20230108,6002,78
20230113,6002,78
20230117,6002,84
20230122,6002,85
20230127,6002,88
20230131,6002,79
20230136,6002,81
20230141,6002,83
20230156,6002,77
20230165,6002,69
20230170,6002,71
20230175,6002,71
20230176,6002,71
20230181,6002,77
20230186,6002,79
20230192,6002,83
20230197,6002,78
20230202,6002,87
20230207,6002,88
20230212,6002,83
20230217,6002,85
20230221,6002,74
20230226,6002,81
20230231,6002,82
20230236,6002,86
20230255,6002,78
20230260,6002,76
20230268,6002,76
20230273,6002,83
20230278,6002,82
20230281,6002,84
20230286,6002,87
20230291,6002,92
20230296,6002,89
20230301,6002,92
20230306,6002,90
20230315,6002,83
20230320,6002,85
20230325,6002,88
20230326,6002,87
20230331,6002,81
20230336,6002,84
20230341,6002,80
20230346,6002,78
20230351,6002,79
20230357,6002,74
20230362,6002,75
20230367,6002,72
20230371,6002,85
20230376,6002,88
20230390,6002,89
20230395,6002,87
20230400,6002,89
20230405,6002,82
20230410,6002,85
20230415,6002,92
20230416,6002,93
20230421,6002,97
20230426,6002,100
20230438,6002,100
20230449,6002,74
20230461,6002,73
20230466,6002,65
20230471,6002,67
20230476,6002,65
20230481,6002,66
20230486,6002,72
20230493,6002,70
20230498,6002,74
20230503,6002,78
20230506,6002,75
20230511,6002,71
20230516,6002,71
20230521,6002,57
20230526,6002,51
20230539,6002,55
20230544,6002,63
20230549,6002,64
20230551,6002,67
20230556,6002,67
20230561,6002,69
20230571,6002,77
20230576,6002,80
20230582,6002,79
20230587,6002,85
20230592,6002,93
20230596,6002,94
20230601,6002,101
20230606,6002,103
20230621,6002,100
20230640,6002,88
20230987,6002,86
20230646,6002,83
20230651,6002,84
20230656,6002,84
20230661,6002,87
20230863,6002,87
20230666,6002,91
20230867,6002,87
20230874,6002,90
20230879,6002,92
20230890,6002,90
20230998,6002,98
20230893,6002,103
20230905,6002,100
20230909,6002,99
20230914,6002,94
20230918,6002,89
20230923,6002,77
20230926,6002,77
20230933,6002,86
20230936,6002,90
20230939,6002,90
20230945,6002,91
20230948,6002,98
20230963,6002,99
20230967,6002,99
20230975,6002,90
20231013,6002,85
20231014,6002,88
20231016,6002,93
20231019,6002,96
20231022,6002,97
20231025,6002,91
20231028,6002,93
20240005,6002,0
20240010,6002,3
20240013,6002,9
20240018,6002,17
20240023,6002,28
20240026,6002,35
20240031,6002,35
20240036,6002,43
20240042,6002,46
20240047,6002,50
20240052,6002,53
20240059,6002,55
20240064,6002,59
20240069,6002,60
20240071,6002,66
20240076,6002,71
20240081,6002,78
20240086,6002,78
20240091,6002,79
20240096,6002,84
20240104,6002,91
20240109,6002,95
20240114,6002,97
20240116,6002,99
20240126,6002,115
20241401,6002,115
20240131,6002,118
20240136,6002,116
20240141,6002,117
20240149,6002,116
20240154,6002,115
20240159,6002,113
20240161,6002,122
20240166,6002,123
20240171,6002,125
20240176,6002,122
20240181,6002,124
20240192,6002,120
20240197,6002,127
20240202,6002,132
20240206,6002,132
20240216,6002,132
20241404,6002,132
20240225,6002,145
20240230,6002,146
20240235,6002,150
20240236,6002,153
20240241,6002,152
20240246,6002,158
20240251,6002,145
20240256,6002,147
20240261,6002,149
20240269,6002,155
20240274,6002,161
20240279,6002,156
20240281,6002,143
20240286,6002,128
20240291,6002,137
20240296,6002,139
20240301,6002,140
20240306,6002,143
20240315,6002,136
20240320,6002,139
20240325,6002,143
20240326,6002,138
20240331,6002,138
20240336,6002,142
20240341,6002,137
20240346,6002,119
20240351,6002,120
20240357,6002,120
20240362,6002,122
20240367,6002,119
20240371,6002,112
20240376,6002,115
20240381,6002,119
20240389,6002,113
20240399,6002,105
20241409,6002,105
20240404,6002,104
20240409,6002,106
20240414,6002,121
20240416,6002,122
20240421,6002,122
20240426,6002,116
20240436,6002,109
20240441,6002,121
20240454,6002,96
20240459,6002,101
20240461,6002,111
20240466,6002,114
20240471,6002,113
20240479,6002,105
20240484,6002,103
20240489,6002,105
20240491,6002,102
20240501,6002,103
20240506,6002,102
20240511,6002,100
20240516,6002,107
20240523,6002,104
20240528,6002,90
20240533,6002,90
20240540,6002,81
20240545,6002,92
20240550,6002,121
20240551,6002,121
20240556,6002,113
20240566,6002,112
20240571,6002,119
20240576,6002,127
20240582,6002,130
20240587,6002,138
20240592,6002,137
20240601,6002,133
20240606,6002,135
20240613,6002,139
20240618,6002,142
20240623,6002,142
20240629,6002,139
20240634,6002,136
20240641,6002,135
20240646,6002,132
20240651,6002,136
20240660,6002,133
20240665,6002,145
20240670,6002,151
20241425,6002,112
20241429,6002,115
20241432,6002,109
20241526,6002,110
20241449,6002,98
20241458,6002,83
20241471,6002,73
20241480,6002,65
20241482,6002,67
20241490,6002,70
20241530,6002,72
20241498,6002,72
20241503,6002,85
20241507,6002,86
20241529,6002,89
20241515,6002,97
20241524,6002,83
20250002,6002,0
20250007,6002,5
20250013,6002,7
20250018,6002,10
20250023,6002,13
20250026,6002,16
20250031,6002,18
20250036,6002,20
20250046,6002,22
20250051,6002,24
20250058,6002,30
20250063,6002,41
20250068,6002,42
20250071,6002,57
20250076,6002,61
20250081,6002,65
20250086,6002,67
20250091,6002,69
20250096,6002,69
20250116,6002,77
20250121,6002,84
20250126,6002,88
20250135,6002,85
20250140,6002,87
20250145,6002,94
20250146,6002,100
20250151,6002,99
20250156,6002,100
20250161,6002,109
20250166,6002,109
20250171,6002,112
20250178,6002,115
20250183,6002,115
20250188,6002,115
20250191,6002,115
20250196,6002,119
20250201,6002,105
20250211,6002,102
20250216,6002,105
20250794,6002,105
20250225,6002,107
20250230,6002,102
20250235,6002,109
20250244,6002,117
20250801,6002,117
20250249,6002,120
20250251,6002,113
20250256,6002,114
20250261,6002,115
20250266,6002,117
20250271,6002,111
20250276,6002,103
20250284,6002,101
20250289,6002,89
20250294,6002,98
20250300,6002,98
20250305,6002,104
20250306,6002,101
20250311,6002,93
20250316,6002,84
20250321,6002,82
20250326,6002,83
20250331,6002,83
20250337,6002,87
20250345,6002,84
20250350,6002,81
20250355,6002,82
20250361,6002,74
20250366,6002,68
20250373,6002,67
20250378,6002,64
20250383,6002,67
20250391,6002,71
20250396,6002,71
20250401,6002,73
20250411,6002,74
20250419,6002,74
20250424,6002,73
20250430,6002,72
20250431,6002,70
20250436,6002,71
20250441,6002,76
20250446,6002,78
20250451,6002,78
20250457,6002,81
20250463,6002,79
20250468,6002,85
20250473,6002,89
20250487,6002,85
20250492,6002,82
20250496,6002,78
20250501,6002,75
20250506,6002,86
20250511,6002,84
20250516,6002,89
20250521,6002,91
20250529,6002,90
20250534,6002,91
20250539,6002,92
20250541,6002,93
20250546,6002,90
20250552,6002,90
20250556,6002,84
20250561,6002,79
20250566,6002,89
20250575,6002,84
20250580,6002,88
20250581,6002,86
20250586,6002,89
20250596,6002,90
20250601,6002,96
20250606,6002,100
20250612,6002,104
20250620,6002,102
20250625,6002,106
20250630,6002,117
20250631,6002,122
20250636,6002,119
20250641,6002,118
20250646,6002,111
20250651,6002,105
20250656,6002,105
20250663,6002,104
20250668,6002,110
20250673,6002,116
20250870,6002,109
20250874,6002,119
20250883,6002,100
20250970,6002,98
20250896,6002,99
20250901,6002,103
20250905,6002,101
20250906,6002,93
20250911,6002,90
20250916,6002,92
20250924,6002,77
20250928,6002,73
20250980,6002,67
20250933,6002,74
20250938,6002,78
20250941,6002,81
20250945,6002,81
20250948,6002,76
20250952,6002,68
20230002,7002,0
20230007,7002,1
20230015,7002,6
20230025,7002,12
20230027,7002,20
20230032,7002,23
20230037,7002,27
20230043,7002,27
20230048,7002,31
20230053,7002,31
20230059,7002,36
20230064,7002,43
20230069,7002,50
20230074,7002,52
20230079,7002,52
20230084,7002,59
20230088,7002,60
20230093,7002,62
20230098,7002,62
20230110,7002,69
20230115,7002,70
20230119,7002,70
20230124,7002,74
20230129,7002,75
20230131,7002,75
20230136,7002,70
20230141,7002,77
20230158,7002,73
20230163,7002,72
20230168,7002,73
20230173,7002,78
20230178,7002,77
20230183,7002,82
20230188,7002,82
20230193,7002,71
20230198,7002,70
20230203,7002,72
20230206,7002,75
20230211,7002,69
20230216,7002,69
20230224,7002,68
20230229,7002,68
20230234,7002,70
20230240,7002,74
20230245,7002,73
20230253,7002,72
20230258,7002,77
20230263,7002,80
20230269,7002,87
20230274,7002,87
20230279,7002,79
20230281,7002,89
20230286,7002,84
20230291,7002,87
20230298,7002,86
20230303,7002,86
20230308,7002,90
20230314,7002,87
20230319,7002,89
20230324,7002,96
20230329,7002,100
20230334,7002,100
20230339,7002,103
20230343,7002,106
20230348,7002,109
20230353,7002,116
20230360,7002,110
20230365,7002,114
20230373,7002,111
20230378,7002,115
20230389,7002,115
20230394,7002,118
20230399,7002,119
20230409,7002,101
20230414,7002,106
20230423,7002,105
20230428,7002,109
20230436,7002,97
20230447,7002,65
20230452,7002,61
20230462,7002,52
20230467,7002,67
20230472,7002,72
20230478,7002,68
20230483,7002,66
20230488,7002,69
20230493,7002,56
20230498,7002,56
20230503,7002,57
20230508,7002,62
20230513,7002,60
20230518,7002,60
20230524,7002,60
20230529,7002,55
20230539,7002,61
20230544,7002,63
20230549,7002,69
20230555,7002,77
20230560,7002,80
20230565,7002,84
20230569,7002,93
20230574,7002,104
20230579,7002,108
20230585,7002,102
20230598,7002,88
20230603,7002,84
20230608,7002,87
20230624,7002,81
20230626,7002,81
20230631,7002,80
20230636,7002,80
20230643,7002,79
20230648,7002,81
20230653,7002,87
20230657,7002,89
20230662,7002,88
20230864,7002,88
20230667,7002,100
20230867,7002,99
20230878,7002,91
20230892,7002,81
20230888,7002,81
20230999,7002,71
20230894,7002,73
20230904,7002,76
20230908,7002,88
20230911,7002,94
20230915,7002,95
20230927,7002,90
20231007,7002,90
20230931,7002,97
20230935,7002,97
20230942,7002,97
20230946,7002,100
20230956,7002,100
20230960,7002,110
20230962,7002,105
20230965,7002,100
20230968,7002,96
20230973,7002,93
20230978,7002,87
20231021,7002,75
20231024,7002,83
20231027,7002,87
20240001,7002,0
20240006,7002,2
20240012,7002,10
20240017,7002,16
20240022,7002,18
20240028,7002,28
20240033,7002,31
20240038,7002,39
20240044,7002,53
20240054,7002,53
20240057,7002,58
20240062,7002,65
20240067,7002,71
20240071,7002,73
20240076,7002,76
20240081,7002,80
20240089,7002,83
20240094,7002,86
20240099,7002,95
20240105,7002,97
20240110,7002,104
20240118,7002,107
20240123,7002,112
20240128,7002,112
20240133,7002,113
20240138,7002,111
20240143,7002,112
20240149,7002,106
20240154,7002,109
20240159,7002,109
20240162,7002,104
20240167,7002,98
20240172,7002,105
20240180,7002,108
20240185,7002,112
20240200,7002,94
20240205,7002,95
20240207,7002,97
20240212,7002,97
20240217,7002,95
20240224,7002,89
20240229,7002,92
20240234,7002,93
20240239,7002,89
20240244,7002,90
20240249,7002,97
20240253,7002,104
20240258,7002,109
20240263,7002,116
20240267,7002,114
20240272,7002,120
20240283,7002,109
20240288,7002,114
20240293,7002,117
20240298,7002,124
20240303,7002,123
20240308,7002,124
20240313,7002,118
20240318,7002,125
20240323,7002,136
20240329,7002,142
20240334,7002,143
20240339,7002,140
20240341,7002,138
20240346,7002,138
20240351,7002,142
20240359,7002,143
20240364,7002,145
20240369,7002,143
20240373,7002,134
20240378,7002,125
20240383,7002,138
20240390,7002,130
20240400,7002,122
20241408,7002,122
20240404,7002,121
20240409,7002,126
20240414,7002,133
20240419,7002,129
20240433,7002,105
20240438,7002,109
20240443,7002,111
20240447,7002,92
20240452,7002,92
20240457,7002,99
20240462,7002,97
20240467,7002,99
20240472,7002,96
20240485,7002,93
20240490,7002,94
20240494,7002,94
20240499,7002,84
20240504,7002,87
20240508,7002,91
20240513,7002,87
20240531,7002,70
20240539,7002,74
20240544,7002,80
20240549,7002,97
20240552,7002,105
20240557,7002,113
20240568,7002,107
20240573,7002,115
20240578,7002,121
20240584,7002,124
20240589,7002,124
20240594,7002,121
20240598,7002,115
20240603,7002,114
20240608,7002,121
20240612,7002,122
20240617,7002,123
20240622,7002,128
20240628,7002,129
20240633,7002,125
20240641,7002,121
20240646,7002,126
20240651,7002,132
20240659,7002,135
20240664,7002,128
20240669,7002,135
20241427,7002,121
20241432,7002,98
20241437,7002,105
20241441,7002,109
20241444,7002,104
20241448,7002,100
20241453,7002,97
20241459,7002,92
20241464,7002,89
20241467,7002,90
20241470,7002,89
20241474,7002,89
20241478,7002,97
20241486,7002,95
20241489,7002,92
20241494,7002,94
20241505,7002,94
20241531,7002,95
20241509,7002,91
20241512,7002,92
20241518,7002,95
20241521,7002,95
20241534,7002,88
20250004,7002,0
20250009,7002,4
20250011,7002,8
20250016,7002,8
20250021,7002,8
20250028,7002,9
20250033,7002,15
20250038,7002,20
20250050,7002,23
20250055,7002,24
20250059,7002,26
20250064,7002,26
20250069,7002,33
20250071,7002,33
20250076,7002,38
20250081,7002,43
20250090,7002,48
20250095,7002,60
20250100,7002,62
20250102,7002,69
20250107,7002,71
20250112,7002,81
20250120,7002,85
20250125,7002,96
20250130,7002,103
20250137,7002,101
20250142,7002,107
20250150,7002,110
20250155,7002,111
20250160,7002,112
20250165,7002,105
20250170,7002,105
20250180,7002,109
20250190,7002,109
20250195,7002,112
20250200,7002,108
20250205,7002,111
20250210,7002,115
20250215,7002,117
20250220,7002,120
20250225,7002,112
20250230,7002,108
20250235,7002,109
20250245,7002,99
20250800,7002,99
20250250,7002,98
20250253,7002,83
20250258,7002,79
20250263,7002,81
20250270,7002,84
20250275,7002,82
20250280,7002,84
20250281,7002,88
20250286,7002,85
20250291,7002,91
20250298,7002,89
20250303,7002,90
20250309,7002,99
20250315,7002,100
20250320,7002,105
20250325,7002,106
20250329,7002,103
20250334,7002,96
20250340,7002,99
20250345,7002,90
20250350,7002,88
20250355,7002,97
20250365,7002,96
20250370,7002,96
20250372,7002,101
20250377,7002,102
20250382,7002,105
20250400,7002,99
20250407,7002,93
20250412,7002,95
20250417,7002,96
20250422,7002,96
20250428,7002,100
20250435,7002,86
20250440,7002,89
20250445,7002,89
20250450,7002,87
20250455,7002,85
20250456,7002,91
20250465,7002,96
20250470,7002,102
20250475,7002,109
20250484,7002,82
20250489,7002,83
20250494,7002,88
20250496,7002,98
20250501,7002,90
20250506,7002,92
20250515,7002,96
20250520,7002,98
20250525,7002,97
20250530,7002,88
20250535,7002,89
20250540,7002,94
20250544,7002,93
20250560,7002,81
20250565,7002,73
20250570,7002,78
20250571,7002,70
20250576,7002,64
20250582,7002,62
20250590,7002,67
20250595,7002,69
20250600,7002,75
20250604,7002,80
20250609,7002,89
20250615,7002,95
20250620,7002,89
20250625,7002,84
20250630,7002,93
20250635,7002,94
20250640,7002,92
20250645,7002,93
20250650,7002,92
20250655,7002,92
20250660,7002,95
20250665,7002,103
20250670,7002,100
20250675,7002,94
20250862,7002,95
20250864,7002,115
20250877,7002,114
20250880,7002,117
20250885,7002,118
20250888,7002,122
20250898,7002,125
20250903,7002,129
20250972,7002,128
20250909,7002,129
20250914,7002,136
20250918,7002,142
20250925,7002,132
20250938,7002,122
20250943,7002,120
20250946,7002,120
20250991,7002,111
20250954,7002,117
20250982,7002,115
20250985,7002,100
20230003,9002,0
20230008,9002,4
20230013,9002,8
20230027,9002,9
20230032,9002,16
20230037,9002,22
20230042,9002,24
20230047,9002,29
20230052,9002,31
20230058,9002,40
20230063,9002,42
20230068,9002,42
20230073,9002,47
20230078,9002,49
20230083,9002,51
20230087,9002,59
20230092,9002,62
20230097,9002,65
20230101,9002,74
20230106,9002,77
20230111,9002,82
20230117,9002,84
20230122,9002,87
20230127,9002,96
20230132,9002,92
20230137,9002,91
20230142,9002,96
20230147,9002,105
20230152,9002,108
20230157,9002,109
20230164,9002,103
20230169,9002,101
20230174,9002,104
20230178,9002,104
20230183,9002,104
20230188,9002,103
20230195,9002,104
20230200,9002,102
20230209,9002,104
20230214,9002,107
20230219,9002,104
20230222,9002,104
20230227,9002,96
20230232,9002,101
20230236,9002,100
20230252,9002,95
20230257,9002,98
20230262,9002,100
20230267,9002,111
20230272,9002,109
20230277,9002,101
20230284,9002,99
20230289,9002,94
20230294,9002,103
20230300,9002,107
20230305,9002,106
20230310,9002,101
20230313,9002,95
20230318,9002,100
20230323,9002,104
20230327,9002,104
20230332,9002,112
20230337,9002,120
20230341,9002,112
20230346,9002,112
20230351,9002,115
20230358,9002,119
20230363,9002,120
20230368,9002,130
20230372,9002,118
20230377,9002,118
20230387,9002,121
20230392,9002,126
20230397,9002,115
20230408,9002,117
20230413,9002,120
20230423,9002,114
20230428,9002,118
20230438,9002,112
20230446,9002,70
20230464,9002,50
20230469,9002,49
20230474,9002,56
20230478,9002,61
20230483,9002,57
20230488,9002,62
20230492,9002,57
20230497,9002,48
20230502,9002,48
20230509,9002,49
20230514,9002,50
20230519,9002,52
20230523,9002,44
20230528,9002,44
20230537,9002,46
20230542,9002,49
20230547,9002,52
20230554,9002,55
20230559,9002,60
20230564,9002,63
20230568,9002,67
20230573,9002,71
20230578,9002,73
20230593,9002,68
20230596,9002,72
20230601,9002,66
20230606,9002,68
20230617,9002,63
20230622,9002,73
20230628,9002,76
20230633,9002,76
20230638,9002,79
20230643,9002,74
20230648,9002,82
20230653,9002,87
20230658,9002,88
20230663,9002,92
20230668,9002,100
20230868,9002,99
20230874,9002,96
20230882,9002,90
20230887,9002,90
20230891,9002,90
20230894,9002,92
20230902,9002,96
20230907,9002,97
20230912,9002,99
20230916,9002,98
20230923,9002,84
20230926,9002,84
20230930,9002,96
20230937,9002,88
20230940,9002,89
20230949,9002,91
20230954,9002,91
20230958,9002,101
20230962,9002,97
20230966,9002,99
20230970,9002,99
20230976,9002,95
20231017,9002,95
20231020,9002,98
20231025,9002,99
20231028,9002,98
20240002,9002,0
20240007,9002,5
20240012,9002,11
20240017,9002,11
20240022,9002,12
20240029,9002,18
20240034,9002,24
20240039,9002,33
20240042,9002,37
20240047,9002,50
20240052,9002,54
20240060,9002,57
20240065,9002,57
20240070,9002,60
20240072,9002,61
20240077,9002,68
20240082,9002,76
20240088,9002,78
20240093,9002,81
20240098,9002,90
20240103,9002,98
20240108,9002,104
20240113,9002,107
20240117,9002,113
20240127,9002,114
20241400,9002,114
20240140,9002,116
20240145,9002,127
20240148,9002,130
20240153,9002,134
20240158,9002,130
20240162,9002,126
20240167,9002,124
20240172,9002,131
20240177,9002,122
20240182,9002,122
20240191,9002,122
20240196,9002,125
20240201,9002,130
20240208,9002,124
20240218,9002,118
20241405,9002,118
20240222,9002,117
20240232,9002,118
20240237,9002,115
20240242,9002,117
20240247,9002,114
20240251,9002,116
20240256,9002,109
20240261,9002,110
20240267,9002,113
20240272,9002,106
20240282,9002,98
20240287,9002,92
20240292,9002,96
20240297,9002,101
20240302,9002,98
20240307,9002,103
20240312,9002,99
20240317,9002,100
20240322,9002,107
20240330,9002,107
20240340,9002,107
20241407,9002,107
20240342,9002,111
20240347,9002,106
20240352,9002,113
20240359,9002,111
20240364,9002,122
20240369,9002,127
20240374,9002,120
20240379,9002,125
20240384,9002,126
20240388,9002,120
20240393,9002,121
20240398,9002,129
20240403,9002,128
20240408,9002,129
20240413,9002,139
20240416,9002,142
20240421,9002,138
20240426,9002,137
20240440,9002,121
20240445,9002,122
20240448,9002,104
20240453,9002,102
20240458,9002,102
20240463,9002,101
20240468,9002,108
20240473,9002,116
20240481,9002,100
20240492,9002,100
20240502,9002,108
20240512,9002,92
20240517,9002,95
20240523,9002,96
20240528,9002,92
20240533,9002,88
20240538,9002,85
20240543,9002,92
20240548,9002,103
20240553,9002,105
20240558,9002,107
20240563,9002,111
20240567,9002,114
20240572,9002,120
20240577,9002,126
20240582,9002,120
20240587,9002,131
20240592,9002,132
20240600,9002,113
20240610,9002,111
20240612,9002,121
20240617,9002,114
20240622,9002,119
20240626,9002,111
20240631,9002,112
20240636,9002,117
20240643,9002,118
20240648,9002,121
20240653,9002,122
20240658,9002,116
20240663,9002,117
20240668,9002,123
20241426,9002,112
20241430,9002,112
20241436,9002,104
20241440,9002,104
20241452,9002,95
20241456,9002,96
20241459,9002,89
20241462,9002,84
20241472,9002,84
20241476,9002,84
20241484,9002,92
20241491,9002,93
20241499,9002,92
20241504,9002,95
20241507,9002,95
20241528,9002,96
20241514,9002,97
20241516,9002,105
20241521,9002,105
20241535,9002,100
20250002,9002,0
20250007,9002,6
20250012,9002,11
20250017,9002,13
20250022,9002,16
20250027,9002,21
20250032,9002,24
20250037,9002,25
20250057,9002,33
20250067,9002,36
20250073,9002,37
20250078,9002,40
20250083,9002,43
20250089,9002,45
20250099,9002,51
20250102,9002,55
20250107,9002,55
20250112,9002,59
20250117,9002,61
20250122,9002,62
20250127,9002,66
20250134,9002,68
20250139,9002,66
20250144,9002,77
20250147,9002,81
20250152,9002,82
20250157,9002,78
20250162,9002,77
20250167,9002,70
20250172,9002,76
20250176,9002,79
20250181,9002,81
20250186,9002,82
20250192,9002,83
20250197,9002,90
20250202,9002,89
20250212,9002,85
20250217,9002,87
20250792,9002,87
20250222,9002,94
20250227,9002,96
20250232,9002,98
20250245,9002,97
20250800,9002,97
20250250,9002,100
20250251,9002,102
20250256,9002,99
20250261,9002,106
20250267,9002,108
20250272,9002,98
20250277,9002,97
20250282,9002,95
20250287,9002,93
20250292,9002,103
20250297,9002,107
20250302,9002,106
20250308,9002,107
20250312,9002,107
20250317,9002,109
20250322,9002,106
20250328,9002,107
20250333,9002,108
20250339,9002,110
20250341,9002,108
20250346,9002,100
20250351,9002,104
20250362,9002,101
20250367,9002,99
20250375,9002,95
20250380,9002,97
20250385,9002,98
20250392,9002,90
20250397,9002,90
20250401,9002,88
20250411,9002,85
20250417,9002,88
20250422,9002,86
20250428,9002,83
20250434,9002,76
20250439,9002,75
20250444,9002,82
20250448,9002,78
20250453,9002,78
20250459,9002,82
20250462,9002,79
20250467,9002,84
20250472,9002,87
20250487,9002,63
20250492,9002,59
20250497,9002,55
20250502,9002,55
20250507,9002,55
20250515,9002,58
20250520,9002,58
20250525,9002,62
20250527,9002,55
20250532,9002,62
20250537,9002,67
20250541,9002,68
20250546,9002,68
20250552,9002,70
20250557,9002,64
20250562,9002,64
20250567,9002,68
20250572,9002,62
20250583,9002,58
20250587,9002,68
20250597,9002,71
20250602,9002,71
20250607,9002,74
20250613,9002,84
20250618,9002,85
20250623,9002,88
20250628,9002,93
20250635,9002,96
20250640,9002,97
20250645,9002,94
20250647,9002,88
20250652,9002,94
20250657,9002,95
20250662,9002,92
20250667,9002,95
20250672,9002,93
20250860,9002,92
20250866,9002,92
20250871,9002,92
20250879,9002,94
20250889,9002,90
20250892,9002,94
20250900,9002,99
20250910,9002,97
20250915,9002,103
20250924,9002,94
20250928,9002,98
20250980,9002,104
20250931,9002,106
20250939,9002,109
20250942,9002,101
20250945,9002,105
20250969,9002,97
20250953,9002,100
20250982,9002,94
20250984,9002,96
20250994,9002,91
20230002,10001,0
20230007,10001,3
20230012,10001,10
20230017,10001,11
20230022,10001,12
20230030,10001,12
20230035,10001,12
20230040,10001,16
20230041,10001,17
20230051,10001,21
20230057,10001,30
20230062,10001,38
20230067,10001,44
20230072,10001,46
20230077,10001,50
20230082,10001,54
20230087,10001,60
20230092,10001,61
20230097,10001,63
20230102,10001,69
20230107,10001,70
20230112,10001,83
20230120,10001,86
20230130,10001,88
20230133,10001,88
20230138,10001,85
20230143,10001,89
20230147,10001,89
20230152,10001,89
20230157,10001,90
20230161,10001,90
20230166,10001,93
20230171,10001,104
20230177,10001,100
20230182,10001,107
20230187,10001,107
20230192,10001,97
20230197,10001,96
20230202,10001,102
20230208,10001,105
20230213,10001,102
20230218,10001,98
20230223,10001,96
20230228,10001,93
20230233,10001,94
20230237,10001,93
20230242,10001,80
20230247,10001,82
20230253,10001,86
20230258,10001,83
20230263,10001,98
20230267,10001,97
20230272,10001,95
20230277,10001,95
20230282,10001,97
20230287,10001,94
20230292,10001,98
20230297,10001,107
20230302,10001,98
20230307,10001,103
20230312,10001,101
20230317,10001,98
20230322,10001,100
20230329,10001,103
20230334,10001,99
20230339,10001,101
20230344,10001,104
20230349,10001,109
20230354,10001,111
20230357,10001,110
20230362,10001,109
20230367,10001,113
20230374,10001,110
20230379,10001,112
