date,game_id,status,game_time,Stadium_code,away_team,home_team,away_sp_id,home_sp_id,away_sp_name,home_sp_name,away_score,home_score,weather_code,temperature,humidity,wind_direction,wind_speed,rain_probability,leagueType,season,target_home_win,is_draw
2024-06-08,20240333,3,17:00:00,2002,5002,12001,16023,13942,엔스,쿠에바스,8.0,2.0,10400,24.0,66,21300,2.4,,10100,2024,0.0,0
2024-06-08,20240334,3,17:00:00,4001,11001,7002,13085,15013,신민혁,문동주,4.0,2.0,10300,23.2,79,21100,1.6,,10100,2024,0.0,0
2024-06-09,20240336,3,17:00:00,1001,2002,6002,15432,15508,윤영철,최준호,8.0,2.0,10100,28.2,48,21300,2.5,,10100,2024,0.0,0
2024-06-09,20240337,3,14:00:00,1003,1001,10001,14798,16138,이승현,헤이수스,7.0,1.0,10400,27.4,53,21300,1.3,,10100,2024,0.0,0
2024-06-09,20240338,3,17:00:00,2002,5002,12001,10749,15143,이우찬,벤자민,2.0,11.0,10100,28.0,46,21300,3.3,,10100,2024,1.0,0
2024-06-09,20240339,3,17:00:00,4001,11001,7002,16065,16108,하트,조동욱,3.0,3.0,10100,29.5,45,20100,2.0,,10100,2024,0.5,1
2024-06-09,20240340,3,17:00:00,8001,9002,3001,15462,12295,송영진,윌커슨,3.0,5.0,10400,21.4,85,20900,1.0,,10100,2024,1.0,0
2024-06-09,20241407,3,14:00:00,8001,9002,3001,10126,11310,김광현,박세웅,5.0,1.0,10400,20.9,89,21100,1.0,,10100,2024,0.0,0
2024-06-11,20240341,3,18:30:00,1001,7002,6002,16150,13061,바리아,곽빈,6.0,1.0,10100,29.1,37,20400,4.3,,10100,2024,0.0,0
2024-06-11,20240342,3,18:30:00,2001,2002,9002,15063,16146,황동하,앤더슨,6.0,7.0,10400,23.1,74,21300,1.9,,10100,2024,1.0,0
2024-06-11,20240343,3,18:30:00,7003,5002,1001,11229,15861,김유영,레예스,4.0,6.0,10100,33.7,29,21500,1.9,,10100,2024,1.0,0
2024-06-11,20240344,3,18:30:00,8001,10001,3001,11222,10863,하영민,한현희,5.0,2.0,10400,27.8,52,20900,1.4,,10100,2024,0.0,0
2024-06-11,20240345,3,18:30:00,8005,12001,11001,14776,13080,한차현,김시훈,6.0,8.0,10300,26.1,56,20900,2.7,,10100,2024,1.0,0
2024-06-12,20240346,3,18:30:00,1001,7002,6002,10590,15153,류현진,브랜든,4.0,3.0,10100,29.3,41,20500,3.9,,10100,2024,0.0,0
2024-06-12,20240347,3,18:30:00,2001,2002,9002,10058,14581,양현종,오원석,13.0,7.0,10400,23.6,58,21100,1.0,,10100,2024,0.0,0
2024-06-12,20240348,3,18:30:00,7003,5002,1001,12908,14616,손주영,이승민,4.0,5.0,10100,33.6,27,21100,1.7,,10100,2024,1.0,0
2024-06-12,20240349,3,18:30:00,8001,10001,3001,14576,14792,이종민,김진욱,2.0,9.0,10400,28.0,52,20700,1.1,,10100,2024,1.0,0
2024-06-12,20240350,3,18:30:00,8005,12001,11001,11318,16053,엄상백,임상현,11.0,8.0,10100,28.0,60,20700,2.5,,10100,2024,0.0,0
2024-06-13,20240351,3,18:30:00,1001,7002,6002,15643,12852,산체스,최원준,6.0,9.0,10100,31.3,33,20500,3.8,,10100,2024,1.0,0
2024-06-13,20240352,3,18:30:00,2001,2002,9002,16088,16148,네일,시라카와,1.0,7.0,10100,27.2,47,21300,1.0,,10100,2024,1.0,0
2024-06-13,20240353,3,18:30:00,7003,5002,1001,13934,15496,켈리,이호성,3.0,6.0,10100,32.0,44,20900,2.2,,10100,2024,1.0,0
2024-06-13,20240354,3,18:30:00,8001,10001,3001,10533,12930,정찬헌,나균안,10.0,18.0,10100,27.5,51,20900,1.7,,10100,2024,1.0,0
2024-06-13,20240355,3,18:30:00,8005,12001,11001,16028,16064,육청명,카스타노,3.0,5.0,10100,28.0,53,20900,2.1,,10100,2024,1.0,0
2024-06-14,20240356,3,18:30:00,1001,3001,5002,15045,16023,이민석,엔스,3.0,5.0,10100,28.1,45,21500,2.0,,10100,2024,1.0,0
2024-06-14,20240357,3,18:30:00,1003,6002,10001,13941,15531,알칸타라,후라도,6.0,4.0,10100,27.0,48,21300,2.2,,10100,2024,0.0,0
2024-06-14,20240358,3,18:30:00,2002,2002,12001,16151,13942,알드레드,쿠에바스,11.0,1.0,10400,25.6,57,21300,3.1,,10100,2024,0.0,0
2024-06-14,20240359,3,18:30:00,4001,9002,7002,15462,15013,송영진,문동주,11.0,4.0,10100,30.7,40,20300,2.4,,10100,2024,0.0,0
2024-06-14,20240360,3,18:30:00,8005,1001,11001,15860,13085,코너,신민혁,7.0,4.0,10100,27.7,57,20900,2.3,,10100,2024,0.0,0
2024-06-15,20240361,3,17:00:00,1001,3001,5002,11310,11229,박세웅,김유영,9.0,8.0,10100,27.5,53,21500,1.9,,10100,2024,0.0,0
2024-06-15,20240362,3,17:00:00,1003,6002,10001,14769,16138,김동주,헤이수스,4.0,1.0,10100,27.1,61,21100,2.3,,10100,2024,0.0,0
2024-06-15,20240363,3,17:00:00,2002,2002,12001,15432,15143,윤영철,벤자민,2.0,1.0,10400,23.6,76,21300,4.0,,10100,2024,0.0,0
2024-06-15,20240364,3,17:00:00,4001,9002,7002,10126,16107,김광현,황준서,9.0,1.0,10400,28.2,60,21500,2.1,,10100,2024,0.0,0
2024-06-15,20240365,3,17:00:00,8005,1001,11001,14798,16065,이승현,하트,4.0,6.0,10100,29.4,54,20900,3.5,,10100,2024,1.0,0
2024-06-16,20240366,3,17:00:00,1001,3001,5002,12295,14135,윌커슨,이상영,8.0,9.0,10100,28.9,42,21100,2.4,,10100,2024,1.0,0
2024-06-16,20240367,3,14:00:00,1003,6002,10001,13061,11222,곽빈,하영민,2.0,8.0,10100,28.8,37,21300,2.3,,10100,2024,1.0,0
2024-06-16,20240368,3,17:00:00,2002,2002,12001,15063,14776,황동하,한차현,3.0,1.0,10100,26.4,49,21300,4.2,,10100,2024,0.0,0
2024-06-16,20240369,3,17:00:00,4001,9002,7002,10131,16150,박종훈,바리아,1.0,4.0,10100,29.6,37,21300,2.5,,10100,2024,1.0,0
2024-06-16,20240370,3,17:00:00,8005,1001,11001,15861,13080,레예스,김시훈,4.0,5.0,10100,28.5,54,20700,2.8,,10100,2024,1.0,0
2024-06-18,20240371,3,18:30:00,1001,11001,6002,16053,15153,임상현,브랜든,2.0,6.0,10100,30.8,32,21300,2.4,,10100,2024,1.0,0
2024-06-18,20240372,3,18:30:00,2002,3001,12001,10863,11318,한현희,엄상백,4.0,6.0,10100,28.0,46,21300,3.1,,10100,2024,1.0,0
2024-06-18,20240373,3,18:30:00,3001,10001,7002,14480,10590,김인범,류현진,0.0,3.0,10100,32.7,31,21300,2.2,,10100,2024,1.0,0
2024-06-18,20240374,3,18:30:00,7003,9002,1001,16146,14616,앤더슨,이승민,8.0,3.0,10100,34.5,27,21500,2.4,,10100,2024,0.0,0
2024-06-18,20240375,3,18:30:00,6001,5002,2002,12908,10058,손주영,양현종,4.0,11.0,10100,30.6,31,21100,1.3,,10100,2024,1.0,0
2024-06-19,20240376,3,18:30:00,1001,11001,6002,16064,12852,카스타노,최원준,7.0,5.0,10100,34.4,35,21100,1.8,,10100,2024,0.0,0
2024-06-19,20240377,3,18:30:00,2002,3001,12001,12930,11308,나균안,고영표,13.0,5.0,10100,34.0,40,20400,2.6,,10100,2024,0.0,0
2024-06-19,20240378,3,18:30:00,3001,10001,7002,10533,14808,정찬헌,김기중,11.0,14.0,10100,35.0,29,21300,1.9,,10100,2024,1.0,0
2024-06-19,20240379,3,18:30:00,7003,9002,1001,14581,14113,오원석,원태인,2.0,13.0,10100,34.0,27,21100,2.6,,10100,2024,1.0,0
2024-06-19,20240380,3,18:30:00,6001,5002,2002,13934,16088,켈리,네일,7.0,5.0,10400,30.3,39,21100,2.4,,10100,2024,0.0,0
2024-06-20,20240381,3,18:30:00,1001,11001,6002,13085,13941,신민혁,알칸타라,0.0,2.0,10100,33.4,35,20900,2.1,,10100,2024,1.0,0
2024-06-20,20240382,3,18:30:00,2002,3001,12001,14792,13942,김진욱,쿠에바스,6.0,7.0,10100,31.5,29,20900,3.0,,10100,2024,1.0,0
2024-06-20,20240383,3,18:30:00,3001,10001,7002,15531,15013,후라도,문동주,7.0,0.0,10400,29.2,34,20700,3.4,,10100,2024,0.0,0
2024-06-20,20240384,3,18:30:00,7003,9002,1001,15462,15860,송영진,코너,0.0,4.0,10400,26.2,48,21100,2.0,,10100,2024,1.0,0
2024-06-20,20240385,3,18:30:00,6001,5002,2002,16023,16151,엔스,알드레드,5.0,6.0,10400,23.7,74,20500,1.8,,10100,2024,1.0,0
2024-06-21,20240386,3,18:30:00,1001,12001,5002,15143,14135,벤자민,이상영,3.0,2.0,10100,30.6,40,21300,2.4,,10100,2024,0.0,0
2024-06-21,20240387,3,18:30:00,1003,3001,10001,11310,16138,박세웅,헤이수스,2.0,5.0,10100,29.4,44,21100,2.0,,10100,2024,1.0,0
2024-06-21,20240388,3,18:30:00,2001,11001,9002,16065,16148,하트,시라카와,3.0,2.0,10100,28.3,52,21500,1.0,,10100,2024,0.0,0
2024-06-21,20240389,3,18:30:00,7003,6002,1001,15508,14798,최준호,이승현,4.0,7.0,10100,30.4,50,21100,1.4,,10100,2024,1.0,0
2024-06-21,20240390,3,18:30:00,6001,7002,2002,16107,15432,황준서,윤영철,3.0,8.0,10400,27.6,66,21300,3.2,,10100,2024,1.0,0
2024-06-22,20240392,3,17:00:00,1003,3001,10001,12295,11222,윌커슨,하영민,6.0,1.0,10400,23.8,87,20500,2.1,,10100,2024,0.0,0
2024-06-22,20240393,3,17:00:00,2001,11001,9002,13080,10126,김시훈,김광현,4.0,12.0,10500,24.1,86,20300,1.7,,10100,2024,1.0,0
2024-06-23,20240396,3,17:00:00,1001,12001,5002,11318,12908,엄상백,손주영,4.0,3.0,10400,28.6,62,21300,2.8,,10100,2024,0.0,0
2024-06-23,20240397,3,14:00:00,1003,3001,10001,16090,14576,정현수,이종민,10.0,2.0,10100,28.9,60,21500,1.8,,10100,2024,0.0,0
2024-06-23,20240398,3,17:00:00,2001,11001,9002,12565,16146,최성영,앤더슨,18.0,6.0,10100,26.6,72,21100,1.6,,10100,2024,0.0,0
2024-06-23,20240399,3,17:00:00,7003,6002,1001,14769,10363,김동주,백정현,4.0,10.0,10100,29.2,59,21300,2.3,,10100,2024,1.0,0
2024-06-23,20240400,3,17:00:00,6001,7002,2002,16150,10909,바리아,임기영,1.0,4.0,10400,27.1,73,21300,2.0,,10100,2024,1.0,0
2024-06-23,20241408,3,14:00:00,6001,7002,2002,10590,15063,류현진,황동하,9.0,8.0,10400,26.2,81,21300,1.0,,10100,2024,0.0,0
2024-06-23,20241409,3,14:00:00,7003,6002,1001,15153,15861,브랜든,레예스,4.0,7.0,10400,28.6,72,21100,1.0,,10100,2024,1.0,0
2024-06-23,20241410,3,14:00:00,1001,12001,5002,15527,10652,강건,임찬규,2.0,7.0,10400,29.4,61,21100,1.5,,10100,2024,1.0,0
2024-06-25,20240401,3,18:30:00,1001,1001,5002,14113,13934,원태인,켈리,0.0,4.0,10100,25.9,53,21300,2.6,,10100,2024,1.0,0
2024-06-25,20240402,3,18:30:00,1003,11001,10001,10220,16123,이재학,김윤하,5.0,6.0,10400,24.7,56,21100,4.4,,10100,2024,1.0,0
2024-06-25,20240403,3,18:30:00,2001,12001,9002,11308,14581,고영표,오원석,6.0,1.0,10100,23.0,67,21100,2.8,,10100,2024,0.0,0
2024-06-25,20240404,3,18:30:00,4001,6002,7002,12852,16153,최원준,와이스,4.0,5.0,10100,26.8,39,21500,2.4,,10100,2024,1.0,0
2024-06-25,20240405,3,18:30:00,8001,2002,3001,16088,12930,네일,나균안,15.0,15.0,10400,23.6,61,20900,1.9,,10100,2024,0.5,1
2024-06-26,20240406,3,18:30:00,1001,1001,5002,15860,16023,코너,엔스,1.0,2.0,10100,29.7,43,21300,2.6,,10100,2024,1.0,0
2024-06-26,20240407,3,18:30:00,1003,11001,10001,16064,15531,카스타노,후라도,7.0,10.0,10400,28.8,45,21100,3.3,,10100,2024,1.0,0
2024-06-26,20240408,3,18:30:00,2001,12001,9002,16028,15462,육청명,송영진,5.0,10.0,10100,27.8,45,20300,3.3,,10100,2024,1.0,0
2024-06-26,20240409,3,18:30:00,4001,6002,7002,13941,15013,알칸타라,문동주,15.0,8.0,10100,29.5,42,20300,2.1,,10100,2024,0.0,0
2024-06-26,20240410,3,18:30:00,8001,2002,3001,16151,14792,알드레드,김진욱,4.0,6.0,10100,25.7,44,20100,2.0,,10100,2024,1.0,0
2024-06-27,20240411,3,18:30:00,1001,1001,5002,14798,14135,이승현,이상영,2.0,1.0,10100,30.2,41,21100,1.9,,10100,2024,0.0,0
2024-06-27,20240412,3,18:30:00,1003,11001,10001,13085,16138,신민혁,헤이수스,7.0,9.0,10100,29.2,49,21100,2.2,,10100,2024,1.0,0
2024-06-27,20240413,3,18:30:00,2001,12001,9002,15143,16148,벤자민,시라카와,16.0,8.0,10100,28.2,52,20300,2.6,,10100,2024,0.0,0
2024-06-27,20240414,3,18:30:00,4001,6002,7002,15508,14808,최준호,김기중,3.0,8.0,10100,25.8,65,20500,1.0,,10100,2024,1.0,0
2024-06-27,20240415,3,18:30:00,8001,2002,3001,15432,11310,윤영철,박세웅,2.0,11.0,10400,22.0,78,20100,1.0,,10100,2024,1.0,0
2024-06-28,20240416,3,18:30:00,1001,9002,6002,10126,13061,김광현,곽빈,0.0,10.0,10100,30.8,39,21300,2.0,,10100,2024,1.0,0
2024-06-28,20240417,3,18:30:00,2002,1001,12001,15861,11284,레예스,조이현,4.0,5.0,10100,28.0,42,21300,2.7,,10100,2024,1.0,0
2024-06-28,20240418,3,18:30:00,6001,10001,2002,11222,10909,하영민,임기영,17.0,6.0,10400,28.4,64,21300,2.8,,10100,2024,0.0,0
2024-06-28,20240419,3,18:30:00,8001,7002,3001,16150,12295,바리아,윌커슨,4.0,6.0,10100,26.8,67,20900,1.8,,10100,2024,1.0,0
2024-06-28,20240420,3,18:30:00,8005,5002,11001,14143,16065,이지강,하트,2.0,8.0,10100,26.9,65,21400,3.8,,10100,2024,1.0,0
2024-06-29,20240421,5,17:00:00,1001,9002,6002,16146,14769,앤더슨,김동주,6.0,0.0,10500,30.5,53,20700,2.6,0.0,10100,2024,0.0,0
2024-06-30,20240426,3,17:00:00,1001,9002,6002,14581,12852,오원석,최원준,3.0,1.0,10400,25.5,76,21100,2.0,,10100,2024,0.0,0
2024-06-30,20240427,3,17:00:00,2002,1001,12001,14615,11284,황동재,조이현,1.0,2.0,10400,24.2,82,21300,2.5,,10100,2024,1.0,0
2024-06-30,20240430,3,17:00:00,8005,5002,11001,12908,10220,손주영,이재학,9.0,6.0,10400,24.7,91,20700,3.5,,10100,2024,0.0,0
2024-06-30,20241418,3,14:00:00,2002,1001,12001,14113,11308,원태인,고영표,2.0,2.0,10400,24.5,78,21300,4.7,,10100,2024,0.5,1
2024-07-02,20240432,3,18:30:00,1003,5002,10001,13934,15531,켈리,후라도,2.0,4.0,10500,23.3,89,20500,2.7,,10100,2024,1.0,0
2024-07-02,20240433,3,18:30:00,4001,12001,7002,13942,16153,쿠에바스,와이스,6.0,5.0,10400,25.1,88,21400,2.5,,10100,2024,0.0,0
2024-07-02,20240434,3,18:30:00,7003,2002,1001,16088,15860,네일,코너,9.0,5.0,10500,27.5,79,20500,2.1,,10100,2024,0.0,0
2024-07-03,20240436,3,18:30:00,1001,3001,6002,11310,13941,박세웅,알칸타라,8.0,13.0,10400,25.4,73,21300,1.9,,10100,2024,1.0,0
2024-07-03,20240437,3,18:30:00,1003,5002,10001,16023,16138,엔스,헤이수스,1.0,4.0,10400,25.3,79,21100,2.8,,10100,2024,1.0,0
2024-07-03,20240438,3,18:30:00,4001,12001,7002,15143,10590,벤자민,류현진,3.0,2.0,10400,27.2,71,20500,2.0,,10100,2024,0.0,0
2024-07-03,20240439,3,18:30:00,7003,2002,1001,16151,14798,알드레드,이승현,6.0,4.0,10300,32.2,48,21100,4.2,,10100,2024,0.0,0
2024-07-03,20240440,3,18:30:00,8005,9002,11001,15644,16064,엘리아스,카스타노,1.0,4.0,0,28.7,73,20700,2.3,,10100,2024,1.0,0
2024-07-04,20240441,3,18:30:00,1001,3001,6002,12295,13061,윌커슨,곽빈,3.0,6.0,10400,29.1,60,20900,2.9,,10100,2024,1.0,0
2024-07-04,20240442,3,18:30:00,1003,5002,10001,10652,11222,임찬규,하영민,3.0,2.0,10400,29.6,60,20900,2.8,,10100,2024,0.0,0
2024-07-04,20240443,3,18:30:00,4001,12001,7002,11318,16150,엄상백,바리아,5.0,13.0,10400,31.6,66,20100,2.0,,10100,2024,1.0,0
2024-07-04,20240444,3,18:30:00,7003,2002,1001,10058,10363,양현종,백정현,8.0,3.0,10100,33.3,53,21100,3.4,,10100,2024,0.0,0
2024-07-04,20240445,3,18:30:00,8005,9002,11001,10126,16065,김광현,하트,0.0,2.0,10100,28.8,74,20900,3.5,,10100,2024,1.0,0
2024-07-09,20240446,3,18:30:00,1001,2002,5002,16088,13934,네일,켈리,11.0,4.0,10400,25.2,87,20700,2.2,,10100,2024,0.0,0
2024-07-09,20240447,3,18:30:00,1003,7002,10001,16153,15531,와이스,후라도,3.0,5.0,10400,25.3,82,20700,1.0,,10100,2024,1.0,0
2024-07-09,20240448,3,18:30:00,2001,3001,9002,10863,15644,한현희,엘리아스,4.0,7.0,0,24.8,89,20900,1.0,,10100,2024,1.0,0
2024-07-10,20240451,3,18:30:00,1001,2002,5002,10058,16023,양현종,엔스,5.0,2.0,10500,29.5,70,20300,3.1,,10100,2024,0.0,0
2024-07-10,20240452,3,18:30:00,1003,7002,10001,16150,16138,바리아,헤이수스,7.0,0.0,10400,30.1,63,21100,1.9,,10100,2024,0.0,0
2024-07-10,20240453,3,18:30:00,2001,3001,9002,15011,10126,반즈,김광현,6.0,1.0,10100,28.2,71,21500,1.6,,10100,2024,0.0,0
2024-07-10,20240454,3,18:30:00,2002,6002,12001,13072,15143,김민규,벤자민,6.0,7.0,10400,27.8,69,21300,2.7,,10100,2024,1.0,0
2024-07-10,20240455,3,18:30:00,7003,11001,1001,16064,15861,카스타노,레예스,6.0,15.0,10400,25.6,85,21500,1.0,,10100,2024,1.0,0
2024-07-11,20240456,3,18:30:00,1001,2002,5002,16151,10652,알드레드,임찬규,4.0,2.0,10100,26.9,71,21100,2.7,,10100,2024,0.0,0
2024-07-11,20240457,3,18:30:00,1003,7002,10001,10590,11222,류현진,하영민,4.0,5.0,10400,26.7,72,21100,2.6,,10100,2024,1.0,0
2024-07-11,20240458,3,18:30:00,2001,3001,9002,12295,16146,윌커슨,앤더슨,4.0,5.0,10100,25.8,76,21100,1.6,,10100,2024,1.0,0
2024-07-11,20240459,3,18:30:00,2002,6002,12001,15509,13942,김유성,쿠에바스,12.0,1.0,10400,26.1,76,21300,2.7,,10100,2024,0.0,0
2024-07-11,20240460,3,18:30:00,7003,11001,1001,13085,15860,신민혁,코너,4.0,6.0,10400,25.9,85,20500,1.0,,10100,2024,1.0,0
2024-07-12,20240461,3,18:30:00,1001,1001,6002,10363,13061,백정현,곽빈,9.0,5.0,10400,28.8,63,20900,1.5,,10100,2024,0.0,0
2024-07-12,20240462,3,18:30:00,4001,5002,7002,11379,15013,최원태,문동주,0.0,6.0,10400,29.4,66,21500,1.3,,10100,2024,1.0,0
2024-07-12,20240463,3,18:30:00,6001,9002,2002,14581,15063,오원석,황동하,14.0,6.0,10100,28.1,74,21100,1.7,,10100,2024,0.0,0
2024-07-12,20240464,3,18:30:00,8001,12001,3001,11308,11310,고영표,박세웅,5.0,4.0,10100,26.7,70,20900,1.2,,10100,2024,0.0,0
2024-07-12,20240465,3,18:30:00,8005,10001,11001,14480,16065,김인범,하트,2.0,9.0,10100,27.5,72,20900,2.4,,10100,2024,1.0,0
2024-07-13,20240466,3,18:00:00,1001,1001,6002,14113,16148,원태인,시라카와,4.0,8.0,10100,31.1,48,20900,2.4,,10100,2024,1.0,0
2024-07-13,20240467,3,18:00:00,4001,5002,7002,12908,14808,손주영,김기중,7.0,3.0,10400,28.6,72,20700,1.0,,10100,2024,0.0,0
2024-07-13,20240468,3,18:00:00,6001,9002,2002,15462,15432,송영진,윤영철,15.0,9.0,10100,26.8,76,20900,2.2,,10100,2024,0.0,0
2024-07-13,20240469,3,18:00:00,8001,12001,3001,11318,14792,엄상백,김진욱,6.0,3.0,10400,25.3,77,20500,1.0,,10100,2024,0.0,0
2024-07-13,20240470,3,18:00:00,8005,10001,11001,16123,10220,김윤하,이재학,5.0,11.0,10400,25.7,77,20900,1.8,,10100,2024,1.0,0
2024-07-14,20240471,3,17:00:00,1001,1001,6002,14798,16155,이승현,발라조빅,6.0,2.0,10100,30.8,54,20500,2.0,,10100,2024,0.0,0
2024-07-14,20240472,3,17:00:00,4001,5002,7002,13934,16153,켈리,와이스,8.0,4.0,10400,28.8,66,21100,2.6,,10100,2024,0.0,0
2024-07-14,20240473,3,17:00:00,6001,9002,2002,15644,16088,엘리아스,네일,4.0,13.0,10400,26.9,84,20700,1.0,,10100,2024,1.0,0
2024-07-16,20240477,3,18:30:00,1003,12001,10001,15143,15531,벤자민,후라도,4.0,3.0,10500,25.9,85,20900,1.3,,10100,2024,0.0,0
2024-07-16,20240479,3,18:30:00,8003,6002,3001,12852,15011,최원준,반즈,0.0,4.0,10500,25.0,88,20900,1.1,,10100,2024,1.0,0
2024-07-17,20240481,3,18:30:00,1001,9002,5002,10126,16023,김광현,엔스,9.0,12.0,10400,25.2,95,21300,3.5,,10100,2024,1.0,0
2024-07-17,20240482,3,18:30:00,1003,12001,10001,13942,16138,쿠에바스,헤이수스,9.0,2.0,10500,25.0,89,21100,2.2,,10100,2024,0.0,0
2024-07-17,20240483,3,18:30:00,6001,1001,2002,15861,10058,레예스,양현종,5.0,10.0,10400,27.7,87,21100,3.5,,10100,2024,1.0,0
2024-07-17,20240484,3,18:30:00,8003,6002,3001,15508,12295,최준호,윌커슨,2.0,6.0,10400,28.3,73,21100,4.1,,10100,2024,1.0,0
2024-07-17,20240485,3,18:30:00,8005,7002,11001,16150,16064,바리아,카스타노,1.0,5.0,10400,28.0,81,20900,2.6,,10100,2024,1.0,0
2024-07-18,20240487,3,18:30:00,1003,12001,10001,11308,11222,고영표,하영민,12.0,8.0,10400,25.3,86,21100,1.0,,10100,2024,0.0,0
2024-07-18,20240488,3,18:30:00,6001,1001,2002,15860,16151,코너,알드레드,4.0,10.0,10400,27.0,82,21100,3.1,,10100,2024,1.0,0
2024-07-18,20240489,3,18:30:00,8003,6002,3001,13061,11310,곽빈,박세웅,3.0,2.0,10400,28.1,78,21100,4.7,,10100,2024,0.0,0
2024-07-18,20240490,3,18:30:00,8005,7002,11001,10590,13085,류현진,신민혁,3.0,4.0,10400,28.1,78,20900,3.3,,10100,2024,1.0,0
2024-07-19,20240491,3,18:30:00,1001,6002,5002,16148,10652,시라카와,임찬규,7.0,16.0,10400,29.2,62,21100,3.2,,10100,2024,1.0,0
2024-07-19,20240492,3,18:30:00,2001,10001,9002,13092,16146,김선기,앤더슨,3.0,9.0,10400,26.4,88,21300,1.2,,10100,2024,1.0,0
2024-07-19,20240493,3,18:30:00,2002,11001,12001,16065,11318,하트,엄상백,0.0,6.0,10400,29.3,73,21300,2.3,,10100,2024,1.0,0
2024-07-19,20240494,3,18:30:00,4001,2002,7002,14128,15013,김도현,문동주,7.0,3.0,10400,27.0,84,20900,1.0,,10100,2024,0.0,0
2024-07-19,20240495,3,18:30:00,7003,3001,1001,14792,10363,김진욱,백정현,10.0,6.0,10400,28.2,72,21300,3.0,,10100,2024,0.0,0
2024-07-20,20240499,3,18:00:00,4001,2002,7002,16088,14808,네일,김기중,8.0,4.0,10100,29.6,87,21300,1.0,,10100,2024,0.0,0
2024-07-20,20240500,3,18:00:00,7003,3001,1001,11232,14113,이인복,원태인,4.0,21.0,10100,29.9,71,20100,1.5,,10100,2024,1.0,0
2024-07-21,20240501,3,17:00:00,1001,6002,5002,12852,12908,최원준,손주영,3.0,6.0,10400,30.7,69,21100,2.3,,10100,2024,1.0,0
2024-07-21,20240502,3,17:00:00,2001,10001,9002,15531,15462,후라도,송영진,7.0,2.0,10400,28.2,86,21100,1.0,,10100,2024,0.0,0
2024-07-21,20240503,3,17:00:00,2002,11001,12001,13080,15143,김시훈,벤자민,8.0,2.0,10400,30.2,71,21100,2.3,,10100,2024,0.0,0
2024-07-21,20240504,3,17:00:00,4001,2002,7002,15063,16153,황동하,와이스,8.0,7.0,10100,31.3,71,21100,2.3,,10100,2024,0.0,0
2024-07-21,20240505,3,17:00:00,7003,3001,1001,15011,14798,반즈,이승현,5.0,6.0,10400,33.4,60,21100,3.7,,10100,2024,1.0,0
2024-07-23,20240506,3,18:30:00,1001,10001,6002,16138,15508,헤이수스,최준호,3.0,6.0,10400,27.2,83,21100,1.4,,10100,2024,1.0,0
2024-07-23,20240508,3,18:30:00,4001,1001,7002,15861,16150,레예스,바리아,5.0,6.0,10400,27.4,85,20900,1.3,,10100,2024,1.0,0
2024-07-23,20240509,3,18:30:00,6001,11001,2002,16064,10058,카스타노,양현종,1.0,8.0,10400,27.2,83,21300,3.0,,10100,2024,1.0,0
2024-07-23,20240510,3,18:30:00,8001,5002,3001,16023,12295,엔스,윌커슨,2.0,1.0,10500,28.7,83,20900,1.9,,10100,2024,0.0,0
2024-07-24,20240511,3,18:30:00,1001,10001,6002,11222,13061,하영민,곽빈,4.0,7.0,10400,30.8,71,21100,3.2,,10100,2024,1.0,0
2024-07-24,20240512,3,18:30:00,2002,9002,12001,10126,13942,김광현,쿠에바스,3.0,5.0,10400,28.8,87,21300,2.5,,10100,2024,1.0,0
2024-07-24,20240513,3,18:30:00,4001,1001,7002,15860,10590,코너,류현진,2.0,3.0,10100,31.3,68,20900,1.5,,10100,2024,1.0,0
2024-07-24,20240514,3,18:30:00,6001,11001,2002,13085,16151,신민혁,알드레드,0.0,7.0,10500,29.5,74,21100,1.2,,10100,2024,1.0,0
2024-07-25,20240516,3,18:30:00,1001,10001,6002,16123,16148,김윤하,시라카와,6.0,1.0,10500,32.1,61,20300,1.1,,10100,2024,0.0,0
2024-07-25,20240517,3,18:30:00,2002,9002,12001,14581,11308,오원석,고영표,2.0,4.0,10500,32.5,65,20700,4.2,,10100,2024,1.0,0
2024-07-25,20240519,3,18:30:00,6001,11001,2002,16065,14128,하트,김도현,7.0,4.0,10500,31.1,66,20900,3.4,,10100,2024,0.0,0
2024-07-25,20240520,3,18:30:00,8001,5002,3001,11379,14792,최원태,김진욱,9.0,6.0,10100,29.7,72,20900,1.0,,10100,2024,0.0,0
2024-07-26,20240522,3,18:30:00,1003,2002,10001,16088,14480,네일,김인범,4.0,5.0,10400,30.7,70,21100,2.1,,10100,2024,1.0,0
2024-07-26,20240523,3,18:30:00,2001,6002,9002,16155,16146,발라조빅,앤더슨,1.0,6.0,10500,28.8,91,20900,1.2,,10100,2024,1.0,0
2024-07-26,20240524,3,18:30:00,7003,12001,1001,11318,10363,엄상백,백정현,4.0,1.0,10400,31.0,64,20900,3.4,,10100,2024,0.0,0
2024-07-26,20240525,3,18:30:00,8005,3001,11001,11310,10220,박세웅,이재학,2.0,9.0,10400,29.2,79,20900,2.2,,10100,2024,1.0,0
2024-07-27,20240527,3,18:00:00,1003,2002,10001,15063,15531,황동하,후라도,5.0,6.0,10500,29.4,85,20900,3.0,,10100,2024,1.0,0
2024-07-27,20240528,3,18:00:00,2001,6002,9002,12852,15644,최원준,엘리아스,3.0,4.0,10100,31.1,75,21100,2.5,,10100,2024,1.0,0
