game_id,team_code,sp_id,catcher_id,battery_games_together,battery_avg_era,battery_avg_whip
20250413,11001,12565,13081,2,4.8,1.665
20230639,11001,12565,13081,3,7.0566666666666675,1.8233333333333335
20241479,11001,12565,13081,4,8.2925,2.1175
20240091,6002,12568,10165,0,,
20250013,6002,12852,10165,0,,
20240018,6002,12852,10165,1,6.75,2.0
20230006,6002,12852,10165,2,7.875,2.0
20250063,6002,12852,10165,3,6.1066666666666665,1.57
20230074,6002,12852,10165,4,6.5075,1.7125
20230096,6002,12852,10165,5,5.206,1.456
20250146,6002,12852,10165,6,4.588333333333334,1.4083333333333332
20230122,6002,12852,10165,7,4.447142857142857,1.4642857142857142
20250171,6002,12852,10165,8,5.297499999999999,1.53125
20240171,6002,12852,10165,9,4.875555555555555,1.4533333333333334
20250196,6002,12852,10165,10,4.747999999999999,1.448
20240202,6002,12852,10165,11,5.134545454545454,1.4436363636363636
20230170,6002,12852,10165,12,5.006666666666667,1.39
20250225,6002,12852,10165,13,4.918461538461538,1.3707692307692307
20240230,6002,12852,10165,14,4.674285714285714,1.3800000000000001
20230192,6002,12852,10165,15,5.082666666666666,1.4280000000000002
20250249,6002,12852,10165,16,4.85875,1.421875
20230217,6002,12852,10165,17,5.026470588235294,1.4264705882352942
20240281,6002,12852,10165,18,5.372222222222223,1.4444444444444444
20250300,6002,12852,10165,19,5.681578947368421,1.4605263157894737
20250321,6002,12852,10165,20,5.7829999999999995,1.4625
20250350,6002,12852,10165,21,5.588095238095238,1.4552380952380952
20240351,6002,12852,10165,22,5.805909090909091,1.494090909090909
20230346,6002,12852,10165,23,5.760434782608696,1.5056521739130435
20250401,6002,12852,10165,24,5.66125,1.5054166666666668
20240404,6002,12852,10165,25,5.4348,1.4652
20230371,6002,12852,10165,26,5.545384615384616,1.4619230769230769
20230405,6002,12852,10165,27,5.34,1.4325925925925926
20250451,6002,12852,10165,28,5.4121428571428565,1.44
20240479,6002,12852,10165,29,5.277241379310345,1.436206896551724
20230498,6002,12852,10165,30,5.101333333333333,1.4216666666666666
20240582,6002,12852,10165,31,4.99483870967742,1.4016129032258065
20240606,6002,12852,10165,32,5.5771875,1.44
20240634,6002,12852,10165,33,5.596969696969697,1.4312121212121212
20241432,6002,12852,10165,34,5.538235294117648,1.4361764705882352
20230651,6002,12852,10165,35,5.558,1.448
20241482,6002,12852,10165,36,5.403611111111111,1.43
20230933,6002,12852,10165,37,5.338648648648649,1.4272972972972973
20231013,6002,12852,10165,38,5.269210526315789,1.413421052631579
20230641,6002,12852,10165,39,5.54948717948718,1.4694871794871796
20240042,6002,12852,11097,0,,
20230033,6002,12852,11097,1,18.0,2.0
20230325,6002,12852,11097,2,13.5,1.9
20230426,6002,12852,11097,3,16.0,2.3766666666666665
20230471,6002,12852,11097,4,12.9,2.1325
20230255,6002,12852,11328,0,,
20250036,6002,12852,12549,0,,
20250086,6002,12852,12549,1,2.57,0.86
20240116,6002,12852,12549,2,2.035,0.765
20250121,6002,12852,12549,3,6.3566666666666665,1.51
20240141,6002,12852,12549,4,6.455,1.5075
20240251,6002,12852,12549,5,5.434,1.296
20250271,6002,12852,12549,6,5.128333333333333,1.3466666666666667
20240376,6002,12852,12549,7,5.252857142857144,1.3442857142857143
20240426,6002,12852,12549,8,5.635,1.32
20240501,6002,12852,12549,9,5.20888888888889,1.2177777777777778
20240528,6002,12852,12549,10,5.228,1.236
20240551,6002,12852,12549,11,4.88909090909091,1.1536363636363636
20240660,6002,12852,12549,12,5.081666666666667,1.2075
20241507,6002,12852,12549,13,5.729230769230769,1.287692307692308
20230549,6002,12852,12892,0,,
20230097,10001,12865,10312,0,,
20250093,12001,12885,10235,0,,
20250669,12001,12885,14603,0,,
20250867,12001,12885,14603,1,0.0,0.2
20250006,5002,12908,10387,0,,
20240021,5002,12908,10387,1,0.0,0.43
20250035,5002,12908,10387,2,0.0,0.63
20240046,5002,12908,10387,3,2.0,0.8099999999999999
20250075,5002,12908,10387,4,1.5,1.17
20240073,5002,12908,10387,5,1.458,1.0779999999999998
20250096,5002,12908,10387,6,1.215,1.1316666666666666
20240096,5002,12908,10387,7,3.6128571428571425,1.3985714285714284
20250122,5002,12908,10387,8,3.72375,1.41125
20250149,5002,12908,10387,9,3.31,1.291111111111111
20240156,5002,12908,10387,10,3.715,1.435
20250176,5002,12908,10387,11,4.195454545454545,1.45
20240181,5002,12908,10387,12,4.145833333333333,1.4458333333333335
20250213,5002,12908,10387,13,4.173076923076923,1.463076923076923
20240214,5002,12908,10387,14,4.196428571428571,1.4535714285714287
20250241,5002,12908,10387,15,3.9166666666666665,1.412
20250267,5002,12908,10387,16,4.15375,1.47125
20240296,5002,12908,10387,17,3.985294117647059,1.418235294117647
20250319,5002,12908,10387,18,3.8577777777777778,1.3916666666666666
20240321,5002,12908,10387,19,4.0336842105263155,1.4342105263157894
20250341,5002,12908,10387,20,4.057,1.4375
20240348,5002,12908,10387,21,4.230952380952381,1.4914285714285715
20240375,5002,12908,10387,22,4.115454545454545,1.4831818181818184
20240430,5002,12908,10387,23,4.297826086956522,1.5291304347826087
20240467,5002,12908,10387,24,4.1937500000000005,1.52375
20240501,5002,12908,10387,25,4.026,1.5028
20240541,5002,12908,10387,26,3.9699999999999998,1.478076923076923
20240566,5002,12908,10387,27,3.8785185185185185,1.4481481481481482
20240591,5002,12908,10387,28,4.382857142857143,1.5153571428571428
20240616,5002,12908,10387,29,4.283448275862069,1.4975862068965518
20240642,5002,12908,10387,30,4.422,1.5103333333333333
20240666,5002,12908,10387,31,4.497096774193548,1.5341935483870968
20250671,5002,12908,10387,32,4.4971875,1.5384375
20241444,5002,12908,10387,33,4.579090909090908,1.5584848484848486
20250970,5002,12908,10387,34,4.482352941176471,1.5461764705882353
20241479,5002,12908,10387,35,4.464571428571428,1.5345714285714287
20250907,5002,12908,10387,36,4.540555555555556,1.5475
20241530,5002,12908,10387,37,4.509189189189189,1.5564864864864865
20250940,5002,12908,10387,38,4.390526315789474,1.5305263157894735
20241400,5002,12908,10684,0,,
20240248,5002,12908,10684,1,12.0,3.0
20240271,5002,12908,10684,2,10.5,2.3
20230977,5002,12908,10684,3,8.200000000000001,2.1999999999999997
20230664,5002,12908,12549,0,,
20250291,5002,12908,15081,0,,
20250416,5002,12908,15081,1,1.29,0.86
20250442,5002,12908,15081,2,1.395,0.845
20250466,5002,12908,15081,3,0.93,0.8966666666666666
20250481,5002,12908,15081,4,2.385,1.095
20250509,5002,12908,15081,5,2.2079999999999997,1.1099999999999999
20250531,5002,12908,15081,6,1.8399999999999999,1.0566666666666666
20250556,5002,12908,15081,7,1.577142857142857,1.0285714285714287
20250582,5002,12908,15081,8,1.83,1.05
20250621,5002,12908,15081,9,1.7933333333333334,1.0811111111111111
20250649,5002,12908,15081,10,2.064,1.106
20240396,5002,12908,15484,0,,
20250252,3001,12928,10753,0,,
20240538,3001,12928,13154,0,,
20240019,3001,12930,10753,0,,
20230006,3001,12930,10753,1,5.4,2.0
20240044,3001,12930,10753,2,2.7,1.525
20230039,3001,12930,10753,3,1.8,1.4066666666666665
20240097,3001,12930,10753,4,1.35,1.2325
20230065,3001,12930,10753,5,4.08,1.72
20250103,3001,12930,10753,6,4.3,1.7333333333333334
20250128,3001,12930,10753,7,4.6499999999999995,1.7357142857142858
20230090,3001,12930,10753,8,4.28,1.73
20250151,3001,12930,10753,9,4.09,1.6166666666666665
20230115,3001,12930,10753,10,3.8890000000000002,1.6629999999999998
20250177,3001,12930,10753,11,3.5354545454545456,1.5572727272727271
20230139,3001,12930,10753,12,3.2408333333333332,1.4933333333333334
20240179,3001,12930,10753,13,3.856923076923077,1.5130769230769232
20240205,3001,12930,10753,14,4.385,1.5835714285714286
20250214,3001,12930,10753,15,4.892666666666667,1.656
20230175,3001,12930,10753,16,5.524375,1.74
20230198,3001,12930,10753,17,5.622941176470588,1.731764705882353
20240241,3001,12930,10753,18,5.389444444444445,1.6794444444444445
20230225,3001,12930,10753,19,5.871052631578947,1.7126315789473683
20230247,3001,12930,10753,20,5.5775,1.677
20240293,3001,12930,10753,21,5.383333333333333,1.6528571428571428
20250302,3001,12930,10753,22,5.997727272727272,1.7413636363636364
20230275,3001,12930,10753,23,6.05,1.752608695652174
20250326,3001,12930,10753,24,5.985416666666667,1.735
20230324,3001,12930,10753,25,6.016,1.7180000000000002
20230347,3001,12930,10753,26,6.0442307692307695,1.7673076923076925
20250449,3001,12930,10753,27,6.22037037037037,1.7907407407407407
20230409,3001,12930,10753,28,6.051785714285714,1.7625
20230440,3001,12930,10753,29,5.967241379310345,1.743103448275862
20250500,3001,12930,10753,30,5.918333333333334,1.7766666666666666
20230461,3001,12930,10753,31,5.901612903225806,1.7645161290322582
20250522,3001,12930,10753,32,6.06875,1.7875
20250550,3001,12930,10753,33,5.975757575757576,1.7584848484848485
20250572,3001,12930,10753,34,5.893529411764706,1.7379411764705883
20250600,3001,12930,10753,35,5.768,1.712
20230572,3001,12930,10753,36,5.691111111111111,1.6783333333333335
20250621,3001,12930,10753,37,5.683243243243243,1.6762162162162162
20250648,3001,12930,10753,38,5.617368421052632,1.664736842105263
20230609,3001,12930,10753,39,5.55025641025641,1.6433333333333333
20250673,3001,12930,10753,40,5.47575,1.62375
20230649,3001,12930,10753,41,5.342195121951219,1.624878048780488
20230870,3001,12930,10753,42,5.215,1.6140476190476192
20230903,3001,12930,10753,43,5.198372093023256,1.6230232558139537
20231024,3001,12930,10753,44,5.162045454545455,1.6179545454545454
20240228,3001,12930,10753,45,5.309777777777778,1.6237777777777775
20250022,3001,12930,13154,0,,
20250055,3001,12930,13154,1,3.86,1.5
20240074,3001,12930,13154,2,3.62,1.405
20250077,3001,12930,13154,3,4.663333333333333,1.6233333333333333
20241399,3001,12930,13154,4,4.6225000000000005,1.5925
20240155,3001,12930,13154,5,4.598000000000001,1.574
20250234,3001,12930,13154,6,4.431666666666667,1.6116666666666666
20250257,3001,12930,13154,7,5.159999999999999,1.6842857142857142
20240270,3001,12930,13154,8,5.1899999999999995,1.72375
20230299,3001,12930,13154,9,5.863333333333333,1.8377777777777777
20250423,3001,12930,13154,10,5.406000000000001,1.797
20250893,3001,12930,13154,11,5.528181818181818,1.8381818181818181
20240354,3001,12930,14796,0,,
20240405,3001,12930,14796,1,7.2,1.6
20250922,3001,12930,14796,2,25.200000000000003,4.7
20250288,3001,12930,14796,3,16.8,3.733333333333333
20240377,3001,12930,15624,0,,
20250382,3001,12930,16266,0,,
20250473,3001,12930,16266,1,0.0,1.0
20240103,2002,12944,10459,0,,
20250415,2002,12944,10459,1,8.1,1.5
20250434,2002,12944,10459,2,5.55,1.085
20250460,2002,12944,10459,3,5.083333333333333,1.1066666666666667
20230417,2002,12944,10459,4,6.705,1.58
20250512,2002,12944,10459,5,5.364,1.564
20250539,2002,12944,10459,6,5.595,1.595
20230669,2002,12944,10459,7,5.0928571428571425,1.5642857142857143
20230922,2002,12944,10459,8,5.75375,1.54125
20231016,2002,12944,10459,9,5.328888888888889,1.488888888888889
20240129,2002,12944,13113,0,,
20240240,2002,12944,13113,1,15.43,3.86
20230391,2002,12944,13113,2,12.215,3.4299999999999997
20250914,2002,12944,13113,3,10.393333333333333,2.7866666666666666
20250127,5002,13057,15081,0,,
20240013,6002,13061,10165,0,,
20230011,6002,13061,10165,1,5.4,1.6
20240064,6002,13061,10165,2,2.7,1.0150000000000001
20230038,6002,13061,10165,3,5.400000000000001,1.3433333333333335
20240086,6002,13061,10165,4,4.050000000000001,1.3825
20230061,6002,13061,10165,5,3.7800000000000002,1.226
20240114,6002,13061,10165,6,3.5583333333333336,1.2033333333333334
20230086,6002,13061,10165,7,4.335714285714286,1.3171428571428572
20230127,6002,13061,10165,8,4.01875,1.3275000000000001
20240161,6002,13061,10165,9,3.572222222222222,1.2166666666666666
20230156,6002,13061,10165,10,3.215,1.2530000000000001
20240192,6002,13061,10165,11,6.604545454545455,1.6163636363636364
20240269,6002,13061,10165,12,6.304166666666667,1.5791666666666666
20240291,6002,13061,10165,13,5.81923076923077,1.5015384615384615
20240320,6002,13061,10165,14,5.403571428571429,1.4535714285714287
20230306,6002,13061,10165,15,5.243333333333334,1.4233333333333333
20240341,6002,13061,10165,16,5.103125,1.38625
20240367,6002,13061,10165,17,5.398823529411764,1.4258823529411766
20230331,6002,13061,10165,18,5.848888888888889,1.4994444444444446
20250391,6002,13061,10165,19,5.698947368421052,1.5084210526315789
20230357,6002,13061,10165,20,5.714,1.508
20250419,6002,13061,10165,21,5.513333333333334,1.483809523809524
20230395,6002,13061,10165,22,5.723181818181818,1.5018181818181817
20250441,6002,13061,10165,23,5.474347826086956,1.48
20240441,6002,13061,10165,24,5.24625,1.4529166666666666
20250492,6002,13061,10165,25,5.0363999999999995,1.4347999999999999
20240511,6002,13061,10165,26,4.892307692307693,1.4015384615384614
20230466,6002,13061,10165,27,4.822222222222222,1.398888888888889
20250516,6002,13061,10165,28,4.9071428571428575,1.4060714285714284
20230493,6002,13061,10165,29,4.8710344827586205,1.3872413793103446
20250541,6002,13061,10165,30,4.751666666666667,1.3553333333333333
20240566,6002,13061,10165,31,4.714516129032258,1.3632258064516127
20250566,6002,13061,10165,32,4.761875,1.3928125
20250596,6002,13061,10165,33,4.753939393939394,1.396060606060606
20240618,6002,13061,10165,34,4.825882352941177,1.4079411764705883
20250625,6002,13061,10165,35,4.755142857142857,1.3937142857142857
20240646,6002,13061,10165,36,4.799444444444444,1.3991666666666667
20250646,6002,13061,10165,37,4.823243243243243,1.3827027027027028
20230621,6002,13061,10165,38,4.829473684210527,1.3957894736842105
20250673,6002,13061,10165,39,4.705641025641026,1.394102564102564
20230646,6002,13061,10165,40,4.723,1.3992499999999999
20241449,6002,13061,10165,41,5.002926829268293,1.4456097560975611
20250883,6002,13061,10165,42,4.91952380952381,1.439047619047619
20230867,6002,13061,10165,43,4.97046511627907,1.4276744186046513
20241471,6002,13061,10165,44,5.010909090909091,1.4406818181818182
20230998,6002,13061,10165,45,4.899555555555556,1.4397777777777778
20241498,6002,13061,10165,46,4.793043478260869,1.4373913043478261
20231016,6002,13061,10165,47,4.942340425531914,1.4506382978723407
20230260,6002,13061,11097,0,,
20230416,6002,13061,11097,1,2.25,1.5
20230516,6002,13061,11097,2,1.125,1.15
20230576,6002,13061,11097,3,2.0366666666666666,1.1466666666666667
20230566,6002,13061,11097,4,3.9825,1.3375
20240036,6002,13061,11328,0,,
20230596,6002,13061,11328,1,4.5,1.0
20240136,6002,13061,12549,0,,
20241404,6002,13061,12549,1,1.5,0.83
20240241,6002,13061,12549,2,0.75,0.83
20250311,6002,13061,12549,3,2.1866666666666665,1.18
20250337,6002,13061,12549,4,3.8899999999999997,1.3025
20250366,6002,13061,12549,5,3.832,1.3619999999999999
20240416,6002,13061,12549,6,3.5849999999999995,1.265
20250468,6002,13061,12549,7,3.0728571428571425,1.1557142857142857
20240461,6002,13061,12549,8,2.8499999999999996,1.13625
20240489,6002,13061,12549,9,4.033333333333333,1.3099999999999998
20240540,6002,13061,12549,10,3.8869999999999996,1.236
20240592,6002,13061,12549,11,3.806363636363636,1.23
20241425,6002,13061,12549,12,5.739166666666667,1.4608333333333334
20250906,6002,13061,12549,13,6.128461538461538,1.4715384615384615
20250980,6002,13061,12549,14,6.076428571428571,1.4949999999999999
20241515,6002,13061,12549,15,5.671333333333333,1.4753333333333332
20250948,6002,13061,12549,16,5.316875,1.445625
20230544,6002,13061,12892,0,,
20240069,6002,13070,10165,0,,
20230286,6002,13070,10165,1,0.0,3.0
20240454,6002,13072,10165,0,,
20230601,6002,13072,11328,0,,
20240256,6002,13072,12549,0,,
20240665,6002,13072,12549,1,0.0,1.2
20250905,6002,13072,12549,2,0.0,1.1
20241530,6002,13072,12549,3,5.0,1.51
20240030,11001,13080,13081,0,,
20240051,11001,13080,13081,1,0.0,1.0
20240080,11001,13080,13081,2,9.645,2.645
20240105,11001,13080,13081,3,6.93,1.9866666666666666
20240129,11001,13080,13081,4,5.1975,1.6975
20240155,11001,13080,13081,5,5.508,1.8579999999999999
20240177,11001,13080,13081,6,4.59,1.8133333333333335
20240215,11001,13080,13081,7,4.761428571428572,1.83
20240240,11001,13080,13081,8,4.16625,1.77625
20240262,11001,13080,13081,9,4.303333333333333,1.7566666666666668
20240295,11001,13080,13081,10,4.473,1.714
20240320,11001,13080,13081,11,5.784545454545454,1.8036363636363637
20240345,11001,13080,13081,12,5.4525,1.7700000000000002
20240370,11001,13080,13081,13,5.656153846153846,1.8184615384615386
20240393,11001,13080,13081,14,5.613571428571428,1.782142857142857
20240503,11001,13080,13081,15,6.679333333333333,1.8633333333333333
20240530,11001,13080,13081,16,6.449375,1.85125
20240555,11001,13080,13081,17,6.422941176470588,1.8305882352941176
20240605,11001,13080,13081,18,6.732777777777778,1.9327777777777777
20230016,11001,13085,10891,0,,
20230045,11001,13085,10891,1,4.5,1.67
20230119,11001,13085,10891,2,2.25,1.42
20230167,11001,13085,10891,3,2.6999999999999997,1.4133333333333333
20230195,11001,13085,10891,4,4.275,1.41
20230225,11001,13085,10891,5,6.12,1.8780000000000001
20250282,11001,13085,10891,6,5.7,1.765
20230325,11001,13085,10891,7,5.1000000000000005,1.5842857142857143
20230350,11001,13085,10891,8,4.70375,1.57375
20230371,11001,13085,10891,9,4.412222222222223,1.63
20230398,11001,13085,10891,10,4.121,1.517
20230425,11001,13085,10891,11,3.9354545454545455,1.5045454545454546
20230465,11001,13085,10891,12,3.795,1.4833333333333334
20230490,11001,13085,10891,13,3.918461538461538,1.4615384615384615
20230515,11001,13085,10891,14,4.1207142857142856,1.5178571428571428
20230538,11001,13085,10891,15,4.146,1.4833333333333334
20250609,11001,13085,10891,16,3.999375,1.440625
20240620,11001,13085,10891,17,4.117058823529412,1.4341176470588235
20250633,11001,13085,10891,18,3.9883333333333337,1.41
20250864,11001,13085,10891,19,4.252105263157895,1.3989473684210525
20230973,11001,13085,10891,20,4.425,1.4789999999999999
20230145,11001,13085,10891,21,5.132857142857143,1.5104761904761905
20230068,11001,13085,11329,0,,
20230095,11001,13085,11329,1,12.0,1.0
20250469,11001,13085,11329,2,8.7,1.1
20250518,11001,13085,11329,3,5.8,0.9566666666666667
20230565,11001,13085,11329,4,6.6,1.0175
20230918,11001,13085,11329,5,6.942,1.138
20230949,11001,13085,11329,6,6.428333333333334,1.1983333333333333
20240010,11001,13085,13081,0,,
20250019,11001,13085,13081,1,5.4,1.4
20240035,11001,13085,13081,2,4.5,1.0
20240060,11001,13085,13081,3,3.0,1.0
20250070,11001,13085,13081,4,2.25,0.9075
20240085,11001,13085,13081,5,2.5200000000000005,0.9259999999999999
20250092,11001,13085,13081,6,2.421666666666667,0.9866666666666667
20240110,11001,13085,13081,7,2.5900000000000003,1.1028571428571428
20250131,11001,13085,13081,8,2.68875,1.1525
20240131,11001,13085,13081,9,2.9188888888888886,1.1622222222222223
20250158,11001,13085,13081,10,3.2270000000000003,1.2129999999999999
20240160,11001,13085,13081,11,3.5472727272727274,1.2845454545454544
20250182,11001,13085,13081,12,4.001666666666666,1.3716666666666668
20240203,11001,13085,13081,13,4.9399999999999995,1.496923076923077
20250211,11001,13085,13081,14,4.908571428571428,1.497142857142857
20240229,11001,13085,13081,15,4.881333333333333,1.486
20250232,11001,13085,13081,16,4.67,1.445
20240252,11001,13085,13081,17,4.692941176470589,1.4264705882352942
20250258,11001,13085,13081,18,4.526111111111111,1.4305555555555556
20240285,11001,13085,13081,19,4.4457894736842105,1.3989473684210525
20240310,11001,13085,13081,20,5.5735,1.504
20250332,11001,13085,13081,21,5.5652380952380955,1.5038095238095237
20240334,11001,13085,13081,22,5.803181818181819,1.5445454545454544
20250359,11001,13085,13081,23,5.662608695652175,1.5021739130434781
20240360,11001,13085,13081,24,5.501666666666666,1.4895833333333333
20250381,11001,13085,13081,25,5.5696,1.486
20240381,11001,13085,13081,26,5.355384615384616,1.4507692307692308
20240412,11001,13085,13081,27,5.252222222222223,1.4233333333333333
20250419,11001,13085,13081,28,5.766071428571428,1.47
20250445,11001,13085,13081,29,5.877586206896551,1.4882758620689653
20240460,11001,13085,13081,30,6.131666666666666,1.5186666666666668
20240490,11001,13085,13081,31,6.514516129032257,1.555806451612903
20250495,11001,13085,13081,32,6.4234375,1.5634375
20240514,11001,13085,13081,33,6.377575757575758,1.59030303030303
20250543,11001,13085,13081,34,6.19,1.5788235294117647
20240570,11001,13085,13081,35,6.131714285714286,1.5799999999999998
20250569,11001,13085,13081,36,6.086388888888889,1.5686111111111112
20240591,11001,13085,13081,37,6.246216216216217,1.5756756756756756
20240650,11001,13085,13081,38,6.121315789473685,1.551842105263158
20250659,11001,13085,13081,39,6.002820512820513,1.5333333333333332
20241426,11001,13085,13081,40,5.89775,1.525
20230650,11001,13085,13081,41,5.827073170731707,1.5202439024390244
20250889,11001,13085,13081,42,5.6883333333333335,1.4983333333333333
20230870,11001,13085,13081,43,5.652558139534884,1.5065116279069768
20250915,11001,13085,13081,44,5.524090909090909,1.4797727272727272
20250934,11001,13085,13081,45,5.4013333333333335,1.4635555555555555
20250956,11001,13085,13081,46,5.32304347826087,1.4491304347826086
20231029,11001,13085,13081,47,5.2919148936170215,1.445744680851064
20230002,10001,13091,10312,0,,
20230030,10001,13091,10312,1,0.0,1.17
20230051,10001,13091,10312,2,0.645,0.7999999999999999
20230077,10001,13091,10312,3,0.43,0.7566666666666667
20230102,10001,13091,10312,4,1.0725,0.8175
20230130,10001,13091,10312,5,0.858,0.712
20230152,10001,13091,10312,6,1.015,0.8266666666666667
20230228,10001,13091,10312,7,1.237142857142857,0.8314285714285715
20230302,10001,13091,10312,8,1.5325,0.9025
20230329,10001,13091,10312,9,1.5055555555555555,0.8811111111111111
20230354,10001,13091,10312,10,1.484,0.8789999999999999
20230379,10001,13091,10312,11,1.3490909090909091,0.9127272727272726
20230402,10001,13091,10312,12,1.9400000000000002,0.9458333333333333
20230432,10001,13091,10312,13,2.2523076923076926,1.0138461538461538
20230450,10001,13091,10312,14,2.4971428571428573,1.0092857142857141
20230472,10001,13091,10312,15,2.530666666666667,0.9973333333333333
20230496,10001,13091,10312,16,2.3725,0.95875
20230522,10001,13091,10312,17,2.5858823529411765,0.9905882352941177
20230572,10001,13091,14851,0,,
20230597,10001,13091,14851,1,3.0,1.17
20230622,10001,13091,14851,2,3.0,1.335
20230177,10001,13091,15473,0,,
20230202,10001,13091,15473,1,3.68,1.36
20230253,10001,13091,15473,2,3.34,1.2650000000000001
20240020,10001,13092,10870,0,,
20240045,10001,13092,10870,1,11.25,2.5
20240067,10001,13092,10870,2,6.525,1.65
20250147,10001,13092,10870,3,4.95,1.5
20250169,10001,13092,10870,4,4.4625,1.7075
20250189,10001,13092,10870,5,6.516,1.9120000000000001
20250215,10001,13092,10870,6,5.838333333333334,1.82
20250804,10001,13092,10870,7,5.861428571428571,1.8457142857142856
20240092,10001,13092,14211,0,,
20240116,10001,13092,14211,1,1.5,1.33
20230582,10001,13092,14851,0,,
20230607,10001,13092,14851,1,4.5,2.0
20230997,10001,13092,14851,2,6.75,2.1
20230934,10001,13092,14851,3,6.75,1.8166666666666667
20250279,10001,13092,15472,0,,
20250300,10001,13092,15472,1,2.08,1.15
20240492,10001,13092,15472,2,2.84,1.375
20250124,10001,13092,15473,0,,
20230632,10001,13092,15473,1,22.5,4.0
20230657,10001,13092,15473,2,11.25,2.415
20230974,10001,13092,15473,3,8.1,1.8766666666666667
20230341,9002,13125,10707,0,,
20230368,9002,13125,10707,1,,
20250527,9002,13126,10312,0,,
20250572,9002,13126,10312,1,10.8,3.0
20250613,9002,13126,10312,2,5.4,1.96
20250635,9002,13126,10312,3,5.6000000000000005,1.75
20250552,9002,13126,14806,0,,
20250657,9002,13126,14806,1,3.0,2.33
20250866,9002,13126,14806,2,12.3,3.565
20250982,9002,13126,14806,3,9.1,2.8766666666666665
20250548,12001,13130,10235,0,,
20230375,3001,13147,10753,0,,
20230947,3001,13147,10753,1,0.0,0.75
20230545,3001,13147,14796,0,,
20230215,1001,13152,10459,0,,
20230661,1001,13152,14115,0,,
20230311,1001,13156,10232,0,,
20230389,1001,13156,10232,1,0.0,0.94
20230415,1001,13156,10232,2,6.75,1.72
20230469,1001,13156,10232,3,7.5,2.0366666666666666
20230575,1001,13156,10232,4,6.975,1.8775
20230909,1001,13156,10232,5,6.18,1.736
20250201,5002,13156,10387,0,,
20230338,1001,13156,10459,0,,
20230363,1001,13156,10459,1,9.64,2.57
20230499,1001,13156,11344,0,,
20230521,1001,13156,11344,1,7.2,1.2
20230629,1001,13156,14115,0,,
20230666,1001,13156,14115,1,18.0,3.0
20230644,1001,13156,14117,0,,
20230929,1001,13156,14117,1,11.25,2.75
20241522,1001,13156,14117,2,5.625,1.96
20250381,5002,13156,15081,0,,
20250521,5002,13156,15081,1,1.69,0.94
20250561,5002,13156,15081,2,5.91,1.22
20230262,1001,13157,10232,0,,
20250929,1001,13157,10232,1,24.75,3.0
20230026,1001,13157,10459,0,,
20230052,1001,13157,10459,1,9.0,2.4
20230238,1001,13157,10459,2,10.285,2.7
20250348,1001,13157,11344,0,,
20250452,1001,13157,11344,1,1.8,0.8
20250514,1001,13157,11344,2,3.15,1.275
20250383,1001,13157,14115,0,,
20250632,1001,13157,14117,0,,
20230663,12001,13167,10235,0,,
20230999,12001,13167,10235,1,15.0,2.33
20240066,12001,13167,10835,0,,
20230637,12001,13167,14603,0,,
20230965,12001,13167,14603,1,15.0,2.67
20230623,1001,13242,10232,0,,
20241474,7002,13245,10082,0,,
20241448,7002,13245,10170,0,,
20241509,7002,13245,10170,1,3.0,1.67
20240109,6002,13268,10165,0,,
20240011,5002,13934,10387,0,,
20240037,5002,13934,10387,1,4.5,1.17
20230004,5002,13934,10387,2,4.95,1.785
20240061,5002,13934,10387,3,6.676666666666667,1.6900000000000002
20230026,5002,13934,10387,4,5.65,1.5175
20240086,5002,13934,10387,5,5.034000000000001,1.3
20230054,5002,13934,10387,6,4.195,1.1783333333333335
20240111,5002,13934,10387,7,4.5600000000000005,1.3314285714285714
20230076,5002,13934,10387,8,4.5525,1.37375
20240139,5002,13934,10387,9,4.88,1.4066666666666667
20230101,5002,13934,10387,10,5.345000000000001,1.478
20230126,5002,13934,10387,11,5.131818181818182,1.51
20240165,5002,13934,10387,12,5.1258333333333335,1.4933333333333334
20230156,5002,13934,10387,13,5.77,1.5515384615384618
20240196,5002,13934,10387,14,5.45,1.522142857142857
20230185,5002,13934,10387,15,5.6866666666666665,1.514
20230206,5002,13934,10387,16,5.5725,1.490625
20230232,5002,13934,10387,17,5.320588235294117,1.453529411764706
20230256,5002,13934,10387,18,5.191666666666666,1.4377777777777778
20240301,5002,13934,10387,19,5.155263157894737,1.4410526315789474
20230282,5002,13934,10387,20,4.8975,1.4025
20240328,5002,13934,10387,21,4.75,1.4119047619047618
20230308,5002,13934,10387,22,4.738636363636363,1.4159090909090908
20240353,5002,13934,10387,23,5.941304347826088,1.5369565217391306
20240380,5002,13934,10387,24,5.9750000000000005,1.5199999999999998
20230356,5002,13934,10387,25,5.88,1.5552000000000001
20240401,5002,13934,10387,26,5.653846153846154,1.5292307692307692
20230386,5002,13934,10387,27,5.444444444444445,1.4766666666666666
20240432,5002,13934,10387,28,5.464285714285714,1.4835714285714285
20230411,5002,13934,10387,29,5.327586206896552,1.4782758620689653
20240446,5002,13934,10387,30,5.414666666666666,1.476
20230436,5002,13934,10387,31,5.530322580645161,1.4929032258064516
20240472,5002,13934,10387,32,5.4378125,1.4684375
20230446,5002,13934,10387,33,5.318484848484848,1.4693939393939395
20230476,5002,13934,10387,34,5.426764705882353,1.473235294117647
20230501,5002,13934,10387,35,5.345142857142856,1.4637142857142855
20230536,5002,13934,10387,36,5.3966666666666665,1.478611111111111
