game_id,player_id,team_code,vs_team,game_date,G,GS,IP,R,ER,TBF,H,HR,BB,SO,NP,ERA,WHIP,OPS,IP_real,is_starter_actual,role_game
20230639,14617,1001,11001,09-03,1,1,6.2,1,0,26,5,0,1,4,97,0.0,0.9,0.53,6.666666666666667,1,starter
20230863,14617,1001,6002,09-09,1,1,8.0,1,1,30,7,0,0,4,107,1.13,0.88,0.466,8.0,1,starter
20230881,14617,1001,11001,09-15,1,1,6.0,2,1,25,3,0,3,6,96,1.5,1.0,0.419,6.0,1,starter
20230905,14617,1001,6002,09-21,1,1,6.0,4,1,27,7,1,3,3,98,1.5,1.67,0.787,6.0,1,starter
20230938,14617,1001,11001,09-30,1,1,6.0,1,1,22,6,0,0,2,93,1.5,1.0,0.637,6.0,1,starter
20230960,14617,1001,7002,10-05,1,1,8.0,1,1,29,5,0,1,6,109,1.13,0.75,0.386,8.0,1,starter
20231020,14617,1001,9002,10-14,1,1,5.0,2,2,23,4,0,4,1,87,3.6,1.6,0.664,5.0,1,starter
20230043,14619,7002,2002,04-11,1,1,5.0,0,0,17,3,0,1,3,55,0.0,0.8,0.423,5.0,1,starter
20230069,14619,7002,12001,04-16,1,1,0.1,7,7,9,7,0,1,0,44,99.99,24.0,2.139,0.3333333333333333,1,starter
20230093,14619,7002,5002,04-22,1,1,6.0,2,2,25,6,0,2,2,82,3.0,1.33,0.581,6.0,1,starter
20230124,14619,7002,11001,04-29,1,1,4.0,2,2,21,5,0,2,4,81,4.5,1.75,0.723,4.0,1,starter
20230662,14619,7002,10001,09-09,1,1,4.1,1,0,22,3,0,2,2,78,0.0,1.15,0.54,4.333333333333333,1,starter
20230908,14619,7002,10001,09-22,1,1,5.0,6,5,27,8,0,3,3,87,9.0,2.2,0.923,5.0,1,starter
20230968,14619,7002,12001,10-08,1,1,2.1,2,1,13,5,0,1,0,59,3.86,2.57,1.007,2.333333333333333,1,starter
20230343,14621,7002,2002,06-20,1,1,4.0,3,3,16,3,2,1,5,64,6.75,1.0,0.917,4.0,1,starter
20230409,14621,7002,3001,07-05,1,1,4.0,1,1,18,6,0,1,3,75,2.25,1.75,0.742,4.0,1,starter
20230643,14621,7002,9002,09-05,1,1,2.2,1,0,13,4,0,1,0,53,0.0,1.88,0.718,2.6666666666666665,1,starter
20230667,14621,7002,10001,09-10,1,1,4.0,4,3,21,7,0,1,3,73,6.75,2.0,0.955,4.0,1,starter
20230892,14621,7002,12001,09-17,1,1,5.0,3,3,21,5,1,1,0,68,5.4,1.2,0.721,5.0,1,starter
20230935,14621,7002,3001,09-29,1,1,1.0,3,3,7,4,0,0,0,20,27.0,4.0,1.571,1.0,1,starter
20240219,14625,3001,5002,05-12,1,1,2.2,2,2,15,4,0,0,1,59,6.75,1.5,0.785,2.6666666666666665,1,starter
20250377,14625,3001,7002,06-18,1,1,4.0,1,1,17,4,0,1,4,61,2.25,1.25,0.607,4.0,1,starter
20250463,14625,3001,6002,07-08,1,1,5.0,1,1,18,3,0,0,7,63,1.8,0.6,0.445,5.0,1,starter
20230001,14627,3001,6002,04-01,1,1,5.0,3,3,21,4,0,3,2,86,5.4,1.4,0.616,5.0,1,starter
20230034,14627,3001,12001,04-08,1,1,6.0,5,4,27,7,1,1,7,92,6.0,1.33,0.754,6.0,1,starter
20230060,14627,3001,1001,04-14,1,1,4.2,4,3,25,4,1,5,3,101,5.79,1.93,0.829,4.666666666666667,1,starter
20230085,14627,3001,2002,04-20,1,1,3.0,3,3,16,4,0,3,3,66,9.0,2.33,0.833,3.0,1,starter
20230110,14627,3001,7002,04-26,1,1,3.0,1,1,12,1,1,0,4,50,3.0,0.33,0.65,3.0,1,starter
20230165,14627,3001,6002,05-09,1,1,6.0,2,2,25,6,1,0,5,96,3.0,1.0,0.747,6.0,1,starter
20230189,14627,3001,12001,05-14,1,1,6.1,0,0,25,4,0,3,6,106,0.0,1.11,0.507,6.333333333333333,1,starter
20230214,14627,3001,9002,05-20,1,1,5.0,5,4,26,6,0,2,3,103,7.2,1.6,0.718,5.0,1,starter
20230237,14627,3001,10001,05-26,1,1,6.0,0,0,23,3,0,2,8,93,0.0,0.83,0.36,6.0,1,starter
20230270,14627,3001,2002,06-02,1,1,7.0,2,2,29,8,0,1,8,118,2.57,1.29,0.631,7.0,1,starter
20230295,14627,3001,12001,06-08,1,1,5.0,5,4,26,8,0,2,7,102,7.2,2.0,0.835,5.0,1,starter
20230319,14627,3001,7002,06-14,1,1,4.0,6,6,22,7,2,3,3,86,13.5,2.5,1.139,4.0,1,starter
20230342,14627,3001,12001,06-20,1,1,5.0,0,0,21,5,0,2,8,84,0.0,1.4,0.649,5.0,1,starter
20230366,14627,3001,5002,06-25,1,1,5.1,1,1,22,3,0,4,0,102,1.69,1.31,0.54,5.333333333333333,1,starter
20230400,14627,3001,6002,07-02,1,1,5.0,2,2,22,5,0,3,3,81,3.6,1.6,0.68,5.0,1,starter
20230429,14627,3001,5002,07-09,1,1,4.0,4,4,22,7,0,3,0,99,9.0,2.5,0.876,4.0,1,starter
20240248,14667,12001,5002,05-19,1,1,2.2,3,3,15,3,0,4,1,60,10.13,2.63,0.767,2.6666666666666665,1,starter
20230482,14674,10001,1001,07-29,1,1,2.0,4,4,12,5,0,1,0,42,18.0,3.0,1.045,2.0,1,starter
20230864,14674,10001,7002,09-09,1,1,3.0,6,6,20,7,0,2,2,74,18.0,3.0,1.3,3.0,1,starter
20250385,14687,9002,10001,06-19,1,1,1.1,1,0,10,0,0,5,1,46,0.0,3.75,0.5,1.3333333333333333,1,starter
20230050,14763,11001,12001,04-12,1,1,5.0,1,1,20,4,0,2,3,78,1.8,1.2,0.522,5.0,1,starter
20230071,14763,11001,5002,04-18,1,1,4.0,2,2,18,3,0,3,4,89,4.5,1.5,0.69,4.0,1,starter
20230100,14763,11001,3001,04-23,1,1,6.0,0,0,20,0,0,3,5,89,0.0,0.5,0.15,6.0,1,starter
20230124,14763,11001,7002,04-29,1,1,5.0,0,0,17,1,0,2,1,84,0.0,0.6,0.243,5.0,1,starter
20230177,14763,11001,10001,05-12,1,1,5.2,2,2,27,8,0,1,6,103,3.18,1.59,0.733,5.666666666666667,1,starter
20230210,14763,11001,1001,05-19,1,1,3.2,5,4,20,7,3,2,4,82,9.82,2.45,1.533,3.6666666666666665,1,starter
20230235,14763,11001,3001,05-25,1,1,2.0,3,3,12,3,0,3,2,54,13.5,3.0,1.116,2.0,1,starter
20230260,14763,11001,6002,05-31,1,1,5.0,2,1,25,4,0,5,4,105,1.8,1.8,0.61,5.0,1,starter
20230288,14763,11001,1001,06-07,1,1,5.0,0,0,23,7,0,1,2,98,0.0,1.6,0.666,5.0,1,starter
20230315,14763,11001,6002,06-13,1,1,4.0,5,4,21,5,1,4,2,88,9.0,2.25,0.9,4.0,1,starter
20230340,14763,11001,2002,06-18,1,1,3.0,4,3,15,3,0,3,3,64,9.0,2.0,0.65,3.0,1,starter
20230365,14763,11001,7002,06-24,1,1,1.1,5,4,10,4,0,1,1,35,27.0,3.75,1.225,1.3333333333333333,1,starter
20240250,14763,11001,2002,05-19,1,1,5.0,1,1,20,4,0,2,4,80,1.8,1.2,0.578,5.0,1,starter
20240271,14763,11001,5002,05-25,1,1,1.0,5,5,10,3,0,3,1,46,45.0,6.0,1.171,1.0,1,starter
20240537,14763,11001,10001,07-30,1,1,3.1,5,3,18,5,1,2,4,70,8.1,2.1,0.889,3.333333333333333,1,starter
20240633,14763,11001,7002,08-21,1,1,5.0,0,0,18,2,0,1,3,78,0.0,0.6,0.347,5.0,1,starter
20240660,14763,11001,6002,08-27,1,1,5.0,4,3,24,7,1,2,3,83,5.4,1.8,0.962,5.0,1,starter
20241435,14763,11001,10001,09-03,1,1,6.0,2,2,24,5,1,1,4,86,3.0,1.0,0.685,6.0,1,starter
20241454,14763,11001,1001,09-08,1,1,4.1,4,4,20,7,0,1,4,76,8.31,1.85,0.95,4.333333333333333,1,starter
20241494,14763,11001,7002,09-19,1,1,1.0,4,4,8,5,1,0,0,25,36.0,5.0,1.875,1.0,1,starter
20241524,14763,11001,6002,09-28,1,1,3.0,3,3,15,4,1,2,3,59,9.0,2.0,0.938,3.0,1,starter
20230021,14769,6002,11001,04-06,1,1,6.0,0,0,25,7,0,1,7,92,0.0,1.33,0.637,6.0,1,starter
20230051,14769,6002,10001,04-13,1,1,4.0,1,1,17,2,0,3,4,70,2.25,1.25,0.542,4.0,1,starter
20230079,14769,6002,7002,04-19,1,1,5.0,2,2,20,4,1,1,3,86,3.6,1.0,0.639,5.0,1,starter
20230113,14769,6002,1001,04-27,1,1,6.0,3,2,26,7,1,1,7,84,3.0,1.33,0.828,6.0,1,starter
20230136,14769,6002,7002,05-03,1,1,3.1,0,0,17,3,0,2,3,74,0.0,1.5,0.72,3.333333333333333,1,starter
20230176,14769,6002,2002,05-12,1,1,7.0,0,0,25,5,0,0,5,95,0.0,0.71,0.44,7.0,1,starter
20230202,14769,6002,10001,05-18,1,1,3.1,3,3,18,6,0,3,3,81,8.1,2.7,1.033,3.333333333333333,1,starter
20230226,14769,6002,1001,05-24,1,1,5.0,0,0,19,4,0,1,5,92,0.0,1.0,0.541,5.0,1,starter
20230273,14769,6002,12001,06-03,1,1,3.0,5,5,16,8,1,0,1,67,15.0,2.67,1.433,3.0,1,starter
20230296,14769,6002,2002,06-09,1,1,4.2,4,4,20,5,0,1,3,91,7.71,1.29,0.856,4.666666666666667,1,starter
20230410,14769,6002,1001,07-05,1,1,4.1,2,2,19,5,0,1,4,72,4.15,1.38,0.816,4.333333333333333,1,starter
20230481,14769,6002,5002,07-29,1,1,4.1,2,2,17,2,0,4,3,74,4.15,1.38,0.62,4.333333333333333,1,starter
20230506,14769,6002,12001,08-04,1,1,3.0,2,2,16,3,0,5,2,65,6.0,2.67,0.833,3.0,1,starter
20230556,14769,6002,12001,08-16,1,1,6.0,4,4,22,3,1,2,3,94,6.0,0.83,0.577,6.0,1,starter
20230592,14769,6002,10001,08-24,1,1,1.2,4,4,12,3,0,4,2,55,21.6,4.2,1.012,1.6666666666666663,1,starter
20230936,14769,6002,5002,09-30,1,1,6.0,1,1,22,2,1,2,2,95,1.5,0.67,0.432,6.0,1,starter
20231022,14769,6002,5002,10-15,1,1,3.2,4,4,16,3,0,4,1,82,9.82,1.91,0.771,3.6666666666666665,1,starter
20240023,14769,6002,12001,03-28,1,1,4.2,6,6,25,10,0,1,5,84,11.57,2.36,0.898,4.666666666666667,1,starter
20240047,14769,6002,9002,04-03,1,1,4.1,3,3,19,4,0,1,2,87,6.23,1.15,0.669,4.333333333333333,1,starter
20240071,14769,6002,7002,04-09,1,1,5.1,3,0,28,8,0,2,4,98,0.0,1.88,0.703,5.333333333333333,1,starter
20240096,14769,6002,5002,04-14,1,1,5.0,2,2,23,5,0,3,4,99,3.6,1.6,0.681,5.0,1,starter
20240126,14769,6002,10001,04-21,1,1,3.2,7,3,25,7,0,5,2,105,7.36,3.27,1.076,3.6666666666666665,1,starter
20240235,14769,6002,2002,05-16,1,1,2.2,5,5,14,5,1,1,2,52,16.88,2.25,1.198,2.6666666666666665,1,starter
20240362,14769,6002,10001,06-15,1,1,5.0,1,1,19,3,0,0,6,69,1.8,0.6,0.334,5.0,1,starter
20240399,14769,6002,1001,06-23,1,1,3.0,4,4,16,6,1,1,2,53,12.0,2.33,1.238,3.0,1,starter
20240421,14769,6002,9002,06-29,1,1,7.0,6,6,30,9,3,1,4,103,7.71,1.43,1.0,7.0,1,starter
20230016,14770,6002,11001,04-05,1,1,1.2,8,8,17,10,1,2,2,61,43.2,7.2,1.573,1.6666666666666663,1,starter
20230041,14770,6002,10001,04-11,1,1,5.2,3,3,23,6,1,0,4,77,4.76,1.06,0.696,5.666666666666667,1,starter
20230066,14770,6002,5002,04-16,1,1,5.0,2,2,19,2,1,2,3,72,3.6,0.8,0.586,5.0,1,starter
20230091,14770,6002,12001,04-22,1,1,5.0,0,0,22,6,0,1,4,93,0.0,1.4,0.666,5.0,1,starter
20230117,14770,6002,9002,04-28,1,1,6.0,4,3,26,5,1,2,5,95,4.5,1.17,0.644,6.0,1,starter
20230181,14770,6002,2002,05-13,1,1,6.0,1,1,25,5,0,1,5,80,1.5,1.0,0.49,6.0,1,starter
20230207,14770,6002,12001,05-19,1,1,4.1,6,3,22,9,1,0,6,76,6.23,2.08,1.0,4.333333333333333,1,starter
20230231,14770,6002,1001,05-25,1,1,6.0,2,2,25,6,0,1,3,99,3.0,1.17,0.668,6.0,1,starter
20230278,14770,6002,12001,06-04,1,1,3.0,3,3,17,3,0,3,4,71,9.0,2.0,0.72,3.0,1,starter
20230301,14770,6002,2002,06-10,1,1,4.1,5,4,21,8,0,1,2,78,8.31,2.08,0.829,4.333333333333333,1,starter
20230326,14770,6002,5002,06-16,1,1,4.1,4,4,21,4,0,5,1,82,8.31,2.08,0.76,4.333333333333333,1,starter
20230351,14770,6002,9002,06-22,1,1,3.1,2,2,16,5,2,1,3,69,5.4,1.8,1.108,3.333333333333333,1,starter
20230521,14770,6002,1001,08-08,1,1,5.1,1,1,19,3,0,0,1,74,1.69,0.56,0.316,5.333333333333333,1,starter
20230571,14770,6002,11001,08-19,1,1,2.2,0,0,9,1,0,0,2,39,0.0,0.38,0.222,2.6666666666666665,1,starter
20230656,14770,6002,1001,09-08,1,1,5.0,2,2,22,5,1,2,4,74,3.6,1.4,0.794,5.0,1,starter
20230874,14770,6002,9002,09-14,1,1,5.0,1,1,20,6,0,0,2,81,1.8,1.2,0.7,5.0,1,starter
20230909,14770,6002,1001,09-22,1,1,4.1,0,0,21,4,0,4,2,81,0.0,1.85,0.679,4.333333333333333,1,starter
20230926,14770,6002,9002,09-27,1,1,5.0,0,0,20,4,0,1,6,85,0.0,1.0,0.461,5.0,1,starter
20230948,14770,6002,10001,10-03,1,1,6.0,2,2,25,6,0,1,5,95,3.0,1.17,0.613,6.0,1,starter
20230975,14770,6002,12001,10-10,1,1,5.0,1,1,21,4,0,3,7,96,1.8,1.4,0.555,5.0,1,starter
20240587,14770,6002,9002,08-10,1,1,2.1,4,4,11,3,1,2,2,50,15.43,2.14,1.233,2.333333333333333,1,starter
20240623,14770,6002,12001,08-18,1,1,1.2,3,3,11,5,0,1,1,45,16.2,3.6,1.145,1.6666666666666663,1,starter
20240670,14770,6002,11001,08-29,1,1,4.0,2,2,16,4,1,1,2,68,4.5,1.25,0.846,4.0,1,starter
20241526,14770,6002,1001,09-04,1,1,2.1,1,1,12,3,1,2,5,54,3.86,2.14,1.017,2.333333333333333,1,starter
20241490,14770,6002,2002,09-19,1,1,6.0,3,3,23,4,1,1,5,73,4.5,0.83,0.626,6.0,1,starter
20241529,14770,6002,11001,09-24,1,1,5.0,2,2,20,5,1,0,4,68,3.6,1.0,0.75,5.0,1,starter
20250018,14770,6002,12001,03-26,1,1,5.1,2,2,25,7,0,2,3,97,3.38,1.69,0.751,5.333333333333333,1,starter
20250046,14770,6002,10001,04-02,1,1,6.0,3,3,24,4,1,1,7,91,4.5,0.83,0.614,6.0,1,starter
20250071,14770,6002,7002,04-08,1,1,6.0,3,3,26,6,1,2,2,76,4.5,1.33,0.781,6.0,1,starter
20250096,14770,6002,5002,04-13,1,1,4.2,2,2,24,5,0,5,6,100,3.86,2.14,0.736,4.666666666666667,1,starter
20250135,14770,6002,10001,04-22,1,1,5.0,4,4,22,7,1,2,4,90,7.2,1.8,0.959,5.0,1,starter
20250156,14770,6002,3001,04-27,1,1,5.0,3,3,20,4,1,2,1,83,5.4,1.2,0.744,5.0,1,starter
20250183,14770,6002,1001,05-03,1,1,7.0,1,1,25,3,0,2,6,100,1.29,0.71,0.374,7.0,1,starter
20250211,14770,6002,11001,05-10,1,1,5.0,2,2,19,3,1,1,3,94,3.6,0.8,0.544,5.0,1,starter
20250235,14770,6002,7002,05-15,1,1,2.0,2,2,13,4,0,2,2,57,9.0,3.0,0.938,2.0,1,starter
20250284,14770,6002,12001,05-27,1,1,6.0,2,2,28,8,0,2,2,95,3.0,1.67,0.77,6.0,1,starter
20250306,14770,6002,10001,06-01,1,1,6.1,1,1,25,5,0,0,6,95,1.42,0.79,0.4,6.333333333333333,1,starter
20250331,14770,6002,3001,06-07,1,1,6.0,6,5,26,9,1,0,4,100,7.5,1.5,0.986,6.0,1,starter
20250361,14770,6002,10001,06-14,1,1,6.0,0,0,23,3,0,2,2,86,0.0,0.83,0.407,6.0,1,starter
20250396,14770,6002,5002,06-22,1,1,2.1,9,9,20,8,0,4,0,86,34.71,5.14,1.317,2.333333333333333,1,starter
20250430,14770,6002,11001,06-29,1,1,5.1,2,2,21,4,0,1,4,77,3.38,0.94,0.638,5.333333333333333,1,starter
20250457,14770,6002,12001,07-06,1,1,4.0,4,4,20,6,0,2,3,80,9.0,2.0,0.819,4.0,1,starter
20250506,14770,6002,7002,07-24,1,1,6.0,0,0,21,2,0,1,2,91,0.0,0.5,0.343,6.0,1,starter
20250534,14770,6002,2002,07-30,1,1,5.2,2,2,25,8,0,0,3,94,3.18,1.41,0.68,5.666666666666667,1,starter
20250556,14770,6002,5002,08-05,1,1,5.0,1,0,23,4,0,3,2,92,0.0,1.4,0.559,5.0,1,starter
20250581,14770,6002,10001,08-10,1,1,6.0,2,1,25,6,0,0,1,93,1.5,1.0,0.534,6.0,1,starter
20250606,14770,6002,2002,08-16,1,1,2.0,0,0,7,1,0,0,2,24,0.0,0.5,0.286,2.0,1,starter
20250928,14770,6002,9002,09-21,1,1,3.2,6,6,19,7,1,2,4,75,14.73,2.45,1.287,3.6666666666666665,1,starter
20250945,14770,6002,9002,09-27,1,1,6.0,3,3,26,7,1,0,2,82,4.5,1.17,0.731,6.0,1,starter
20240268,14776,12001,10001,05-24,1,1,3.1,3,3,18,7,0,1,2,64,8.1,2.4,0.856,3.333333333333333,1,starter
20240291,14776,12001,6002,05-30,1,1,4.2,4,3,18,2,1,2,3,79,5.79,0.86,0.535,4.666666666666667,1,starter
20240318,14776,12001,7002,06-05,1,1,3.0,5,5,20,7,0,4,3,89,15.0,3.67,1.238,3.0,1,starter
20240345,14776,12001,11001,06-11,1,1,2.0,5,5,13,5,3,2,2,48,22.5,3.5,1.938,2.0,1,starter
20240368,14776,12001,2002,06-16,1,1,1.0,2,2,9,3,0,3,1,40,18.0,6.0,1.167,1.0,1,starter
20230022,14784,10001,5002,04-06,1,1,4.0,3,3,19,4,0,5,3,82,6.75,2.25,0.891,4.0,1,starter
20230072,14784,10001,1001,04-18,1,1,2.1,6,6,17,4,0,5,3,84,23.14,3.86,1.029,2.333333333333333,1,starter
20230277,14784,10001,9002,06-04,1,1,3.0,2,2,16,6,1,1,5,64,6.0,2.33,1.105,3.0,1,starter
20230307,14784,10001,12001,06-11,1,1,3.0,0,0,11,2,0,2,2,52,0.0,1.33,0.586,3.0,1,starter
20230334,14784,10001,7002,06-17,1,1,3.1,0,0,15,4,0,1,4,66,0.0,1.5,0.619,3.333333333333333,1,starter
20230357,14784,10001,6002,06-23,1,1,5.0,1,1,19,4,0,2,2,81,1.8,1.2,0.61,5.0,1,starter
20230407,14784,10001,11001,07-05,1,1,5.1,0,0,20,2,0,4,7,92,0.0,1.13,0.425,5.333333333333333,1,starter
20230462,14784,10001,7002,07-25,1,1,5.0,3,3,23,5,1,1,9,99,5.4,1.2,0.685,5.0,1,starter
20230487,14784,10001,1001,07-30,1,1,0.2,6,6,9,1,0,4,1,38,81.0,7.5,1.111,0.6666666666666666,1,starter
20230515,14784,10001,11001,08-05,1,1,5.0,3,3,22,4,0,2,2,78,5.4,1.2,0.573,5.0,1,starter
20230536,14784,10001,5002,08-11,1,1,6.0,3,3,24,4,1,1,3,93,4.5,0.83,0.703,6.0,1,starter
20230563,14784,10001,2002,08-17,1,1,6.0,3,3,25,7,1,5,4,95,4.5,2.0,1.112,6.0,1,starter
20230587,14784,10001,6002,08-23,1,1,5.0,2,2,21,2,0,5,3,102,3.6,1.4,0.581,5.0,1,starter
20230627,14784,10001,12001,09-01,1,1,4.2,1,1,23,2,0,8,4,103,1.93,2.14,0.621,4.666666666666667,1,starter
20230655,14784,10001,11001,09-07,1,1,2.0,5,5,16,4,0,5,1,62,22.5,4.5,1.188,2.0,1,starter
20230908,14784,10001,7002,09-22,1,1,4.0,1,1,19,3,0,5,5,93,2.25,2.0,0.707,4.0,1,starter
20230945,14784,10001,6002,10-02,1,1,0.1,4,4,5,1,0,2,0,16,99.99,9.0,1.8,0.3333333333333333,1,starter
20230008,14788,2002,9002,04-02,1,1,5.0,3,1,25,3,0,6,3,101,1.8,1.8,0.571,5.0,1,starter
20230033,14788,2002,6002,04-08,1,1,3.0,2,2,16,2,0,5,5,77,6.0,2.33,0.711,3.0,1,starter
20230053,14788,2002,7002,04-13,1,1,5.0,1,1,23,3,0,5,6,101,1.8,1.6,0.515,5.0,1,starter
20230080,14788,2002,3001,04-19,1,1,5.2,0,0,24,3,0,3,8,101,0.0,1.06,0.393,5.666666666666667,1,starter
20230104,14788,2002,11001,04-25,1,1,4.0,1,1,20,5,0,3,6,87,2.25,2.0,0.763,4.0,1,starter
20230126,14788,2002,5002,04-30,1,1,4.2,3,3,24,6,0,4,6,102,5.79,2.14,0.824,4.666666666666667,1,starter
20230176,14788,2002,6002,05-12,1,1,4.0,2,2,19,5,0,3,4,101,4.5,2.0,0.821,4.0,1,starter
20230208,14788,2002,10001,05-19,1,1,7.0,1,1,27,2,0,2,9,103,1.29,0.57,0.31,7.0,1,starter
20230234,14788,2002,7002,05-25,1,1,1.0,2,2,5,0,0,1,2,22,18.0,1.0,0.4,1.0,1,starter
20230254,14788,2002,12001,05-30,1,1,5.0,1,1,22,2,0,5,11,100,1.8,1.4,0.436,5.0,1,starter
20230280,14788,2002,3001,06-04,1,1,5.0,0,0,21,2,0,4,8,104,0.0,1.2,0.425,5.0,1,starter
20230301,14788,2002,6002,06-10,1,1,6.0,3,3,25,4,0,3,4,95,4.5,1.17,0.47,6.0,1,starter
20230330,14788,2002,11001,06-16,1,1,3.2,7,7,19,3,0,6,3,87,17.18,2.45,0.724,3.6666666666666665,1,starter
20230353,14788,2002,7002,06-22,1,1,4.1,1,1,22,4,0,4,6,104,2.08,1.85,0.717,4.333333333333333,1,starter
20230374,14788,2002,10001,06-27,1,1,4.2,6,6,22,2,1,6,5,96,11.57,1.71,0.714,4.666666666666667,1,starter
20230422,14788,2002,12001,07-08,1,1,5.0,0,0,21,3,0,2,8,99,0.0,1.0,0.501,5.0,1,starter
20230479,14788,2002,3001,07-28,1,1,6.0,3,3,24,4,0,3,8,98,4.5,1.17,0.53,6.0,1,starter
20230504,14788,2002,1001,08-03,1,1,5.0,4,4,26,8,0,3,4,92,7.2,2.2,0.871,5.0,1,starter
20230530,14788,2002,5002,08-09,1,1,6.0,4,2,28,8,1,0,3,95,3.0,1.33,0.802,6.0,1,starter
20230558,14788,2002,10001,08-16,1,1,6.0,1,1,25,5,0,2,9,99,1.5,1.17,0.541,6.0,1,starter
20230584,14788,2002,12001,08-22,1,1,4.0,2,2,19,4,0,0,5,76,4.5,1.0,0.551,4.0,1,starter
20230638,14788,2002,9002,09-03,1,1,3.0,4,4,16,4,2,3,4,85,12.0,2.33,1.467,3.0,1,starter
20230664,14788,2002,5002,09-09,1,1,4.1,4,3,21,3,0,5,3,85,6.23,1.85,0.6,4.333333333333333,1,starter
20230904,14788,2002,7002,09-21,1,1,1.1,5,4,9,2,0,2,3,45,27.0,3.0,0.889,1.3333333333333333,1,starter
20230928,14788,2002,11001,09-27,1,1,7.0,0,0,22,3,0,1,3,77,0.0,0.57,0.325,7.0,1,starter
20230950,14788,2002,12001,10-03,1,1,5.1,1,1,25,4,0,5,4,109,1.69,1.69,0.571,5.333333333333333,1,starter
20230971,14788,2002,1001,10-09,1,1,5.2,1,1,26,5,0,4,10,115,1.59,1.59,0.619,5.666666666666667,1,starter
20231026,14788,2002,11001,10-16,1,1,5.0,2,2,22,4,0,3,6,90,3.6,1.4,0.644,5.0,1,starter
20240026,14788,2002,6002,03-29,1,1,4.0,2,0,19,2,0,5,6,78,0.0,1.75,0.511,4.0,1,starter
20240053,14788,2002,12001,04-04,1,1,5.0,2,2,23,6,1,2,7,92,3.6,1.6,0.872,5.0,1,starter
20240078,14788,2002,5002,04-10,1,1,1.1,3,3,13,5,0,4,1,55,20.25,6.75,1.359,1.3333333333333333,1,starter
20240290,14788,2002,11001,05-29,1,1,3.0,3,3,14,4,2,3,0,63,9.0,2.33,1.409,3.0,1,starter
20250495,14788,2002,11001,07-20,1,1,4.0,2,2,17,2,2,2,2,64,4.5,1.0,0.865,4.0,1,starter
20250517,14788,2002,3001,07-26,1,1,3.0,5,5,18,6,0,3,4,77,15.0,3.0,1.3,3.0,1,starter
20250544,14788,2002,7002,08-01,1,1,5.0,2,2,20,2,0,4,5,90,3.6,1.2,0.55,5.0,1,starter
20250585,14788,2002,11001,08-10,1,1,1.1,7,7,12,5,0,1,3,55,47.25,4.5,1.283,1.3333333333333333,1,starter
20250606,14788,2002,6002,08-16,1,1,6.0,2,2,23,6,0,0,7,75,3.0,1.0,0.637,6.0,1,starter
20250634,14788,2002,5002,08-22,1,1,4.0,7,7,24,9,2,3,4,78,15.75,3.0,1.3,4.0,1,starter
20250657,14788,2002,9002,08-28,1,1,2.1,4,4,16,2,0,6,5,78,15.43,3.43,0.785,2.333333333333333,1,starter
20250897,14788,2002,5002,09-13,1,1,6.0,2,2,24,3,1,5,3,97,3.0,1.33,0.649,6.0,1,starter
20250930,14788,2002,11001,09-21,1,1,4.0,0,0,17,1,0,4,7,89,0.0,1.25,0.448,4.0,1,starter
20250990,14788,2002,11001,09-29,1,1,4.0,6,4,22,5,1,3,2,81,9.0,2.0,0.963,4.0,1,starter
20240275,14792,3001,1001,05-25,1,1,4.1,3,3,19,5,0,1,5,68,6.23,1.38,0.594,4.333333333333333,1,starter
20240300,14792,3001,11001,05-31,1,1,5.0,1,1,20,3,1,1,2,91,1.8,0.8,0.568,5.0,1,starter
20240324,14792,3001,2002,06-06,1,1,5.1,2,2,22,2,1,5,1,97,3.38,1.31,0.612,5.333333333333333,1,starter
20240349,14792,3001,10001,06-12,1,1,6.1,1,0,26,5,0,2,8,95,0.0,1.11,0.584,6.333333333333333,1,starter
20240382,14792,3001,12001,06-20,1,1,5.1,5,5,24,8,4,1,5,103,8.44,1.69,1.332,5.333333333333333,1,starter
20240410,14792,3001,2002,06-26,1,1,3.2,4,4,19,7,1,3,3,84,9.82,2.73,1.151,3.6666666666666665,1,starter
20240469,14792,3001,12001,07-13,1,1,5.1,1,1,20,5,1,1,6,90,1.69,1.13,0.826,5.333333333333333,1,starter
20240495,14792,3001,1001,07-19,1,1,6.0,2,2,24,3,1,3,7,99,3.0,1.0,0.583,6.0,1,starter
20240520,14792,3001,5002,07-25,1,1,5.0,3,3,22,6,1,1,6,96,5.4,1.4,0.794,5.0,1,starter
20240543,14792,3001,9002,07-31,1,1,4.0,5,4,20,5,0,2,4,91,9.0,1.75,0.794,4.0,1,starter
20240575,14792,3001,11001,08-07,1,1,2.1,4,4,14,4,1,3,3,60,15.43,3.0,1.136,2.333333333333333,1,starter
20240601,14792,3001,6002,08-14,1,1,5.0,1,1,22,3,0,5,3,102,1.8,1.6,0.599,5.0,1,starter
20240654,14792,3001,1001,08-25,1,1,3.2,7,7,22,4,1,5,5,93,17.18,2.45,1.095,3.6666666666666665,1,starter
20241425,14792,3001,6002,08-31,1,1,4.2,4,3,21,3,1,2,7,78,5.79,1.07,0.675,4.666666666666667,1,starter
20241446,14792,3001,1001,09-06,1,1,4.0,3,3,21,6,0,3,5,91,6.75,2.25,0.929,4.0,1,starter
20241525,14792,3001,2002,09-12,1,1,4.1,6,5,24,8,0,2,4,93,10.38,2.31,1.035,4.333333333333333,1,starter
