game_id,date,year,home_team,away_team,target_home_win,sp_weighted_fip_diff,sp_weighted_era_diff,sp_weighted_whip_diff,sp_weighted_kbb_diff,sp_rest_days_diff,cur_ip_real_sum_diff,bullpen_era_weighted_diff,bullpen_whip_weighted_diff,bullpen_kbb_weighted_diff,bullpen_ops_weighted_diff,team_avg_weighted_diff,team_hr_weighted_diff
20230329,2023-06-16,2023,7002,10001,0.5,0.37182746983495885,-0.4243909204382601,-0.13355831907909932,-0.9803921568627452,0.0,-42.0,3.992992721564149,0.2530017601446175,0.9753787878787876,24.96003996003992,0.005082813440162093,0.00010277492291880033
20230330,2023-06-16,2023,2002,11001,1.0,0.2631325301204819,2.0450602409638554,0.9038554216867469,-0.6136363636363635,0.0,30.333333333333336,-1.558723629311864,-0.29639072412181655,0.1499999999999999,-34.75395752706676,-0.009217927780802104,-0.0082197620665308
20230331,2023-06-17,2023,5002,6002,0.0,0.4613095238095246,2.1294642857142847,0.29761904761904767,0.29748283752860405,0.0,32.66666666666667,-2.259312116454975,-0.15882926597212288,0.4682539682539679,-20.644831359117063,-0.020107932283581043,-0.011358270989193701
20230332,2023-06-17,2023,9002,3001,1.0,1.024264057110773,0.8262212240314435,-0.016122563567818826,-0.04210526315789487,0.0,-15.000000000000014,-1.8271581359816658,-0.24441049146931482,0.2027777777777775,-38.153170359052694,0.017623477800468995,0.0160080877331584
20230333,2023-06-17,2023,12001,1001,1.0,,,,,0.0,-61.0,-3.203571428571429,-0.269047619047619,0.9722222222222223,-29.880952380952436,0.01355721393034831,0.0011631608590250003
20230334,2023-06-17,2023,7002,10001,0.0,,,,,0.0,-12.333333333333332,0.5215641501355788,-0.18271252556966822,0.9245454545454544,-18.611388611388662,-0.00742865770798723,0.0025141995746858006
20230335,2023-06-17,2023,2002,11001,0.0,0.7025316455696209,-3.536295530870575,-0.15499870834409712,-0.6722222222222223,0.0,36.33333333333332,-3.0802913473081537,-0.26589443469695584,0.44999999999999996,-44.78410595007236,-0.0285698542579276,0.0025641025641024995
20230336,2023-06-18,2023,5002,6002,1.0,0.24722293980883503,-0.9323172306897443,-0.051407904934125614,0.1578947368421053,0.0,62.66666666666667,-0.8120593692022271,-0.21011131725417442,-0.007936507936507464,-25.773036487322145,-0.029593810444874302,-0.0056977802397815015
20230337,2023-06-18,2023,9002,3001,0.0,0.9719687092568448,-2.000651890482399,-0.44067796610169485,1.0,0.0,-33.0,-10.184300993124522,-1.2801247771836006,0.5190476190476192,-141.72459893048128,-0.002011487087416608,0.013534815810215402
20230338,2023-06-18,2023,12001,1001,0.0,-1.134259259259259,3.5,0.2847222222222223,1.8666666666666667,0.0,48.666666666666664,-2.882142857142857,-0.32673992673992713,0.805555555555556,-32.078754578754626,0.017118307997356308,0.0015235971757710989
20230339,2023-06-18,2023,7002,10001,0.0,0.2517896620696911,1.500078955679546,0.1644646804926837,-1.3416666666666666,0.0,-25.000000000000014,1.11801182011266,-0.22409271400868014,0.6926767676767677,-25.27041585865115,-0.012474326446780315,0.002706474394214899
20230340,2023-06-18,2023,2002,11001,0.5,-1.9090909090909087,0.8121657754010689,0.024064171122994304,1.7307692307692308,0.0,17.0,-3.9374342044510113,-0.21487402653369037,0.20833333333333326,-39.682065133745795,-0.04801190993114568,0.005488983378430599
20230341,2023-06-20,2023,6002,9002,0.0,,,,,,,-0.32949907235621545,0.23899196042053217,-0.37777777777777777,22.708719851577,0.014291076791076884,-0.0130063378341141
20230342,2023-06-20,2023,12001,3001,1.0,0.1137295081967209,-1.346311475409836,0.15710382513661214,-1.0121739130434784,0.0,-13.0,-10.654755538579069,-1.2227737948326187,0.14206349206349245,-129.79902450490684,-0.0083102493074792,-0.00024865018471159975
20230343,2023-06-20,2023,7002,2002,0.0,,,,,0.0,-67.0,2.749914581217101,0.010426093514328771,-0.27200577200577136,0.22628282082061446,0.019527363184079605,0.0007116607361606006
20230344,2023-06-20,2023,1001,10001,0.0,-0.9986292234736216,0.6862033195020749,0.1385966212211025,0.6470588235294112,0.0,-5.666666666666657,1.8621248499399758,0.17000723366269588,0.6380952380952382,14.309646935697344,-0.03645098592432361,0.0082865265931627
20230345,2023-06-20,2023,11001,5002,1.0,0.8928571428571428,-0.6428571428571428,0.6785714285714288,-0.30000000000000004,0.0,10.0,2.3282859997145717,0.02302380159523021,0.33055555555555527,22.08434422720137,0.033407858556266545,0.0142892338014289
20230346,2023-06-21,2023,6002,9002,0.0,0.27550632911392414,1.760126582278481,0.16405063291139244,0.39250000000000007,0.0,-14.000000000000014,2.4659554730983304,0.5084724799010516,-0.06785714285714284,56.799628942486095,0.0021397029989940752,-0.0157793255420454
20230347,2023-06-21,2023,12001,3001,1.0,0.21794871794871806,0.7211538461538467,-0.0528846153846152,2.3369565217391304,0.0,-8.666666666666671,-12.52975553857907,-1.573964271023094,0.48730158730158746,-161.94188164776403,0.006004439143973972,-4.543802253730023e-05
20230348,2023-06-21,2023,7002,2002,1.0,-0.6152073732718888,-2.4262672811059898,-0.36866359447004604,0.6153846153846154,0.0,16.33333333333333,0.5825676424415929,-0.4086215255332901,0.2837301587301586,-45.62405731523377,0.018313292167695783,-0.0049082924308964
20230349,2023-06-21,2023,1001,10001,0.0,0.9747532894736843,-0.239802631578947,0.6088815789473685,-1.5454545454545456,6.0,20.66666666666668,2.8417166866746704,0.5356534921660971,0.5361111111111115,49.68379659556132,-0.013565334100278104,0.010988161104170398
20230350,2023-06-21,2023,11001,5002,0.0,0.7211228716060742,2.112287160607455,0.18821905200184053,1.522727272727273,0.0,-12.0,2.3107535321821047,0.22172510029652903,0.04523809523809508,39.81161695447406,0.029379157427937896,0.0120009707559762
20230351,2023-06-22,2023,6002,9002,0.0,0.914643327686806,3.30745341614907,0.4814605684170905,-0.6969696969696977,0.0,-17.66666666666667,1.5552411873840444,0.6215677179962895,0.33293650793650764,63.34724799010516,-0.005797101449275421,-0.015427007812599898
20230352,2023-06-22,2023,12001,3001,1.0,,,,,0.0,69.33333333333333,-15.075974025974027,-1.915700965700966,0.9714285714285718,-196.11555111555114,0.038545653362493215,-0.0005090386999933999
20230353,2023-06-22,2023,7002,2002,1.0,0.9999999999999996,-0.6610169491525424,-0.192090395480226,-1.5,-1.0,-56.0,-0.5712785114045622,-0.6751050420168063,0.48611111111111094,-74.65336134453781,0.03134427868989087,-0.0029137529137528984
20230354,2023-06-22,2023,1001,10001,0.0,1.3494714263827186,3.0239007200857975,0.540983606557377,-2.8304093567251463,0.0,-10.0,2.7345738295318127,0.6487487302613355,0.7600000000000005,60.993320405085115,-0.027100525131282804,0.011018114425778599
20230355,2023-06-22,2023,11001,5002,0.0,,,,,,,1.6754594145350445,0.33040857368588483,0.1880952380952381,44.96567857912393,0.001972713558675787,0.0170189979512013
20230356,2023-06-23,2023,5002,3001,0.0,0.4505557138785976,1.759842038838904,0.031205471644343286,0.19323671497584538,0.0,13.0,-12.204545454545455,-1.6614718614718613,1.203968253968254,-175.69264069264074,0.06608274885352042,-0.0066770322997037005
20230357,2023-06-23,2023,10001,6002,0.0,1.1112588652482271,3.6941489361702127,1.0035460992907803,-0.32738095238095255,0.0,-32.333333333333336,-0.7398750409254617,-0.2950371057513921,-0.6470238095238094,-30.145967477900257,0.012128032008001999,-0.010527868755716898
20230358,2023-06-23,2023,9002,1001,1.0,1.1842105263157898,0.6273982369717404,0.2536621726730621,0.1342592592592593,0.0,-17.000000000000014,-3.2510204081632654,-0.885243328100471,0.0,-82.81004709576143,0.0628806383325192,0.0243860100295744
20230359,2023-06-23,2023,2002,12001,0.0,,,,,0.0,-4.666666666666667,3.087605042016807,0.5648319817437466,0.1928571428571424,66.48319817437464,-0.0968922345069134,0.011417432470064002
20230360,2023-06-23,2023,11001,7002,0.0,1.2045964865935808,4.372209747721568,0.2714304583278295,-2.3,-1.0,-15.333333333333321,2.710153292086065,0.7902725192641162,-0.028174603174602852,90.23778742266137,0.037757313109425705,0.005486064198391802
20230361,2023-06-24,2023,5002,3001,1.0,-0.6095842142353769,-2.175475687103595,-0.33227625088090207,1.5575048732943468,0.0,20.0,-10.490259740259742,-1.185281385281385,1.5138888888888888,-128.07359307359314,0.043948126801152676,-0.0061353146459530005
20230362,2023-06-24,2023,10001,6002,1.0,,,,,0.0,85.0,-0.7398750409254604,-0.4974180581323444,-0.5801587301587301,-50.38406271599544,-0.012659140043237982,-0.012797528920113899
20230363,2023-06-24,2023,9002,1001,1.0,0.9935483870967752,-1.596774193548387,-0.5387096774193547,1.65,0.0,21.0,-2.347723704866562,-0.4270015698587126,-0.5972222222222217,-37.938252223966515,0.0793126239259749,0.031943798817575295
20230364,2023-06-24,2023,2002,12001,1.0,0.6311114732724903,0.3175521512385924,0.21186440677966112,0.20065789473684204,0.0,10.333333333333329,3.289285714285714,0.4603902050330624,0.26020408163265274,53.31793206793202,-0.09188947847440457,0.0114366760145698
20230365,2023-06-24,2023,11001,7002,0.0,1.6463225034881406,-0.6458042654973095,0.09172812437711775,-0.7970822281167107,0.0,-9.333333333333321,2.0249099639855936,0.5601573962918505,-0.3357142857142854,63.929571828731525,0.03614977213942608,0.0004367575122292029
20230366,2023-06-25,2023,5002,3001,1.0,,,,,1.0,-66.0,-8.28781512605042,-1.0755920550038203,1.1805555555555556,-105.41634835752487,0.07678468379782069,-0.0013711778417661007
20230367,2023-06-25,2023,10001,6002,0.0,,,,,1.0,-88.0,-1.9320828331332538,-0.6610544217687073,-0.24642857142857122,-73.89055622248898,0.00793650793650802,-0.0030482091771083996
20230368,2023-06-25,2023,9002,1001,0.0,,,,,,,-0.8048665620094191,-0.27462061747776034,-0.34722222222222165,-27.700156985871246,0.059969225785552305,0.0390660707937637
20230371,2023-06-27,2023,6002,11001,1.0,-0.5732758620689662,1.0200304259634896,-0.04690669371196732,-0.45798319327731063,0.0,12.666666666666664,1.6769912312751192,0.29879357540117524,-0.07698412698412715,48.97972232371217,0.002592069205124725,-0.0088972431077694
20230372,2023-06-27,2023,9002,5002,0.0,-0.197286821705426,0.9174418604651158,0.0976744186046512,-0.2833333333333332,0.0,11.666666666666671,-1.7602040816326525,-0.24112554112554108,-0.8472222222222221,-17.922077922077904,0.001037741001693182,0.0330931549150798
20230373,2023-06-27,2023,7002,12001,1.0,1.049367182295906,0.252294426763378,0.1330027385093624,-3.9094827586206895,0.0,2.333333333333343,2.393877551020408,0.19000523286237536,0.7499999999999996,17.095761381475654,-0.08006411477178949,0.0087899660738151
20230374,2023-06-27,2023,2002,10001,0.0,-0.1409395973154357,-0.07152949487813576,0.701730837160014,-2.666666666666667,-1.0,13.666666666666679,,,,,-0.044389516300873705,0.022115729749812702
20230375,2023-06-27,2023,3001,1001,1.0,,,,,0.0,-70.33333333333333,2.232948564041001,0.07781126436588548,-0.5666666666666664,-0.7903021348399477,-0.032470301553457315,0.0028099898566219
20230376,2023-06-28,2023,6002,11001,0.0,-0.09990435614294402,3.8618381010346927,0.36440309538300997,-1.2777777777777781,-6.0,-54.66666666666666,1.1841340884179754,0.2916507182583177,0.5533333333333332,46.12257946656925,-0.003125785373209289,-0.0065162324551205995
20230377,2023-06-28,2023,9002,5002,0.0,0.06055900621118049,1.383540372670808,0.267857142857143,-0.4385964912280701,-2.0,34.999999999999986,1.1326530612244898,0.3064935064935066,-0.9305555555555554,40.411255411255425,-0.018889095242517084,0.0284662781944406
20230378,2023-06-28,2023,7002,12001,1.0,-0.9333760409993594,-3.1941063420884053,-0.4125560538116593,-1.252873563218391,0.0,-67.33333333333333,0.14387755102040778,0.23945578231292464,0.7619047619047619,22.040816326530603,-0.06481888481888481,0.008956471186687
20230379,2023-06-28,2023,2002,10001,0.0,2.115470551434445,2.429975869157208,0.4161229779247475,-3.826190476190476,5.0,-33.66666666666667,0.03061224489795933,0.5405380333951764,0.21853741496598666,54.25788497217067,-0.05274769537793969,0.020591763294682097
20230380,2023-06-28,2023,3001,1001,1.0,0.6057692307692308,1.691976127320955,0.5769230769230771,-2.2,0.0,-73.0,-4.067051435959001,-0.543067856513235,0.4666666666666668,-81.44964279418062,-0.038835457102184,0.0030240549828179
20230386,2023-06-30,2023,5002,2002,1.0,0.41010712622263634,0.32068001863064666,-0.18244726861401306,-0.5817805383022776,1.0,13.333333333333343,-2.82172869147659,-0.9878678744224962,1.1743197278911566,-105.44945250827605,0.1277599836445413,-0.0214479813664597
20230387,2023-06-30,2023,10001,9002,0.0,-1.5102133174253805,-0.8992039166478101,-0.23024705325735906,1.45819397993311,-1.0,36.0,-1.2642857142857151,-0.30728291316526635,-0.4444444444444451,-36.9187675070028,-0.024683979565103487,-0.0178800660187053
20230388,2023-06-30,2023,12001,11001,1.0,-1.9367647058823525,-2.977941176470588,-0.3099264705882354,2.428571428571428,0.0,-17.666666666666668,-0.713374915183465,-0.49558084103206523,-0.35833333333333317,-40.53708439897697,0.04988913525498889,-0.009269304018707401
20230389,2023-06-30,2023,1001,7002,0.0,2.146169820027688,2.9124365482233503,0.5464928472542685,-0.7076923076923074,0.0,-51.0,7.7477237048665595,1.0472004186289903,-0.7023809523809523,131.8628990057562,0.039877612598104795,-0.0120731460901192
20230390,2023-06-30,2023,3001,6002,1.0,1.2753303964757707,1.23568281938326,0.07562408223201156,-3.7037037037037037,1.0,69.66666666666667,0.28469387755102105,-0.19435183164174763,-0.984126984126984,-25.557632143766597,-0.002898046212088279,0.0026723385689354003
20230391,2023-07-01,2023,5002,2002,0.0,,,,,1.0,92.0,-2.693157262905162,-0.954534541089163,0.8905895691609975,-97.35421441303794,0.12746348833305363,-0.011234715454629
20230392,2023-07-01,2023,10001,9002,1.0,-0.055555555555556246,0.5,0.6388888888888888,-1.4761904761904763,-1.0,-32.0,-1.5857142857142863,-0.22394957983193264,-0.9166666666666672,-39.29971988795515,-0.026401246996168082,-0.0223258706467661
20230393,2023-07-01,2023,12001,11001,1.0,-0.3285661899523289,-1.645214521452146,-0.17455078841217464,0.22999999999999998,-5.0,20.333333333333336,-1.2276606294691783,-0.4598665553177792,-0.6916666666666664,-36.965655827548375,0.04722181923690699,-0.009475121455561598
20230394,2023-07-01,2023,1001,7002,0.0,-0.09109669811320709,1.5800412735849059,0.2035082547169813,0.375,-2.0,45.66666666666667,7.600784929356356,1.0091051805337523,-0.7023809523809523,132.95133437990583,0.029553508150248098,-0.0200672424022678
20230395,2023-07-01,2023,3001,6002,0.0,0.21770551038843688,1.8463414634146345,0.2859981933152669,0.37292464878671794,-1.0,14.333333333333329,-0.6413265306122446,-0.22071237585943448,-0.5317460317460319,-28.19368656553533,-0.011409276701617205,5.5111600992001006e-05
20230396,2023-07-02,2023,5002,2002,1.0,1.3767123287671228,0.6780821917808222,0.726027397260274,-2.6666666666666665,-5.0,-71.0,-2.0390219245592984,-0.7487929142949052,1.7620181405895698,-74.39909935265973,0.09168275885640068,-0.010191786323928101
20230397,2023-07-02,2023,10001,9002,0.0,-0.8014940406244757,-1.75044485479268,-0.2199261373174417,1.6403225806451613,7.0,9.666666666666657,-1.1571428571428575,-0.3906162464985994,0.3402777777777777,-51.20448179271699,-0.014326911021022293,-0.0220922053839759
20230398,2023-07-02,2023,12001,11001,1.0,-1.3262526946737476,-1.0377517219622479,-0.27051895472948084,2.5714285714285716,0.0,30.999999999999993,-1.3647404614019516,-0.4892783200236617,-0.5916666666666666,-40.799689440993745,0.07427943331704939,-0.007252277469591301
20230399,2023-07-02,2023,1001,7002,1.0,0.624737147114828,0.4001159036344073,0.1858763142644264,-0.23419540229885083,0.0,-7.333333333333343,7.279356357927787,0.9138670852956574,-0.8611111111111112,123.42752485609628,0.01173020527859242,-0.021947748429972203
20230400,2023-07-02,2023,3001,6002,0.0,1.046860602869554,2.2621429511649342,0.49687376596024746,-3.485768500948767,0.0,-23.333333333333357,0.2536314525810326,0.07391456582633049,-0.7222222222222221,8.411864745898328,-0.009805980369778589,-0.0050804641376932
20230402,2023-07-04,2023,10001,11001,1.0,-4.309859154929578,-11.503521126760566,-1.0964788732394368,2.3809523809523814,-10.0,91.33333333333336,2.491219649915302,0.5492952912390248,0.44999999999999996,55.209032229492635,0.046617788251723774,0.0051148861739061
20230405,2023-07-04,2023,1001,6002,0.0,-0.7592243975903616,-0.5082831325301207,0.1586972891566265,0.53968253968254,-1.0,19.0,6.4698979591836725,1.0929421768707481,-1.3166666666666667,128.06972789115645,0.035965289730349986,-0.0052347180006754
20230406,2023-07-05,2023,5002,12001,0.0,-0.27196969696969653,-1.9090909090909092,-0.2583333333333333,-0.9166666666666665,1.0,-14.0,-2.021983793517407,-0.06872749099639863,2.2708333333333335,-17.914665866346553,0.007641055916336292,0.003613302853771901
20230407,2023-07-05,2023,10001,11001,1.0,1.8150308853809194,3.6172958133150317,0.9397391901166784,-3.8125,5.0,-57.666666666666664,1.5269339356295877,0.4629857674295015,0.675,46.57807984854023,0.046184158675949105,0.007692205761535
20230408,2023-07-05,2023,9002,2002,0.0,1.4185189810189813,1.527347652347653,0.2693556443556442,-0.5454545454545454,0.0,-2.0,3.7827067669172925,0.27203723594701024,0.5806878306878309,43.02005012531325,0.07199283475145543,0.0098556183301946
20230409,2023-07-05,2023,7002,3001,1.0,5.063253012048192,3.605421686746988,-0.2650602409638554,2.2,1.0,-79.0,-1.4092436974789924,-0.30308123249299745,0.7333333333333336,-48.16526610644257,0.02064760068948901,0.0229304612633755
20230410,2023-07-05,2023,1001,6002,0.0,3.3657570422535206,0.9863556338028161,-0.039612676056338225,-1.1538461538461537,0.0,-36.66666666666667,6.72704081632653,1.0658745076978162,-1.6777777777777778,126.79153240243468,0.023704481792717086,-0.0049988500615556
20230411,2023-07-06,2023,5002,12001,1.0,1.305211267605634,1.1332394366197178,0.332112676056338,-1.813333333333333,0.0,78.00000000000001,-1.6518539233875371,0.010276838007930333,2.104166666666667,-1.6808996325803065,-0.007596814624081294,0.0017165587747190996
20230412,2023-07-06,2023,10001,11001,0.0,-0.9971101081274147,-2.6152222619086265,-0.1468000129882776,1.4583333333333333,0.0,65.33333333333331,1.8623376623376622,0.4808664374840843,0.20833333333333326,50.229500891265616,0.046880707137117394,0.013130230448942501
20230413,2023-07-06,2023,9002,2002,0.0,0.8132568380049117,-0.615039376746549,-0.16214328054873373,-1.0193236714975846,0.0,-15.0,5.181203007518798,0.5172932330827062,0.3925925925925924,75.03759398496237,0.032806324110672,0.0085118456518655
20230414,2023-07-06,2023,7002,3001,0.0,-0.5561020786169997,-0.545667832887426,-0.1114426836797695,0.04802955665024644,1.0,-3.666666666666657,-1.714285714285714,-0.4023809523809523,0.7476190476190478,-55.23809523809521,0.015281650864472918,0.020506912442396302
20230415,2023-07-06,2023,1001,6002,0.0,3.735384615384615,6.867692307692307,0.9199999999999999,-1.0,0.0,3.666666666666668,6.855612244897958,0.8597520587182241,-1.6777777777777778,112.3017364840673,0.002570960227762986,-0.0019485887493603995
20230416,2023-07-07,2023,6002,10001,1.0,0.16666666666666652,0.44999999999999996,-0.16666666666666674,0.05161290322580658,0.0,50.0,-4.094387755102041,-0.746377618032859,0.2666666666666666,-74.63776180328591,-0.011773267146607092,0.0016569637259293002
20230417,2023-07-07,2023,12001,2002,0.0,-2.1307692307692303,-2.7346153846153847,-0.2384615384615385,2.5,7.0,62.333333333333336,-0.28002514402890366,-0.5760147121049377,-0.12962962962962943,-44.038546040425786,0.028542652110573496,-0.0139951224919632
20230421,2023-07-08,2023,6002,10001,1.0,-0.694566636051626,-0.792236670372698,-0.22680910716875347,3.0611764705882365,0.0,9.333333333333371,-7.790816326530612,-1.3971129121505066,-0.5611111111111113,-139.71129121505064,0.023386366355076293,0.0038126395923118
20230422,2023-07-08,2023,12001,2002,0.0,-0.7919695968274953,-1.1703569068076667,-0.4689358889623265,5.344444444444445,-5.0,21.0,2.625689141685383,-0.07030042639065193,-0.12962962962962943,6.5328825310028265,0.009603676836274555,-0.013390286686037901
20230423,2023-07-08,2023,7002,9002,0.0,-2.078277886497065,-2.59197651663405,-0.4217221135029354,2.007936507936508,0.0,6.666666666666657,-6.412781954887219,-1.392194772645901,2.227777777777778,-156.81346222699608,-0.016724568355999392,0.0036337727110794006
20230424,2023-07-08,2023,3001,5002,0.0,0.2788978494623664,0.441532258064516,0.13844086021505375,-1.3523809523809525,1.0,-13.333333333333329,1.646218487394958,0.41260504201680703,-1.2708333333333337,53.02521008403366,-0.0636070706886821,-0.004417258911767202
20230425,2023-07-08,2023,11001,1001,0.0,1.5839178785286574,0.7633447390932422,0.11169803250641586,-0.764880952380953,-1.0,-37.66666666666666,0.8747571755975105,-0.13961902942995352,0.4087301587301586,-17.66938593619267,-0.020833333333333398,-0.0104294307675169
20230426,2023-07-09,2023,6002,10001,1.0,0.3491932391374877,1.7919825373882765,0.530072859207693,-0.6710526315789473,-7.0,12.000000000000014,-7.056122448979592,-1.6079972658920025,-0.06666666666666687,-160.79972658920025,-0.0033336601627610984,0.0074749677803113
20230427,2023-07-09,2023,12001,2002,0.0,,,,,2.0,57.66666666666666,4.737934039644566,0.47391726068417794,-0.2999999999999996,61.97505940175114,-0.029227503365434337,-0.0206458333333333
20230428,2023-07-09,2023,7002,9002,1.0,-0.5707438016528923,-1.7538842975206612,-0.256859504132231,0.9156862745098038,0.0,11.000000000000014,-4.912781954887218,-1.3564804869316152,2.7777777777777777,-147.28965270318656,-0.014072596205161103,0.008173470760126603
20230429,2023-07-09,2023,3001,5002,1.0,-0.2759825327510921,2.3266375545851536,-0.17205240174672487,1.5588235294117645,0.0,71.33333333333333,3.1890756302521015,0.5887955182072828,-1.735714285714286,67.78711484593836,-0.082384795352383,-0.0033072458140578007
20230430,2023-07-09,2023,11001,1001,0.0,1.6489234449760768,0.6782296650717701,0.10107655502392321,-1.5419580419580419,3.0,-50.0,2.5400632980464906,0.15153743315508006,0.10476190476190461,11.446260322310735,-0.0204377068047763,-0.0104825850369321
20230432,2023-07-11,2023,10001,12001,0.0,-2.158578228476821,-2.0891194122516556,-0.3298323675496688,2.307246376811594,1.0,15.333333333333357,-0.8607017982017995,0.4144783787640929,0.833333333333333,26.265103943675427,0.018521462639109698,-0.0031478007087764005
20230436,2023-07-12,2023,5002,7002,0.0,0.5890936233114288,0.8875261609612601,0.07354340158356143,0.1710875331564985,0.0,24.666666666666643,-0.8142857142857143,0.511904761904762,-0.8916666666666666,46.66666666666666,0.032854959803335304,-0.015796477979635404
20230437,2023-07-12,2023,10001,12001,0.0,0.42836538461538387,-1.285096153846153,-0.06562500000000004,0.3599999999999999,0.0,84.99999999999999,-2.8696303696303698,0.2537640930498073,0.46666666666666634,12.872246800818289,0.005241768714822598,-0.0027097927296838003
20230438,2023-07-12,2023,9002,6002,0.0,2.4696172248803823,3.1047846889952164,0.5066985645933014,-2.266666666666667,0.0,49.66666666666667,6.41890440386681,1.3913175796634447,-1.4333333333333331,166.01145721446474,-0.031669873707030505,-0.0072839506172839
20230439,2023-07-12,2023,2002,1001,1.0,,,,,-4.0,-84.33333333333333,-1.5455639097744363,-0.22043859649122766,-0.3083333333333337,-27.28195488721802,0.030764176898123385,0.015251760329480599
20230440,2023-07-12,2023,11001,3001,1.0,-0.6777272727272727,-1.4424545454545452,-0.24136363636363645,2.2751322751322753,0.0,-4.666666666666671,1.2379297173414816,-0.14456646294881614,0.2809523809523806,-21.59950343773869,-0.03187361419068738,-0.016260162601626
20230442,2023-07-13,2023,10001,12001,0.0,0.7291666666666665,-0.75,0.23958333333333326,-5.875,1.0,-80.0,-2.5482017982017986,0.1228117120974268,0.20833333333333304,-0.22299129441989862,-0.0023337011777050942,-0.0054181423108942
20230444,2023-07-13,2023,2002,1001,0.0,0.5371158637873754,0.7470411129568104,0.28230118355481726,-0.7860869565217392,2.0,-14.999999999999986,,,,,0.04461267323560042,0.0196103896103897
20230445,2023-07-13,2023,11001,3001,1.0,0.627049180327869,1.36984171848502,-0.0076314301865463285,-0.6982758620689653,0.0,-42.66666666666667,-2.4584988540870913,-0.6267093200916733,0.3999999999999999,-75.17093200916733,-0.010727399488728806,-0.0113960113960114
20230446,2023-07-21,2023,5002,9002,0.0,-0.8958810068649887,0.7730467473030402,-0.054756456358286965,0.8245192307692308,0.0,31.333333333333314,-5.084210526315789,-0.7790995345506622,1.6492063492063491,-95.86108127461517,0.061837022762042476,0.004806912976794699
20230447,2023-07-21,2023,7002,11001,0.0,-0.15656553543590412,0.9065835232042212,0.16577527281448612,-1.0118577075098814,4.0,-38.000000000000014,-2.4252673796791435,-0.5936370002546473,1.1166666666666667,-61.387509549274256,0.01685125324572101,0.012458178059461898
20230448,2023-07-21,2023,1001,12001,0.0,4.1764705882352935,6.670588235294119,1.1294117647058823,-1.875,7.0,-23.333333333333336,-5.072727272727272,-0.6514223871366727,0.2666666666666666,-75.70500927643783,-0.016666666666666607,-0.0052623056994819
20230449,2023-07-21,2023,2002,6002,0.0,-0.4302631578947371,-0.6039473684210528,-0.14802631578947367,,-1.0,-100.33333333333336,1.4718367346938779,0.4279323308270677,-0.3888888888888886,42.79323308270679,-0.005267848616990811,0.008885795269270302
20230450,2023-07-21,2023,3001,10001,1.0,1.7191362677117878,2.133328308712692,0.35649683448899605,-3.0940860215053765,-2.0,-24.33333333333333,2.259890109890109,0.0565018315018313,0.06666666666666665,17.353479853479854,0.025777364629328364,0.013921816261567698
20230452,2023-07-22,2023,7002,11001,0.0,0.00665590964098417,-2.2096107301331194,-0.17350746268656714,0.5148809523809526,4.0,54.00000000000003,-1.460981665393429,-0.45120502746553137,0.6000000000000001,-47.14431227036269,-0.01145690834473323,0.005497547856351797
20230453,2023-07-22,2023,1001,12001,1.0,1.6674836601307192,-0.6985294117647061,0.10130718954248352,-0.7692307692307692,-5.0,18.666666666666686,-3.840584415584415,-0.4192795299938157,0.2666666666666666,-56.657390228818855,-0.0108192671881433,-0.0051477020388938
20230455,2023-07-22,2023,3001,10001,0.0,0.2926499577583779,0.05322444381864244,0.0518727119121376,-1.3125,4.0,-23.33333333333333,2.902747252747253,0.08745421245421281,0.21333333333333337,16.877289377289316,0.0132252193880954,0.02008932008932
20230458,2023-07-23,2023,1001,12001,0.0,-1.4349593495934956,-0.9760452961672481,-0.42813588850174233,2.7223001402524543,-4.0,46.33333333333334,-5.447727272727272,-0.73356524427953,0.9666666666666667,-90.9431045145331,-0.012825624667729907,-0.002200686452654997
20230460,2023-07-23,2023,3001,10001,0.0,-0.6849315068493151,3.248630136986301,0.5595890410958904,1.148148148148148,1.0,-87.33333333333331,5.259890109890111,0.3255494505494507,0.28333333333333344,37.11538461538464,0.04039867233534722,0.0223373974458499
20230461,2023-07-25,2023,6002,3001,1.0,-0.988294314381271,-2.189799331103679,-0.4799331103678929,2.6827586206896554,0.0,-66.0,-6.348979591836735,-0.880952380952381,0.8500000000000001,-94.76190476190476,0.03977272727272729,-0.0029627235509588
20230462,2023-07-25,2023,10001,7002,0.0,1.1076923076923078,-0.3461538461538458,0.26923076923076916,-0.7,0.0,16.0,-1.6170329670329662,0.02921245421245433,-1.3333333333333337,-0.2106227106227152,-0.0416609834276751,-0.0229381871325606
20230463,2023-07-25,2023,12001,5002,1.0,1.0717900063251107,1.9554079696394684,0.24604680581910188,-0.7757296466973886,-2.0,-9.0,3.4441558441558446,0.17761286332714876,-0.6111111111111112,32.37167594310458,-0.0160513643659711,0.005036996544386101
20230464,2023-07-25,2023,1001,9002,1.0,-1.5215278941196182,-0.8684871837828778,0.05905511811023634,1.2592592592592593,0.0,9.333333333333329,-3.1663533834586466,-0.9564804869316149,1.0583333333333331,-109.43250984604373,0.021232921702574903,-0.0022520007444630993
20230465,2023-07-25,2023,11001,2002,1.0,1.3561452513966485,-0.5782122905027931,0.10754189944134085,1.0,3.0,55.66666666666666,1.8442469715158785,0.19042271454036164,-0.8133333333333339,29.161319073083746,-0.0012871158890003787,-0.0003606935809659026
