game_id,home_team,away_team,home_vs_team_winrate,home_park_winrate,away_vs_team_winrate,away_park_winrate,vs_team_winrate_diff,park_winrate_diff
20230235,3001,11001,0.65,0.5961538461538461,0.35,0.5,0.30000000000000004,0.09615384615384615
20230236,6002,9002,0.4375,0.5535714285714286,0.5625,0.4375,-0.125,0.1160714285714286
20230237,10001,3001,0.35714285714285715,0.5535714285714286,0.6428571428571429,0.5,-0.28571428571428575,0.0535714285714286
20230238,1001,12001,0.6875,0.46,0.3125,0.5,0.375,-0.03999999999999998
20230239,2002,5002,0.6875,0.54,0.3125,0.5,0.375,0.040000000000000036
20230240,11001,7002,0.6875,0.4523809523809524,0.3125,0.5,0.375,-0.047619047619047616
20230242,10001,3001,0.3125,0.5344827586206896,0.6875,0.5833333333333334,-0.375,-0.04885057471264376
20230243,1001,12001,0.6111111111111112,0.4423076923076923,0.3888888888888889,0.5833333333333334,0.22222222222222227,-0.14102564102564108
20230244,2002,5002,0.6111111111111112,0.5192307692307693,0.3888888888888889,0.5833333333333334,0.22222222222222227,-0.0641025641025641
20230245,11001,7002,0.7222222222222222,0.4772727272727273,0.2777777777777778,0.4166666666666667,0.4444444444444444,0.06060606060606061
20230247,10001,3001,0.2777777777777778,0.5166666666666667,0.7222222222222222,0.6428571428571429,-0.4444444444444444,-0.1261904761904762
20230248,1001,12001,0.55,0.42592592592592593,0.45,0.6428571428571429,0.10000000000000003,-0.21693121693121697
20230249,2002,5002,0.65,0.5370370370370371,0.35,0.5,0.30000000000000004,0.03703703703703709
20230251,5002,3001,0.4375,0.6166666666666667,0.5625,0.5,-0.125,0.1166666666666667
20230252,9002,1001,0.5625,0.5576923076923077,0.4375,0.5,0.125,0.05769230769230771
20230253,7002,10001,0.35714285714285715,0.3888888888888889,0.6428571428571429,0.5,-0.28571428571428575,-0.1111111111111111
20230254,2002,12001,0.5,0.5178571428571429,0.5,0.5,0.0,0.017857142857142905
20230255,11001,6002,0.4375,0.45652173913043476,0.5625,0.5,-0.125,-0.043478260869565244
20230256,5002,3001,0.5,0.6290322580645161,0.5,0.4375,0.0,0.19153225806451613
20230257,9002,1001,0.6111111111111112,0.5740740740740741,0.3888888888888889,0.4166666666666667,0.22222222222222227,0.15740740740740738
20230258,7002,10001,0.4375,0.4107142857142857,0.5625,0.4166666666666667,-0.125,-0.005952380952380987
20230259,2002,12001,0.5833333333333334,0.5344827586206896,0.4166666666666667,0.4166666666666667,0.16666666666666669,0.11781609195402293
20230260,11001,6002,0.5,0.4791666666666667,0.5,0.4166666666666667,0.0,0.0625
20230261,5002,3001,0.45,0.609375,0.55,0.5,-0.10000000000000003,0.109375
20230262,9002,1001,0.55,0.5535714285714286,0.45,0.5,0.10000000000000003,0.0535714285714286
20230263,7002,10001,0.3888888888888889,0.39655172413793105,0.6111111111111112,0.5,-0.22222222222222227,-0.10344827586206895
20230266,5002,11001,0.65,0.6212121212121212,0.35,0.4090909090909091,0.30000000000000004,0.2121212121212121
20230267,9002,10001,0.7727272727272727,0.5689655172413793,0.22727272727272727,0.3125,0.5454545454545454,0.25646551724137934
20230268,12001,6002,0.4090909090909091,0.4107142857142857,0.5,0.4375,-0.09090909090909088,-0.0267857142857143
20230269,7002,1001,0.55,0.4166666666666667,0.45,0.4375,0.10000000000000003,-0.020833333333333315
20230270,3001,2002,0.55,0.6111111111111112,0.45,0.4375,0.10000000000000003,0.17361111111111116
20230271,5002,11001,0.5909090909090909,0.6029411764705882,0.4090909090909091,0.4583333333333333,0.18181818181818182,0.1446078431372549
20230272,9002,10001,0.7916666666666666,0.5833333333333334,0.20833333333333334,0.2777777777777778,0.5833333333333333,0.3055555555555556
20230273,12001,6002,0.375,0.39655172413793105,0.5416666666666666,0.5,-0.16666666666666663,-0.10344827586206895
20230274,7002,1001,0.5,0.4032258064516129,0.5,0.5,0.0,-0.09677419354838712
20230275,3001,2002,0.5909090909090909,0.625,0.4090909090909091,0.3888888888888889,0.18181818181818182,0.2361111111111111
20230276,5002,11001,0.5416666666666666,0.5857142857142857,0.4583333333333333,0.5,0.08333333333333331,0.08571428571428574
20230277,9002,10001,0.8076923076923077,0.5967741935483871,0.19230769230769232,0.25,0.6153846153846154,0.3467741935483871
20230278,12001,6002,0.4230769230769231,0.4166666666666667,0.5,0.45,-0.07692307692307693,-0.033333333333333326
20230279,7002,1001,0.4583333333333333,0.390625,0.5416666666666666,0.55,-0.08333333333333331,-0.15937500000000004
20230280,3001,2002,0.625,0.6379310344827587,0.375,0.35,0.25,0.2879310344827587
20230281,6002,7002,0.5,0.5344827586206896,0.5,0.4090909090909091,0.0,0.1253918495297805
20230282,10001,5002,0.4090909090909091,0.532258064516129,0.5909090909090909,0.5625,-0.18181818181818182,-0.030241935483870996
20230283,1001,11001,0.55,0.44642857142857145,0.45,0.5,0.10000000000000003,-0.05357142857142855
20230284,2002,9002,0.45,0.55,0.55,0.5625,-0.10000000000000003,-0.012499999999999956
20230285,3001,12001,0.5,0.6166666666666667,0.5,0.5625,0.0,0.054166666666666696
20230286,6002,7002,0.5416666666666666,0.55,0.4583333333333333,0.375,0.08333333333333331,0.17500000000000004
20230287,10001,5002,0.375,0.515625,0.625,0.6111111111111112,-0.25,-0.09548611111111116
20230288,1001,11001,0.5909090909090909,0.46551724137931033,0.4090909090909091,0.4375,0.18181818181818182,0.02801724137931033
20230289,2002,9002,0.4090909090909091,0.532258064516129,0.5909090909090909,0.6111111111111112,-0.18181818181818182,-0.07885304659498216
20230290,3001,12001,0.4583333333333333,0.5967741935483871,0.5416666666666666,0.6111111111111112,-0.08333333333333331,-0.014336917562724039
20230291,6002,7002,0.5769230769230769,0.5645161290322581,0.4230769230769231,0.34615384615384615,0.1538461538461538,0.21836228287841197
20230292,10001,5002,0.34615384615384615,0.5,0.5769230769230769,0.55,-0.23076923076923073,-0.050000000000000044
20230293,1001,11001,0.5416666666666666,0.45,0.4583333333333333,0.5,0.08333333333333331,-0.04999999999999999
20230294,2002,9002,0.375,0.515625,0.625,0.65,-0.25,-0.13437500000000002
20230295,3001,12001,0.4230769230769231,0.578125,0.5769230769230769,0.65,-0.1538461538461538,-0.07187500000000002
