game_id,player_id,team_code,PA,AB,H,HR,RBI,BB,SO,R,H2,H3,HBP,SB,CS,SF,AVG,OBP,SLG,OPS
20250076,12539,7002,5,3,0,0,1,0,3,0,,,,0,0,1,0.0,0.2,0.0,0.2
20250081,12539,7002,3,3,1,0,0,0,0,0,,,,0,0,0,0.333,0.333,0.333,0.666
20250090,12539,7002,4,4,2,0,1,0,1,2,,,,0,0,0,0.5,0.5,0.5,1.0
20250095,12539,7002,2,2,0,0,0,0,2,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250102,12539,7002,3,3,1,0,0,0,1,1,,,,0,0,0,0.333,0.333,0.333,0.666
20250107,12539,7002,3,3,1,0,1,0,0,1,,,,0,0,0,0.333,0.333,0.667,1.0
20250112,12539,7002,2,2,0,0,0,0,2,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250120,12539,7002,1,1,1,0,0,0,0,0,,,,0,0,0,1.0,1.0,2.0,3.0
20250125,12539,7002,2,2,1,0,0,0,0,1,,,,0,0,0,0.5,0.5,0.5,1.0
20250130,12539,7002,2,2,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250137,12539,7002,4,3,1,0,2,1,0,1,,,,0,0,0,0.333,0.5,0.667,1.167
20250142,12539,7002,4,2,0,0,0,2,1,1,,,,0,0,0,0.0,0.5,0.0,0.5
20250150,12539,7002,3,3,0,0,0,0,2,0,,,,0,1,0,0.0,0.0,0.0,0.0
20250160,12539,7002,3,3,3,0,0,0,0,1,,,,0,0,0,1.0,1.0,1.667,2.667
20250165,12539,7002,3,2,1,1,1,1,0,1,,,,0,0,0,0.5,0.667,2.0,2.667
20250170,12539,7002,3,3,2,0,0,0,0,0,,,,0,0,0,0.667,0.667,0.667,1.334
20250180,12539,7002,5,4,2,1,2,1,2,1,,,,1,0,0,0.5,0.6,1.25,1.85
20250190,12539,7002,4,2,1,0,1,1,1,1,,,,0,0,1,0.5,0.5,1.0,1.5
20250195,12539,7002,3,3,1,0,0,0,1,0,,,,0,0,0,0.333,0.333,0.333,0.666
20250200,12539,7002,3,2,0,0,0,1,0,0,,,,0,0,0,0.0,0.333,0.0,0.333
20250205,12539,7002,5,4,1,0,0,1,1,1,,,,0,0,0,0.25,0.4,0.25,0.65
20250210,12539,7002,4,2,0,0,0,2,1,0,,,,0,0,0,0.0,0.5,0.0,0.5
20250215,12539,7002,5,4,2,0,0,0,0,1,,,,0,0,0,0.5,0.6,0.75,1.35
20250220,12539,7002,4,4,1,1,1,0,1,1,,,,0,0,0,0.25,0.25,1.0,1.25
20250225,12539,7002,5,4,0,0,0,1,1,1,,,,0,0,0,0.0,0.2,0.0,0.2
20250230,12539,7002,3,3,1,0,0,0,0,0,,,,0,0,0,0.333,0.333,0.333,0.666
20250235,12539,7002,4,4,1,0,0,0,1,0,,,,0,0,0,0.25,0.25,0.25,0.5
20250800,12539,7002,4,4,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250245,12539,7002,4,4,1,0,0,0,2,0,,,,0,0,0,0.25,0.25,0.25,0.5
20250250,12539,7002,4,4,2,0,0,0,1,0,,,,0,0,0,0.5,0.5,0.5,1.0
20250253,12539,7002,4,3,1,0,1,1,1,1,,,,0,0,0,0.333,0.5,0.333,0.833
20250258,12539,7002,4,4,1,0,0,0,1,0,,,,0,0,0,0.25,0.25,0.25,0.5
20250263,12539,7002,4,2,0,0,1,2,1,0,,,,0,0,0,0.0,0.5,0.0,0.5
20250270,12539,7002,4,4,1,0,0,0,1,1,,,,0,0,0,0.25,0.25,0.25,0.5
20250281,12539,7002,3,3,1,0,0,0,0,0,,,,0,0,0,0.333,0.333,0.333,0.666
20250286,12539,7002,5,5,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250291,12539,7002,4,4,2,0,0,0,0,0,,,,0,1,0,0.5,0.5,0.5,1.0
20250298,12539,7002,5,5,2,0,1,0,1,0,,,,0,0,0,0.4,0.4,0.4,0.8
20250303,12539,7002,5,4,0,0,1,1,0,0,,,,0,0,0,0.0,0.2,0.0,0.2
20250309,12539,7002,3,3,1,0,0,0,0,0,,,,0,0,0,0.333,0.333,0.333,0.666
20250315,12539,7002,5,3,1,1,2,2,0,2,,,,0,0,0,0.333,0.6,1.333,1.933
20250320,12539,7002,4,4,1,0,0,0,3,0,,,,0,0,0,0.25,0.25,0.25,0.5
20250325,12539,7002,3,2,0,0,0,1,1,0,,,,0,0,0,0.0,0.333,0.0,0.333
20250329,12539,7002,4,4,3,1,1,0,0,1,,,,0,0,0,0.75,0.75,1.75,2.5
20250334,12539,7002,5,5,2,0,2,0,1,1,,,,0,0,0,0.4,0.4,0.4,0.8
20250340,12539,7002,5,4,2,0,2,1,0,0,,,,0,0,0,0.5,0.6,0.5,1.1
20250345,12539,7002,2,2,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250355,12539,7002,3,3,2,0,0,0,1,0,,,,0,0,0,0.667,0.667,1.0,1.667
20250365,12539,7002,5,5,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250370,12539,7002,4,3,0,0,1,0,0,1,,,,0,0,1,0.0,0.0,0.0,0.0
20250372,12539,7002,4,4,1,0,0,0,3,0,,,,0,0,0,0.25,0.25,0.25,0.5
20250377,12539,7002,2,1,1,0,1,0,0,1,,,,0,0,1,1.0,0.5,2.0,2.5
20250382,12539,7002,5,5,1,0,0,0,2,0,,,,0,0,0,0.2,0.2,0.2,0.4
20250400,12539,7002,5,5,2,1,2,0,1,1,,,,0,1,0,0.4,0.4,1.0,1.4
20250407,12539,7002,1,1,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250412,12539,7002,4,3,1,0,1,1,2,1,,,,0,0,0,0.333,0.5,0.333,0.833
20250417,12539,7002,5,3,1,0,0,2,2,2,,,,0,0,0,0.333,0.6,0.333,0.933
20250422,12539,7002,4,3,1,0,0,1,1,2,,,,0,0,0,0.333,0.5,0.333,0.833
20250428,12539,7002,4,4,0,0,0,0,3,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250435,12539,7002,2,2,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250440,12539,7002,4,4,0,0,0,0,3,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250445,12539,7002,1,1,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250450,12539,7002,4,3,1,0,0,1,2,1,,,,0,0,0,0.333,0.5,0.667,1.167
20250455,12539,7002,4,3,0,0,1,1,2,0,,,,0,0,0,0.0,0.25,0.0,0.25
20250465,12539,7002,1,1,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250470,12539,7002,4,4,1,0,2,0,2,0,,,,0,0,0,0.25,0.25,0.25,0.5
20250475,12539,7002,4,4,1,0,0,0,0,0,,,,0,1,0,0.25,0.25,0.25,0.5
20250484,12539,7002,3,2,0,0,0,1,2,1,,,,0,0,0,0.0,0.333,0.0,0.333
20250494,12539,7002,3,3,1,0,0,0,1,0,,,,0,0,0,0.333,0.333,0.333,0.666
20250496,12539,7002,3,3,1,0,0,0,0,0,,,,0,0,0,0.333,0.333,0.333,0.666
20250501,12539,7002,1,1,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250506,12539,7002,2,2,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250520,12539,7002,4,4,2,0,0,0,0,1,,,,0,0,0,0.5,0.5,0.5,1.0
20250525,12539,7002,2,2,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250576,12539,7002,4,3,2,0,0,1,0,1,,,,0,0,0,0.667,0.75,1.0,1.75
20250582,12539,7002,4,4,2,0,0,0,1,0,,,,0,0,0,0.5,0.5,0.5,1.0
20250590,12539,7002,3,3,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250595,12539,7002,0,0,0,0,0,0,0,0,,,,0,0,0,,,,
20250600,12539,7002,3,2,1,1,1,1,0,1,,,,0,0,0,0.5,0.667,2.0,2.667
20250604,12539,7002,5,3,1,0,0,2,1,1,,,,0,0,0,0.333,0.6,0.333,0.933
20250609,12539,7002,1,1,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250620,12539,7002,2,2,0,0,0,0,2,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250635,12539,7002,1,1,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250640,12539,7002,0,0,0,0,0,0,0,0,,,,0,0,0,,,,
20250645,12539,7002,1,1,1,0,0,0,0,0,,,,0,0,0,1.0,1.0,1.0,2.0
20250650,12539,7002,1,1,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250655,12539,7002,2,2,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250660,12539,7002,5,5,3,1,4,0,1,2,,,,0,0,0,0.6,0.6,1.2,1.8
20250665,12539,7002,4,4,0,0,0,0,2,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250670,12539,7002,3,3,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250675,12539,7002,4,3,1,0,1,0,1,0,,,,0,0,1,0.333,0.25,0.333,0.583
20250862,12539,7002,5,5,3,0,0,0,1,2,,,,0,0,0,0.6,0.6,0.6,1.2
20250864,12539,7002,5,3,1,0,0,2,0,0,,,,0,0,0,0.333,0.6,0.333,0.933
20250877,12539,7002,4,3,1,0,0,1,0,1,,,,0,0,0,0.333,0.5,0.333,0.833
20250885,12539,7002,4,4,1,0,0,0,2,0,,,,0,0,0,0.25,0.25,0.25,0.5
20250888,12539,7002,1,1,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250898,12539,7002,0,0,0,0,0,0,0,0,,,,0,0,0,,,,
20250903,12539,7002,1,1,1,1,2,0,0,1,,,,0,0,0,1.0,1.0,4.0,5.0
20250972,12539,7002,5,4,1,0,1,1,0,2,,,,0,0,0,0.25,0.4,0.25,0.65
20250909,12539,7002,1,1,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250914,12539,7002,1,1,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250918,12539,7002,3,3,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250925,12539,7002,1,1,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250938,12539,7002,1,1,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250943,12539,7002,3,3,1,0,0,0,1,0,,,,0,0,0,0.333,0.333,0.333,0.666
20250946,12539,7002,1,1,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250982,12539,7002,1,1,1,1,2,0,0,1,,,,0,0,0,1.0,1.0,4.0,5.0
20250985,12539,7002,5,4,0,0,0,1,1,1,,,,0,0,0,0.0,0.2,0.0,0.2
20251007,12539,7002,1,1,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20251008,12539,7002,1,1,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20230003,12540,2002,1,0,0,0,0,1,0,0,,,,0,0,0,,1.0,,
20230008,12540,2002,1,1,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20230028,12540,2002,3,2,0,0,0,1,1,0,,,,0,0,0,0.0,0.333,0.0,0.333
20230033,12540,2002,4,4,3,0,1,0,0,0,,,,1,0,0,0.75,0.75,0.75,1.5
20230038,12540,2002,3,2,0,0,0,0,2,0,,,,0,0,0,0.0,0.0,0.0,0.0
20230043,12540,2002,3,3,0,0,0,0,2,0,,,,0,0,0,0.0,0.0,0.0,0.0
20230048,12540,2002,1,1,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20230053,12540,2002,0,0,0,0,0,0,0,0,,,,0,0,0,,,,
20230067,12540,2002,0,0,0,0,0,0,0,0,,,,0,0,0,,,,
20230075,12540,2002,1,1,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20230080,12540,2002,2,2,1,0,0,0,0,1,,,,0,0,0,0.5,0.5,1.5,2.0
20230089,12540,2002,3,3,0,0,0,0,2,0,,,,0,0,0,0.0,0.0,0.0,0.0
20230094,12540,2002,0,0,0,0,0,0,0,0,,,,0,0,0,,,,
20230104,12540,2002,2,2,0,0,0,0,2,0,,,,0,0,0,0.0,0.0,0.0,0.0
20230109,12540,2002,4,4,1,1,3,0,1,1,,,,0,0,0,0.25,0.25,1.0,1.25
20230114,12540,2002,3,3,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20230116,12540,2002,1,1,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20230121,12540,2002,0,0,0,0,0,0,0,1,,,,1,0,0,,,,
20230126,12540,2002,0,0,0,0,0,0,0,1,,,,0,0,0,,,,
20230139,12540,2002,1,1,0,0,0,0,1,1,,,,0,0,0,0.0,0.0,0.0,0.0
20230164,12540,2002,0,0,0,0,0,0,0,0,,,,0,0,0,,,,
20230174,12540,2002,0,0,0,0,0,0,0,0,,,,0,0,0,,,,
20230176,12540,2002,0,0,0,0,0,0,0,0,,,,0,0,0,,,,
20230194,12540,2002,0,0,0,0,0,0,0,0,,,,0,1,0,,,,
20230199,12540,2002,0,0,0,0,0,0,0,0,,,,0,0,0,,,,
20230208,12540,2002,0,0,0,0,0,0,0,0,,,,0,0,0,,,,
20230213,12540,2002,0,0,0,0,0,0,0,0,,,,0,0,0,,,,
20230224,12540,2002,0,0,0,0,0,0,0,1,,,,0,0,0,,,,
20230229,12540,2002,0,0,0,0,0,0,0,1,,,,0,0,0,,,,
20230234,12540,2002,3,3,1,0,0,0,2,0,,,,0,0,0,0.333,0.333,0.333,0.666
20230239,12540,2002,0,0,0,0,0,0,0,0,,,,0,0,0,,,,
20230244,12540,2002,1,0,0,0,0,1,0,0,,,,0,0,0,,1.0,,
20230249,12540,2002,2,2,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20230254,12540,2002,3,3,1,0,0,0,0,1,,,,0,0,0,0.333,0.333,0.333,0.666
20230259,12540,2002,4,4,1,0,0,0,0,1,,,,0,0,0,0.25,0.25,0.25,0.5
20230270,12540,2002,1,1,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20230280,12540,2002,5,5,2,0,1,0,0,1,,,,1,0,0,0.4,0.4,0.6,1.0
20230284,12540,2002,0,0,0,0,0,0,0,0,,,,0,0,0,,,,
20230289,12540,2002,3,3,0,0,0,0,2,0,,,,0,0,0,0.0,0.0,0.0,0.0
20230294,12540,2002,3,2,0,0,0,0,2,0,,,,0,0,0,0.0,0.0,0.0,0.0
20230296,12540,2002,0,0,0,0,0,0,0,0,,,,0,0,0,,,,
20230301,12540,2002,0,0,0,0,0,0,0,0,,,,0,0,0,,,,
20230317,12540,2002,4,4,1,0,0,0,0,1,,,,0,0,0,0.25,0.25,0.25,0.5
20230322,12540,2002,0,0,0,0,0,0,0,0,,,,0,0,0,,,,
20230330,12540,2002,0,0,0,0,0,0,0,0,,,,0,0,0,,,,
20230335,12540,2002,3,3,2,0,0,0,1,1,,,,0,0,0,0.667,0.667,1.333,2.0
20230340,12540,2002,3,2,0,0,0,1,0,1,,,,0,1,0,0.0,0.333,0.0,0.333
20230343,12540,2002,4,3,0,0,0,1,2,0,,,,1,0,0,0.0,0.25,0.0,0.25
20230348,12540,2002,4,4,2,0,0,0,0,2,,,,0,0,0,0.5,0.5,0.5,1.0
20230353,12540,2002,3,3,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20230359,12540,2002,0,0,0,0,0,0,0,0,,,,0,0,0,,,,
20230364,12540,2002,0,0,0,0,0,0,0,0,,,,0,0,0,,,,
20230379,12540,2002,4,4,0,0,0,0,2,0,,,,0,0,0,0.0,0.0,0.0,0.0
20230391,12540,2002,0,0,0,0,0,0,0,0,,,,0,0,0,,,,
20230408,12540,2002,5,3,0,0,0,1,1,1,,,,0,0,0,0.0,0.4,0.0,0.4
20230413,12540,2002,4,4,3,0,2,0,1,0,,,,0,0,0,0.75,0.75,0.75,1.5
20230417,12540,2002,2,2,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20230470,12540,2002,1,1,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20230475,12540,2002,0,0,0,0,0,0,0,0,,,,0,0,0,,,,
20230494,12540,2002,1,1,0,0,0,0,0,1,,,,0,0,0,0.0,0.0,0.0,0.0
20230499,12540,2002,0,0,0,0,0,0,0,0,,,,0,0,0,,,,
20230504,12540,2002,0,0,0,0,0,0,0,0,,,,0,0,0,,,,
20230508,12540,2002,0,0,0,0,0,0,0,0,,,,0,0,0,,,,
20230513,12540,2002,1,0,0,0,0,1,0,0,,,,0,0,0,,1.0,,
20230518,12540,2002,3,3,1,0,1,0,0,0,,,,0,0,0,0.333,0.333,0.333,0.666
20230530,12540,2002,1,1,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20230540,12540,2002,2,2,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20230545,12540,2002,2,2,2,0,0,0,0,1,,,,0,0,0,1.0,1.0,1.0,2.0
20230550,12540,2002,1,1,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20230659,12540,2002,2,1,0,0,0,1,1,0,,,,0,0,0,0.0,0.5,0.0,0.5
20230865,12540,2002,0,0,0,0,0,0,0,1,,,,0,0,0,,,,
20230869,12540,2002,0,0,0,0,0,0,0,0,,,,0,0,0,,,,
20230890,12540,2002,0,0,0,0,0,0,0,0,,,,0,0,0,,,,
20230998,12540,2002,3,3,1,0,0,0,2,1,,,,0,0,0,0.333,0.333,0.333,0.666
20230895,12540,2002,2,2,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20230904,12540,2002,3,2,1,1,1,1,0,1,,,,0,0,0,0.5,0.667,2.0,2.667
20230910,12540,2002,3,3,1,0,0,0,1,0,,,,0,0,0,0.333,0.333,0.667,1.0
20230913,12540,2002,2,2,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20230917,12540,2002,3,2,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20230922,12540,2002,1,1,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20230924,12540,2002,2,2,1,0,0,0,0,0,,,,0,0,0,0.5,0.5,0.5,1.0
20230928,12540,2002,1,1,0,0,0,0,0,1,,,,0,0,0,0.0,0.0,0.0,0.0
20230932,12540,2002,2,2,1,0,0,0,0,0,,,,0,0,0,0.5,0.5,0.5,1.0
20230934,12540,2002,3,2,0,0,0,0,2,0,,,,0,0,0,0.0,0.0,0.0,0.0
20230937,12540,2002,0,0,0,0,0,0,0,0,,,,0,0,0,,,,
20230940,12540,2002,1,1,1,0,1,0,0,1,,,,1,0,0,1.0,1.0,1.0,2.0
20230950,12540,2002,2,2,1,0,0,0,0,0,,,,0,0,0,0.5,0.5,0.5,1.0
20230952,12540,2002,5,3,0,0,0,2,0,1,,,,1,0,0,0.0,0.4,0.0,0.4
20230955,12540,2002,3,3,1,0,0,0,0,0,,,,0,0,0,0.333,0.333,0.333,0.666
20230959,12540,2002,3,3,2,0,0,0,1,1,,,,0,0,0,0.667,0.667,1.0,1.667
20230961,12540,2002,4,4,1,0,0,0,0,1,,,,0,0,0,0.25,0.25,0.25,0.5
20230969,12540,2002,3,3,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20230971,12540,2002,4,4,2,0,0,0,0,0,,,,0,0,0,0.5,0.5,0.75,1.25
20230976,12540,2002,3,2,1,0,0,1,1,0,,,,0,0,0,0.5,0.667,0.5,1.167
20231012,12540,2002,4,4,0,0,1,0,0,1,,,,0,0,0,0.0,0.0,0.0,0.0
20231015,12540,2002,4,2,0,0,0,1,2,1,,,,0,0,0,0.0,0.333,0.0,0.333
20231016,12540,2002,2,2,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20231026,12540,2002,2,2,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20231029,12540,2002,4,4,2,0,0,0,0,1,,,,0,0,0,0.5,0.5,0.5,1.0
20240073,12540,2002,1,1,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20240078,12540,2002,0,0,0,0,0,0,0,0,,,,0,0,0,,,,
20240089,12540,2002,1,0,0,0,0,1,0,1,,,,0,0,0,,1.0,,
20240094,12540,2002,2,1,1,0,2,1,0,0,,,,0,0,0,1.0,1.0,2.0,3.0
20240099,12540,2002,0,0,0,0,0,0,0,0,,,,0,0,0,,,,
20240103,12540,2002,0,0,0,0,0,0,0,0,,,,0,0,0,,,,
20240635,12540,2002,0,0,0,0,0,0,0,1,,,,0,0,0,,,,
20240640,12540,2002,0,0,0,0,0,0,0,0,,,,0,0,0,,,,
20240645,12540,2002,2,2,1,0,0,0,1,1,,,,0,0,0,0.5,0.5,0.5,1.0
20240650,12540,2002,0,0,0,0,0,0,0,1,,,,0,0,0,,,,
20240655,12540,2002,0,0,0,0,0,0,0,0,,,,0,0,0,,,,
20240663,12540,2002,0,0,0,0,0,0,0,0,,,,0,0,0,,,,
20240668,12540,2002,1,1,1,0,0,0,0,0,,,,0,0,0,1.0,1.0,1.0,2.0
20241428,12540,2002,1,1,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20241431,12540,2002,0,0,0,0,0,0,0,0,,,,0,0,0,,,,
20241434,12540,2002,0,0,0,0,0,0,0,1,,,,1,0,0,,,,
20241437,12540,2002,0,0,0,0,0,0,0,0,,,,0,0,0,,,,
20241441,12540,2002,1,0,0,0,0,0,0,0,,,,0,0,0,,,,
20241445,12540,2002,1,1,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20241455,12540,2002,1,1,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20241525,12540,2002,0,0,0,0,0,0,0,0,,,,0,0,0,,,,
20241484,12540,2002,0,0,0,0,0,0,0,0,,,,0,0,0,,,,
20241490,12540,2002,1,1,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20241508,12540,2002,0,0,0,0,0,0,0,0,,,,0,0,0,,,,
20241511,12540,2002,0,0,0,0,0,0,0,0,,,,0,0,0,,,,
20241513,12540,2002,2,2,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20241518,12540,2002,1,1,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250005,12540,2002,0,0,0,0,0,0,0,1,,,,0,0,0,,,,
20250010,12540,2002,1,1,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250015,12540,2002,4,4,2,0,0,0,1,2,,,,0,0,0,0.5,0.5,0.5,1.0
20250020,12540,2002,2,1,1,0,2,1,0,0,,,,0,0,0,1.0,1.0,1.0,2.0
20250025,12540,2002,4,4,1,0,1,0,1,0,,,,0,0,0,0.25,0.25,0.25,0.5
20250028,12540,2002,3,3,1,0,0,0,2,0,,,,0,0,0,0.333,0.333,0.333,0.666
20250033,12540,2002,4,3,1,0,0,1,1,0,,,,0,0,0,0.333,0.5,0.333,0.833
20250038,12540,2002,4,4,2,0,1,0,1,1,,,,0,0,0,0.5,0.5,0.75,1.25
20250049,12540,2002,3,3,1,0,0,0,1,1,,,,0,0,0,0.333,0.333,0.333,0.666
20250054,12540,2002,3,3,0,0,0,0,2,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250056,12540,2002,4,3,0,0,0,1,0,0,,,,0,0,0,0.0,0.25,0.0,0.25
20250066,12540,2002,3,3,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250072,12540,2002,4,4,0,0,0,0,2,0,,,,1,0,0,0.0,0.0,0.0,0.0
20250077,12540,2002,4,4,0,0,0,0,2,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250082,12540,2002,1,1,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250089,12540,2002,2,2,1,0,0,0,1,0,,,,0,0,0,0.5,0.5,0.5,1.0
20250099,12540,2002,4,3,2,0,1,0,0,2,,,,0,0,0,0.667,0.667,0.667,1.334
20250105,12540,2002,3,3,0,0,0,0,3,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250110,12540,2002,2,1,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250116,12540,2002,0,0,0,0,0,0,0,0,,,,0,0,0,,,,
20250126,12540,2002,0,0,0,0,0,0,0,0,,,,0,0,0,,,,
20250143,12540,2002,2,2,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250149,12540,2002,0,0,0,0,0,0,0,0,,,,0,0,0,,,,
20250154,12540,2002,2,0,0,0,0,2,0,0,,,,0,0,0,,1.0,,
20250159,12540,2002,0,0,0,0,0,0,0,0,,,,0,0,0,,,,
20250163,12540,2002,1,1,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250168,12540,2002,1,1,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250180,12540,2002,1,1,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250194,12540,2002,1,1,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250199,12540,2002,1,1,1,0,1,0,0,0,,,,1,0,0,1.0,1.0,1.0,2.0
20250204,12540,2002,0,0,0,0,0,0,0,1,,,,0,0,0,,,,
20250217,12540,2002,0,0,0,0,0,0,0,0,,,,0,0,0,,,,
20250792,12540,2002,0,0,0,0,0,0,0,0,,,,0,0,0,,,,
20250224,12540,2002,0,0,0,0,0,0,0,0,,,,0,0,0,,,,
20250229,12540,2002,2,2,1,0,0,0,0,0,,,,0,0,0,0.5,0.5,0.5,1.0
20250234,12540,2002,0,0,0,0,0,0,0,0,,,,0,0,0,,,,
20250801,12540,2002,1,1,0,0,0,0,0,1,,,,1,0,0,0.0,0.0,0.0,0.0
20250244,12540,2002,3,3,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250249,12540,2002,5,4,2,0,0,0,2,0,,,,0,1,0,0.5,0.6,0.5,1.1
20250254,12540,2002,0,0,0,0,0,0,0,0,,,,0,0,0,,,,
20250259,12540,2002,3,3,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250264,12540,2002,1,1,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250268,12540,2002,2,2,1,0,0,0,1,1,,,,0,0,0,0.5,0.5,0.5,1.0
20250273,12540,2002,1,1,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250278,12540,2002,2,2,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250285,12540,2002,1,1,0,0,0,0,1,1,,,,0,0,0,0.0,0.0,0.0,0.0
20250290,12540,2002,5,5,3,0,0,0,1,1,,,,0,0,0,0.6,0.6,0.8,1.4
20250295,12540,2002,5,4,0,0,0,1,1,0,,,,0,1,0,0.0,0.2,0.0,0.2
20250304,12540,2002,4,4,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250310,12540,2002,1,1,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250311,12540,2002,1,1,0,0,0,0,0,1,,,,0,0,0,0.0,0.0,0.0,0.0
20250316,12540,2002,1,1,1,0,0,0,0,0,,,,0,0,0,1.0,1.0,2.0,3.0
